img_id,reasons
62211,main_frac:0.485
62214,blobs:39;main_frac:0.519
62215,main_frac:0.522
62216,blobs:37
62218,main_frac:0.526
62219,main_frac:0.513
62222,blobs:41;main_frac:0.390
62223,main_frac:0.520
62224,blobs:34;edge:0.201
62225,main_frac:0.500
62226,blobs:144
62227,blobs:40;main_frac:0.525
62228,blobs:31
62229,main_frac:0.446
6223,ink_hi:0.481;edge:0.976
62231,blobs:62
62232,blobs:48;main_frac:0.322
62233,main_frac:0.221
62234,blobs:301;main_frac:0.267
62235,blobs:437;main_frac:0.194
62236,blobs:330;main_frac:0.231
62237,blobs:374;main_frac:0.203
62238,main_frac:0.512
62241,blobs:41
62242,ink_hi:0.452;blobs:40;edge:0.265
62247,edge:0.207
62251,ink_hi:0.482
62252,main_frac:0.444
62255,main_frac:0.526
62256,main_frac:0.480
62257,main_frac:0.469
62258,main_frac:0.358
62259,main_frac:0.398
6226,blobs:33;main_frac:0.270
62260,main_frac:0.314
62268,main_frac:0.530
6227,blobs:300;main_frac:0.257
62272,main_frac:0.522
62275,main_frac:0.503
62276,main_frac:0.528
62278,main_frac:0.504
6228,blobs:470;main_frac:0.201
62281,ink_hi:0.465
62283,ink_hi:0.531;main_frac:0.549
6229,blobs:422;main_frac:0.220
62290,ink_hi:0.503
62291,main_frac:0.533
62294,main_frac:0.518
62296,main_frac:0.537
62299,main_frac:0.371
6230,blobs:406;main_frac:0.228
62300,edge:0.203
62302,main_frac:0.509
62306,main_frac:0.443
62307,main_frac:0.509
62308,main_frac:0.514
62309,main_frac:0.192
6231,blobs:384;main_frac:0.223
62318,main_frac:0.505
62322,main_frac:0.524
62324,main_frac:0.521
62325,main_frac:0.203
62326,blobs:39;main_frac:0.317
62327,main_frac:0.382
62328,blobs:37;main_frac:0.346
62329,main_frac:0.413
6233,blobs:46
62330,main_frac:0.378
62331,main_frac:0.388
62332,main_frac:0.438
62333,main_frac:0.363
62334,blobs:77;main_frac:0.337
62335,main_frac:0.540
6234,main_frac:0.387
62344,main_frac:0.439
62346,main_frac:0.345
62356,main_frac:0.511
6236,main_frac:0.306
62360,main_frac:0.435
62365,main_frac:0.336
62367,main_frac:0.533
62368,main_frac:0.454
62369,main_frac:0.546
6237,blobs:64;edge:0.173;main_frac:0.324
62370,main_frac:0.462
62375,main_frac:0.367
62376,ink_hi:0.484
6238,main_frac:0.428
62380,edge:0.177
62384,main_frac:0.531
62387,main_frac:0.511
62389,main_frac:0.473
6239,main_frac:0.381
62390,main_frac:0.451
62391,main_frac:0.280
62394,ink_hi:0.668
62396,main_frac:0.516
62397,main_frac:0.504
6240,main_frac:0.382
62400,main_frac:0.474
62401,main_frac:0.486
62403,main_frac:0.276
62407,main_frac:0.544
62408,edge:0.288
62409,main_frac:0.472
62411,blobs:38
62412,main_frac:0.460
62413,main_frac:0.262
62414,blobs:75;main_frac:0.310
62415,blobs:63;main_frac:0.312
62416,main_frac:0.455
62417,main_frac:0.536
6242,main_frac:0.528
62420,edge:0.181;main_frac:0.524
62421,blobs:61
62422,main_frac:0.503
62424,main_frac:0.498
62425,main_frac:0.544
62426,main_frac:0.499
62427,main_frac:0.319
62428,blobs:44;main_frac:0.501
62431,blobs:352;main_frac:0.228
62432,blobs:231;main_frac:0.291
62433,blobs:352;main_frac:0.227
62434,blobs:365;main_frac:0.227
62435,blobs:463;main_frac:0.201
62436,blobs:268;main_frac:0.269
62437,main_frac:0.472
6244,blobs:31
62440,main_frac:0.289
62442,main_frac:0.343
62444,main_frac:0.532
62447,main_frac:0.403
62450,main_frac:0.369
62451,main_frac:0.536
62453,main_frac:0.377
62458,main_frac:0.466
62459,main_frac:0.516
62466,main_frac:0.505
62470,main_frac:0.524
62471,main_frac:0.203
62472,blobs:39;main_frac:0.317
62473,main_frac:0.382
62474,blobs:37;main_frac:0.346
62475,main_frac:0.413
62476,main_frac:0.378
62477,main_frac:0.388
62478,main_frac:0.438
62479,main_frac:0.363
62480,main_frac:0.540
62489,main_frac:0.439
62491,main_frac:0.345
62494,main_frac:0.414
62495,main_frac:0.385
62502,main_frac:0.511
62507,main_frac:0.435
62511,main_frac:0.336
62514,main_frac:0.533
62515,main_frac:0.454
62516,main_frac:0.546
62518,main_frac:0.462
62524,main_frac:0.367
62528,blobs:40
62529,edge:0.177
62533,main_frac:0.511
62535,main_frac:0.473
62536,main_frac:0.451
62537,main_frac:0.280
62540,main_frac:0.514
62542,main_frac:0.535
62544,main_frac:0.516
62545,main_frac:0.504
62546,main_frac:0.359
62549,main_frac:0.474
62550,main_frac:0.486
62552,main_frac:0.544
62553,edge:0.288
62554,main_frac:0.472
62556,blobs:38
62557,main_frac:0.460
62558,main_frac:0.262
62559,blobs:75;main_frac:0.310
62560,blobs:63;main_frac:0.312
62561,main_frac:0.455
62562,main_frac:0.536
62564,main_frac:0.503
62566,main_frac:0.498
62567,main_frac:0.544
62568,main_frac:0.499
62569,main_frac:0.319
62570,blobs:44;main_frac:0.501
62571,main_frac:0.417
62572,main_frac:0.472
62575,main_frac:0.289
62577,main_frac:0.343
62579,main_frac:0.516
62580,main_frac:0.537
62581,ink_hi:0.613
62589,main_frac:0.441
62592,main_frac:0.300
62600,main_frac:0.441
62601,main_frac:0.310
62602,main_frac:0.289
62603,main_frac:0.434
62604,main_frac:0.305
62605,main_frac:0.184
62607,main_frac:0.428
6261,main_frac:0.428
62610,main_frac:0.513
62613,main_frac:0.543
62616,main_frac:0.250
62621,main_frac:0.528
62623,main_frac:0.513
62625,main_frac:0.519
62627,main_frac:0.514
62630,main_frac:0.528
62634,main_frac:0.481
62635,main_frac:0.438
62636,main_frac:0.492
62637,main_frac:0.479
62638,edge:0.178;main_frac:0.448
62639,main_frac:0.543
62640,main_frac:0.446
62641,main_frac:0.503
62642,main_frac:0.411
62643,main_frac:0.532
62644,blobs:36;main_frac:0.461
62645,main_frac:0.506
62646,main_frac:0.446
62647,main_frac:0.501
62648,main_frac:0.501
62649,main_frac:0.379
62650,blobs:38;main_frac:0.386
62654,blobs:444;main_frac:0.181
62657,main_frac:0.524
62658,main_frac:0.512
62659,edge:0.259
62666,main_frac:0.390
62670,main_frac:0.412
62671,main_frac:0.393
62676,main_frac:0.436
62678,main_frac:0.303
62679,blobs:78
6268,blobs:318;main_frac:0.254
62683,main_frac:0.418
62684,ink_hi:0.459;blobs:166;edge:0.245;main_frac:0.273
62685,edge:0.169;main_frac:0.300
6269,blobs:527;main_frac:0.162
62691,main_frac:0.244
62692,main_frac:0.258
62693,main_frac:0.366
62697,main_frac:0.514
62698,main_frac:0.533
62703,main_frac:0.434
62704,main_frac:0.517
62707,main_frac:0.536
62711,main_frac:0.503
62716,ink_hi:0.488
62731,ink_hi:0.456
62732,ink_hi:0.471
62733,main_frac:0.480
62734,main_frac:0.545
62747,main_frac:0.266
62748,main_frac:0.365
62749,blobs:36
62750,blobs:38
62753,blobs:74
62754,blobs:86
62755,blobs:35
62756,edge:0.174
62757,blobs:36
62758,blobs:36
62759,blobs:468;main_frac:0.162
6276,main_frac:0.392
62760,blobs:702;main_frac:0.116
62761,blobs:707;main_frac:0.124
62765,blobs:35;main_frac:0.408
62766,main_frac:0.396
62768,main_frac:0.475
62772,main_frac:0.492
62773,main_frac:0.367
62776,main_frac:0.550
62781,blobs:151
62784,main_frac:0.323
62785,main_frac:0.480
62786,main_frac:0.518
62788,main_frac:0.397
62789,blobs:80;main_frac:0.313
6279,main_frac:0.499
62791,main_frac:0.498
62797,main_frac:0.486
62798,main_frac:0.466
62799,main_frac:0.544
6280,ink_hi:0.480
62800,main_frac:0.503
62803,main_frac:0.279
62804,edge:0.193
62806,main_frac:0.388
62810,main_frac:0.308
62816,main_frac:0.365
62823,main_frac:0.457
62828,main_frac:0.506
62829,main_frac:0.418
6283,main_frac:0.531
62830,main_frac:0.346
62833,main_frac:0.375
62834,blobs:213;main_frac:0.362
62837,main_frac:0.417
62840,main_frac:0.467
62843,main_frac:0.492
62846,main_frac:0.466
62847,main_frac:0.452
62848,main_frac:0.492
62849,main_frac:0.444
62850,main_frac:0.510
62851,main_frac:0.458
62852,main_frac:0.498
62853,main_frac:0.442
62856,edge:0.303;main_frac:0.366
62857,edge:0.236;main_frac:0.445
62858,edge:0.175
62859,ink_hi:0.532
6286,main_frac:0.386
62863,main_frac:0.470
62866,main_frac:0.420
62867,main_frac:0.216
62869,main_frac:0.425
6287,blobs:106
62872,main_frac:0.547
62879,main_frac:0.528
6288,main_frac:0.523
62881,main_frac:0.536
62882,main_frac:0.533
62887,main_frac:0.391
62889,main_frac:0.502
62890,main_frac:0.362
62891,blobs:88;edge:0.153
62892,blobs:50
62897,main_frac:0.477
6290,edge:0.187
62900,main_frac:0.456
62907,main_frac:0.400
62910,main_frac:0.537
6292,edge:0.270
62920,blobs:59;main_frac:0.502
62922,main_frac:0.527
6293,main_frac:0.544
62932,main_frac:0.335
62934,edge:0.181
62938,main_frac:0.480
62939,main_frac:0.536
62941,main_frac:0.477
62942,main_frac:0.480
62946,main_frac:0.530
62947,main_frac:0.514
62950,main_frac:0.522
62951,main_frac:0.291
62952,main_frac:0.202
62953,main_frac:0.495
62955,main_frac:0.476
62956,main_frac:0.512
62957,main_frac:0.513
62958,blobs:35;main_frac:0.349
62959,main_frac:0.538
62960,main_frac:0.517
62961,main_frac:0.438
62963,main_frac:0.471
62967,blobs:60;main_frac:0.372
62969,main_frac:0.525
6297,main_frac:0.522
62970,main_frac:0.421
62971,main_frac:0.431
62972,blobs:31;main_frac:0.396
62974,blobs:46;main_frac:0.401
62977,main_frac:0.339
6298,ink_hi:0.687;edge:0.303
62980,main_frac:0.489
62981,ink_hi:0.564;edge:0.255
62983,blobs:55;main_frac:0.221
62984,blobs:49
62985,blobs:409;main_frac:0.186
62986,blobs:578;main_frac:0.173
62987,blobs:391;main_frac:0.209
6299,main_frac:0.534
62992,main_frac:0.347
62995,blobs:55;main_frac:0.453
62996,main_frac:0.303
62997,edge:0.167;main_frac:0.544
62998,main_frac:0.458
63000,main_frac:0.530
63005,main_frac:0.326
63007,main_frac:0.249
63009,main_frac:0.380
63012,main_frac:0.314
63014,main_frac:0.265
63016,ink_hi:0.755;edge:0.182
63019,main_frac:0.374
63020,main_frac:0.218
63021,main_frac:0.345
63022,main_frac:0.543
63023,main_frac:0.349
63024,blobs:257
63026,main_frac:0.353
63029,main_frac:0.301
6303,main_frac:0.476
63032,main_frac:0.517
63035,main_frac:0.543
63036,main_frac:0.546
63037,main_frac:0.549
63038,main_frac:0.516
63039,main_frac:0.436
63041,main_frac:0.470
63042,main_frac:0.433
63043,main_frac:0.486
63046,main_frac:0.520
63048,edge:0.190;main_frac:0.443
63049,main_frac:0.476
63051,main_frac:0.236
63052,main_frac:0.387
63054,main_frac:0.297
63055,main_frac:0.271
63056,main_frac:0.311
63057,main_frac:0.413
63061,main_frac:0.372
63064,main_frac:0.527
63065,main_frac:0.417
63066,main_frac:0.540
63067,main_frac:0.413
63068,main_frac:0.447
63069,main_frac:0.519
6307,main_frac:0.478
63071,main_frac:0.318
63073,main_frac:0.369
63076,main_frac:0.300
63077,main_frac:0.405
63078,main_frac:0.422
63079,main_frac:0.507
63080,main_frac:0.301
63081,main_frac:0.425
63083,blobs:42;main_frac:0.517
63084,main_frac:0.510
63086,main_frac:0.302
63088,main_frac:0.366
63091,main_frac:0.358
63093,main_frac:0.377
63094,main_frac:0.546
63096,main_frac:0.508
63097,main_frac:0.407
63098,edge:0.188
6310,main_frac:0.260
63102,main_frac:0.549
63104,ink_hi:0.450;main_frac:0.405
63105,ink_hi:0.650;main_frac:0.514
63106,main_frac:0.549
63108,ink_hi:0.645
63109,main_frac:0.444
6311,main_frac:0.481
63112,ink_hi:0.517
63114,ink_hi:0.540
63115,main_frac:0.545
63116,main_frac:0.523
63117,ink_hi:0.474;main_frac:0.507
63119,main_frac:0.545
6312,main_frac:0.274
63120,blobs:545;main_frac:0.175
63121,blobs:462;main_frac:0.206
63122,blobs:311;main_frac:0.256
63124,main_frac:0.518
63125,main_frac:0.412
63129,main_frac:0.374
6313,main_frac:0.330
63130,blobs:231;main_frac:0.375
63131,main_frac:0.345
63132,main_frac:0.382
63133,main_frac:0.327
63134,main_frac:0.478
63135,main_frac:0.445
63136,main_frac:0.338
63137,main_frac:0.409
63138,main_frac:0.344
63139,main_frac:0.367
63140,main_frac:0.509
63142,main_frac:0.345
63143,main_frac:0.352
63144,main_frac:0.515
63145,main_frac:0.362
63146,main_frac:0.213
63147,main_frac:0.314
63148,main_frac:0.357
63149,main_frac:0.339
6315,main_frac:0.545
63150,main_frac:0.509
63157,main_frac:0.442
63158,main_frac:0.280
63159,main_frac:0.486
6316,main_frac:0.330
63160,main_frac:0.537
63161,main_frac:0.434
63162,ink_hi:0.619
63164,main_frac:0.416
63165,main_frac:0.336
63166,main_frac:0.346
63168,main_frac:0.498
63169,main_frac:0.525
63170,main_frac:0.444
63171,main_frac:0.403
63172,main_frac:0.335
63174,main_frac:0.349
63175,main_frac:0.391
63178,main_frac:0.455
63179,main_frac:0.306
6318,main_frac:0.504
63183,main_frac:0.424
63187,main_frac:0.415
63188,main_frac:0.446
6319,blobs:60
63190,blobs:352;main_frac:0.201
63191,main_frac:0.493
63192,edge:0.228
63193,edge:0.157
63194,main_frac:0.527
63195,main_frac:0.417
63196,main_frac:0.413
63198,main_frac:0.319
63199,blobs:52;main_frac:0.524
63201,main_frac:0.345
63202,main_frac:0.436
63207,blobs:44
63215,main_frac:0.550
63217,main_frac:0.472
63218,main_frac:0.550
63220,main_frac:0.406
63221,blobs:165
63224,main_frac:0.163
63226,main_frac:0.346
63229,main_frac:0.494
63230,main_frac:0.516
63232,main_frac:0.494
63234,main_frac:0.459
63238,main_frac:0.530
63243,edge:0.717
63246,main_frac:0.316
63250,main_frac:0.398
63252,edge:0.179
63256,main_frac:0.408
63259,main_frac:0.535
63265,main_frac:0.410
63266,main_frac:0.402
63268,main_frac:0.491
63269,main_frac:0.484
63272,main_frac:0.260
63275,main_frac:0.532
63277,main_frac:0.283
63282,main_frac:0.440
63283,ink_hi:0.484
63284,main_frac:0.496
63285,main_frac:0.483
63286,main_frac:0.451
63287,ink_hi:0.525
63291,main_frac:0.355
63294,main_frac:0.456
63295,main_frac:0.427
63296,main_frac:0.516
63303,main_frac:0.420
63305,main_frac:0.321
63306,main_frac:0.502
63308,main_frac:0.242
63312,main_frac:0.230
63313,main_frac:0.546
6332,main_frac:0.519
63321,blobs:106;main_frac:0.367
63322,blobs:51
63324,main_frac:0.292
63325,main_frac:0.491
63326,main_frac:0.496
63327,main_frac:0.467
63328,main_frac:0.523
63329,main_frac:0.419
6334,main_frac:0.457
63347,main_frac:0.475
63378,main_frac:0.531
63389,ink_hi:0.485
63396,main_frac:0.120
63397,main_frac:0.342
63399,main_frac:0.454
63404,main_frac:0.462
63405,main_frac:0.427
63406,main_frac:0.365
63413,blobs:70;edge:0.157
63422,main_frac:0.506
63423,blobs:32
63425,blobs:39;edge:0.187
63426,edge:0.379
63428,main_frac:0.523
63434,blobs:72
63439,blobs:47
63441,blobs:53
63442,blobs:37
63448,main_frac:0.261
63449,blobs:816;main_frac:0.108
63450,blobs:999;main_frac:0.093
63451,blobs:708;main_frac:0.110
63452,blobs:452;main_frac:0.163
63456,blobs:36;edge:0.156;main_frac:0.407
63457,blobs:33
63458,main_frac:0.421
63459,edge:0.954
63463,main_frac:0.483
63465,main_frac:0.325
63466,main_frac:0.422
63467,main_frac:0.315
63468,main_frac:0.379
6347,blobs:31;main_frac:0.526
63473,blobs:36;main_frac:0.308
63474,main_frac:0.313
63476,main_frac:0.405
63480,main_frac:0.452
63481,main_frac:0.371
63482,main_frac:0.299
63483,main_frac:0.264
63484,main_frac:0.344
63485,main_frac:0.428
63489,main_frac:0.366
63490,main_frac:0.466
63492,main_frac:0.547
63493,main_frac:0.416
63494,main_frac:0.445
63496,main_frac:0.479
63497,main_frac:0.255
63499,main_frac:0.410
63500,main_frac:0.269
63501,main_frac:0.402
63505,main_frac:0.514
6351,main_frac:0.478
63512,main_frac:0.233
63514,main_frac:0.236
63518,blobs:462;main_frac:0.205
63519,blobs:332;main_frac:0.234
63520,blobs:429;main_frac:0.206
63522,main_frac:0.428
63524,main_frac:0.412
63525,main_frac:0.421
63527,main_frac:0.446
63529,main_frac:0.428
63531,main_frac:0.298
63532,blobs:170
63533,main_frac:0.317
63534,main_frac:0.237
63535,main_frac:0.369
63536,main_frac:0.482
63539,main_frac:0.276
63540,main_frac:0.322
63541,main_frac:0.478
63543,main_frac:0.505
63544,main_frac:0.531
63545,main_frac:0.324
63546,main_frac:0.452
63548,main_frac:0.484
63549,main_frac:0.509
63550,main_frac:0.455
63551,main_frac:0.549
63552,main_frac:0.495
63553,main_frac:0.403
63554,main_frac:0.545
63555,main_frac:0.287
63557,main_frac:0.259
63558,blobs:61
63559,blobs:138
63566,main_frac:0.397
63567,main_frac:0.431
6357,ink_hi:0.573;edge:0.326
63571,main_frac:0.433
63572,main_frac:0.452
63573,main_frac:0.438
63581,main_frac:0.424
63582,main_frac:0.476
63583,main_frac:0.433
63585,main_frac:0.342
63586,main_frac:0.450
63587,main_frac:0.516
63589,main_frac:0.438
63591,main_frac:0.389
63592,main_frac:0.363
63595,main_frac:0.469
63597,main_frac:0.228
63598,main_frac:0.475
63601,blobs:71;edge:0.231;main_frac:0.247
63602,blobs:56;main_frac:0.184
63603,blobs:399;main_frac:0.211
63604,blobs:469;main_frac:0.197
63605,blobs:360;main_frac:0.223
63606,main_frac:0.533
63607,main_frac:0.356
63608,main_frac:0.346
63610,blobs:329;edge:0.280
63612,blobs:53
63613,blobs:80;edge:0.225
63614,blobs:62
63615,blobs:78
63616,blobs:43
63619,main_frac:0.490
63620,main_frac:0.317
63622,main_frac:0.543
63624,main_frac:0.470
63625,main_frac:0.389
63626,blobs:116;main_frac:0.434
63629,main_frac:0.411
6363,blobs:58
63631,main_frac:0.522
63632,main_frac:0.484
63633,main_frac:0.337
63634,main_frac:0.420
63635,main_frac:0.467
63636,main_frac:0.284
63637,main_frac:0.383
63638,blobs:62
63639,main_frac:0.527
6364,blobs:91
63649,main_frac:0.443
63650,main_frac:0.377
63651,main_frac:0.461
63652,main_frac:0.382
63653,main_frac:0.457
63654,main_frac:0.532
63656,main_frac:0.529
63657,main_frac:0.470
6366,ink_hi:0.628;edge:0.461
63669,main_frac:0.472
6367,ink_hi:0.679;edge:0.459
63670,main_frac:0.393
63671,blobs:34
63672,blobs:58
63673,ink_hi:0.478;edge:0.793
63674,main_frac:0.318
63675,ink_hi:0.474
63677,main_frac:0.418
63678,main_frac:0.395
63679,main_frac:0.361
63680,main_frac:0.426
63681,main_frac:0.452
63682,main_frac:0.303
63684,main_frac:0.502
63685,main_frac:0.436
63686,main_frac:0.388
63688,main_frac:0.304
63689,main_frac:0.421
63692,main_frac:0.391
63694,main_frac:0.290
63697,main_frac:0.366
63699,main_frac:0.364
63700,main_frac:0.413
63702,main_frac:0.376
63707,main_frac:0.333
63708,main_frac:0.384
63709,main_frac:0.420
6371,blobs:61;edge:0.206
63715,main_frac:0.378
63716,blobs:34;main_frac:0.479
63717,main_frac:0.385
63719,main_frac:0.392
63720,edge:0.154;main_frac:0.258
63780,main_frac:0.444
63781,main_frac:0.544
63786,main_frac:0.329
63787,main_frac:0.198
63788,ink_hi:0.467;main_frac:0.393
63789,ink_hi:0.473
63790,main_frac:0.489
63791,ink_hi:0.485
63792,main_frac:0.363
63793,main_frac:0.484
63794,main_frac:0.205
63795,main_frac:0.286
63796,main_frac:0.259
63797,main_frac:0.437
63799,main_frac:0.464
63800,main_frac:0.484
63801,main_frac:0.380
63802,main_frac:0.471
63803,main_frac:0.423
63804,main_frac:0.548
63807,main_frac:0.519
63808,main_frac:0.512
63809,main_frac:0.405
63810,main_frac:0.529
63811,main_frac:0.364
63812,main_frac:0.240
63818,main_frac:0.521
63832,ink_hi:0.459;edge:0.242
63833,main_frac:0.435
63836,blobs:54;main_frac:0.427
63721,main_frac:0.427
63722,main_frac:0.331
63723,edge:0.201;main_frac:0.431
63724,main_frac:0.480
63730,main_frac:0.499
63734,main_frac:0.270
63738,main_frac:0.247
63739,blobs:59;main_frac:0.383
63740,blobs:52;main_frac:0.212
63744,main_frac:0.471
63746,blobs:96
63748,blobs:35;edge:0.183;main_frac:0.218
63749,main_frac:0.381
63751,main_frac:0.399
63752,main_frac:0.354
63754,main_frac:0.482
63758,main_frac:0.303
63759,main_frac:0.323
63761,main_frac:0.257
63762,main_frac:0.543
63763,main_frac:0.544
63764,main_frac:0.228
63765,main_frac:0.238
63766,main_frac:0.276
63767,main_frac:0.478
63770,blobs:53
63773,main_frac:0.491
63774,main_frac:0.376
63776,main_frac:0.288
63777,main_frac:0.438
63778,main_frac:0.481
63779,main_frac:0.325
63837,blobs:766;main_frac:0.115
63838,blobs:56
63839,main_frac:0.152
63842,main_frac:0.462
63845,ink_hi:0.765;edge:0.156
63862,main_frac:0.395
63865,main_frac:0.419
63868,blobs:157
63871,main_frac:0.463
63873,main_frac:0.401
63874,main_frac:0.507
63885,main_frac:0.523
63887,ink_hi:0.475
63888,main_frac:0.530
63889,edge:0.172;main_frac:0.339
63890,edge:0.904
63891,ink_hi:0.483
63894,main_frac:0.538
63895,blobs:66;main_frac:0.407
63897,edge:0.226
63898,main_frac:0.387
63900,blobs:207;edge:0.308;main_frac:0.530
63901,main_frac:0.362
63903,edge:0.217
63904,main_frac:0.378
63907,main_frac:0.110
63908,main_frac:0.451
63909,main_frac:0.303
63910,main_frac:0.306
63911,main_frac:0.336
63912,main_frac:0.423
63913,main_frac:0.263
63914,main_frac:0.404
63915,main_frac:0.472
63916,main_frac:0.366
63917,main_frac:0.321
63918,main_frac:0.387
63919,ink_hi:0.496
63920,main_frac:0.428
63921,blobs:46;main_frac:0.438
63923,main_frac:0.248
63925,main_frac:0.247
63928,main_frac:0.451
63930,main_frac:0.400
63935,main_frac:0.328
63938,blobs:234;main_frac:0.448
63941,main_frac:0.334
63942,main_frac:0.493
63943,blobs:42;edge:0.203;main_frac:0.367
63945,main_frac:0.255
63947,blobs:194;edge:0.301
63950,main_frac:0.280
63951,main_frac:0.474
64009,main_frac:0.530
64011,main_frac:0.545
64012,main_frac:0.456
64015,main_frac:0.341
64017,main_frac:0.347
64019,main_frac:0.495
64020,main_frac:0.370
64021,main_frac:0.226
64022,main_frac:0.535
64023,main_frac:0.388
64024,blobs:61
64025,blobs:59
64026,blobs:39;main_frac:0.395
64027,blobs:34;edge:0.164
64028,main_frac:0.311
64029,blobs:38;main_frac:0.392
64030,main_frac:0.531
64031,main_frac:0.494
64032,main_frac:0.298
64034,main_frac:0.491
64036,edge:0.362
64037,edge:0.166
64038,main_frac:0.399
64040,main_frac:0.351
64042,main_frac:0.313
64043,main_frac:0.408
64046,blobs:43;main_frac:0.362
64047,blobs:42;main_frac:0.491
64048,main_frac:0.344
64049,main_frac:0.425
64050,main_frac:0.347
64051,main_frac:0.309
64052,main_frac:0.318
64053,main_frac:0.374
64054,main_frac:0.358
64055,main_frac:0.450
64057,main_frac:0.254
64058,main_frac:0.348
64059,main_frac:0.343
64060,main_frac:0.271
64061,main_frac:0.251
64062,main_frac:0.265
64063,main_frac:0.251
64064,main_frac:0.318
64065,main_frac:0.299
63952,main_frac:0.523
63953,main_frac:0.441
63955,main_frac:0.468
63956,main_frac:0.480
63961,main_frac:0.239
63962,main_frac:0.420
63963,edge:0.150;main_frac:0.267
63968,main_frac:0.452
63969,main_frac:0.457
63970,blobs:60;main_frac:0.326
63971,blobs:313
63972,main_frac:0.341
63975,main_frac:0.169
63976,main_frac:0.253
63977,main_frac:0.363
63978,blobs:122;main_frac:0.447
63979,main_frac:0.418
63981,main_frac:0.398
63982,main_frac:0.261
63983,main_frac:0.292
63984,blobs:33;main_frac:0.264
63985,blobs:41;main_frac:0.294
63986,main_frac:0.302
63987,main_frac:0.390
63988,main_frac:0.382
63996,main_frac:0.502
63997,main_frac:0.544
63998,main_frac:0.518
63999,main_frac:0.399
64,blobs:79;main_frac:0.388
64000,main_frac:0.462
64005,main_frac:0.432
64006,ink_hi:0.499
6407,blobs:81;main_frac:0.491
64073,main_frac:0.538
64074,main_frac:0.504
64075,main_frac:0.532
64076,main_frac:0.495
64077,main_frac:0.414
64078,main_frac:0.329
6408,blobs:78
64082,main_frac:0.378
64084,main_frac:0.459
64086,main_frac:0.434
64089,main_frac:0.541
6409,blobs:101;edge:0.329
64092,main_frac:0.309
6410,blobs:107;edge:0.415
64103,main_frac:0.443
64108,main_frac:0.355
6411,blobs:82;edge:0.351;main_frac:0.357
64112,main_frac:0.516
64113,main_frac:0.538
64116,main_frac:0.251
64118,blobs:35;main_frac:0.224
64120,main_frac:0.329
64121,main_frac:0.246
64122,main_frac:0.194
64123,main_frac:0.471
64125,main_frac:0.275
64126,main_frac:0.277
64127,main_frac:0.308
64128,main_frac:0.375
64130,main_frac:0.376
64131,ink_hi:0.461;main_frac:0.443
64132,main_frac:0.212
64133,blobs:72
64138,main_frac:0.508
64145,edge:0.815
64146,main_frac:0.164
64149,main_frac:0.335
64151,main_frac:0.503
64155,blobs:484;main_frac:0.186
64156,blobs:512;main_frac:0.170
64158,main_frac:0.428
64160,main_frac:0.125
64163,main_frac:0.371
64165,main_frac:0.508
64167,main_frac:0.534
64169,main_frac:0.520
64171,main_frac:0.517
64173,blobs:221
64175,main_frac:0.456
64176,main_frac:0.298
64178,main_frac:0.331
64179,blobs:79;main_frac:0.460
64181,main_frac:0.425
64182,main_frac:0.433
64183,main_frac:0.377
64184,main_frac:0.486
64185,main_frac:0.406
64186,main_frac:0.476
64187,main_frac:0.345
64188,main_frac:0.247
64191,main_frac:0.470
64197,main_frac:0.399
64198,main_frac:0.401
64199,main_frac:0.468
64200,main_frac:0.444
64204,main_frac:0.526
64205,main_frac:0.495
64207,main_frac:0.452
64208,main_frac:0.546
64209,main_frac:0.502
64210,main_frac:0.536
64211,main_frac:0.502
64214,ink_hi:0.461;main_frac:0.548
64215,main_frac:0.291
64216,main_frac:0.542
64218,main_frac:0.433
64219,main_frac:0.442
64220,main_frac:0.499
64221,main_frac:0.442
64222,main_frac:0.474
64223,main_frac:0.514
64224,main_frac:0.458
64225,main_frac:0.417
64226,main_frac:0.465
64227,main_frac:0.273
64233,main_frac:0.423
64236,main_frac:0.450
64237,main_frac:0.401
64240,main_frac:0.436
64241,main_frac:0.431
64242,main_frac:0.524
64244,main_frac:0.511
64246,edge:0.605
64247,ink_hi:0.670;edge:0.262
64248,blobs:47;main_frac:0.461
64249,main_frac:0.299
64250,main_frac:0.496
64251,main_frac:0.305
64252,edge:0.151;main_frac:0.416
64253,main_frac:0.518
64254,main_frac:0.541
64255,ink_hi:0.488
64256,ink_hi:0.452;edge:0.962
64258,main_frac:0.535
64261,main_frac:0.358
64262,main_frac:0.450
64264,main_frac:0.254
64265,main_frac:0.348
64266,main_frac:0.343
64267,main_frac:0.251
64269,main_frac:0.265
64270,main_frac:0.251
64271,main_frac:0.318
64272,main_frac:0.299
64279,main_frac:0.387
64283,main_frac:0.535
64284,main_frac:0.309
64285,main_frac:0.403
64288,main_frac:0.287
64289,blobs:119;main_frac:0.284
64292,main_frac:0.532
64293,main_frac:0.284
64294,main_frac:0.326
64295,main_frac:0.300
64299,main_frac:0.354
64300,main_frac:0.157
64301,edge:0.235;main_frac:0.229
64303,main_frac:0.262
64304,main_frac:0.288
64306,main_frac:0.506
64308,blobs:43;main_frac:0.328
64309,blobs:138;main_frac:0.363
64312,main_frac:0.201
64313,main_frac:0.434
64314,main_frac:0.464
64315,main_frac:0.468
64316,main_frac:0.390
64317,main_frac:0.153
64319,main_frac:0.378
64320,main_frac:0.193
64321,main_frac:0.517
