[[34m2026-08-20 00:23:42[0m] Experiment directory created at 5script/results/s6_top6_struct_fp32/20260820-002342-s6-top6-struct-fp32
[[34m2026-08-20 00:23:43[0m] Building 2-Cond model: DiT-2Cond-S/2 (callig=1011, glyph/char=35130, fusion=factorized_add, dims=128/256, dropout=all:0.05, one:0.25, skel_head=False, glyph_cond=False, glyph_scale_init=0.4)
[[34m2026-08-20 00:23:43[0m] [cond-head] reset adaLN/final_layer to std=0.02 (retain task-agnostic transformer engine, drop ImageNet class-condition coupling).
[[34m2026-08-20 00:23:43[0m] Trainable Parameters: 41,752,737
[[34m2026-08-20 00:23:43[0m] Frozen Parameters: 98,304 (trainable ratio: 99.77%)
[[34m2026-08-20 00:23:44[0m] [EMA] enabled with decay=0.9999
[[34m2026-08-20 00:23:44[0m] Loading VAE from local path: pretrained_models/sd-vae-ft-ema
[[34m2026-08-20 00:23:44[0m] DiT Parameters: 41,851,041
[[34m2026-08-20 00:23:54[0m] Using latent-cached dataset (skip on-the-fly VAE encode). preload=ON
[[34m2026-08-20 00:23:54[0m] Using factor-balanced sampler: {'weight_min': 0.5131361180859803, 'weight_mean': 1.0, 'weight_max': 1.6416229630056935} (char_alpha=0.35, callig_alpha=0.15)
[[34m2026-08-20 00:23:54[0m] Dataset contains 10,866 images
[[34m2026-08-20 00:23:54[0m] [LR] cosine schedule: warmup=1000, total=200000, min_ratio=0.1
[[34m2026-08-20 00:23:54[0m] Training for 400 epochs...
[[34m2026-08-20 00:23:54[0m] Beginning epoch 0...
[[34m2026-08-20 03:15:48[0m] (step=0016360) Total: 0.5797 | Diff: 0.1138 | Canny: raw 0.1423 x 0.50 = 0.0712 | Skel: raw 0.3948 x 1.00 = 0.3948 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 59.1402 | LR: 1.97e-04 | EMA: 0.999450 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:16:01[0m] (step=0016380) Total: 0.5395 | Diff: 0.1173 | Canny: raw 0.1360 x 0.50 = 0.0680 | Skel: raw 0.3541 x 1.00 = 0.3541 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 57.2614 | LR: 1.97e-04 | EMA: 0.999451 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:16:14[0m] (step=0016400) Total: 0.5065 | Diff: 0.1182 | Canny: raw 0.1291 x 0.50 = 0.0646 | Skel: raw 0.3238 x 1.00 = 0.3238 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 51.3571 | LR: 1.97e-04 | EMA: 0.999452 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:16:26[0m] (step=0016420) Total: 0.5467 | Diff: 0.1206 | Canny: raw 0.1396 x 0.50 = 0.0698 | Skel: raw 0.3563 x 1.00 = 0.3563 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 57.7756 | LR: 1.97e-04 | EMA: 0.999452 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:16:39[0m] (step=0016440) Total: 0.5411 | Diff: 0.1124 | Canny: raw 0.1411 x 0.50 = 0.0706 | Skel: raw 0.3582 x 1.00 = 0.3582 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 53.5143 | LR: 1.97e-04 | EMA: 0.999453 | Steps/Sec: 1.60 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:16:51[0m] (step=0016460) Total: 0.5470 | Diff: 0.1107 | Canny: raw 0.1391 x 0.50 = 0.0696 | Skel: raw 0.3667 x 1.00 = 0.3667 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 45.9809 | LR: 1.97e-04 | EMA: 0.999454 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:17:04[0m] (step=0016480) Total: 0.5703 | Diff: 0.1214 | Canny: raw 0.1366 x 0.50 = 0.0683 | Skel: raw 0.3806 x 1.00 = 0.3806 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 37.8763 | LR: 1.97e-04 | EMA: 0.999454 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:17:15[0m] Beginning epoch 73...
[[34m2026-08-20 03:17:17[0m] (step=0016500) Total: 0.5382 | Diff: 0.1145 | Canny: raw 0.1409 x 0.50 = 0.0705 | Skel: raw 0.3532 x 1.00 = 0.3532 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 50.2938 | LR: 1.97e-04 | EMA: 0.999455 | Steps/Sec: 1.57 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:17:29[0m] (step=0016520) Total: 0.5443 | Diff: 0.1173 | Canny: raw 0.1372 x 0.50 = 0.0686 | Skel: raw 0.3584 x 1.00 = 0.3584 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 69.1870 | LR: 1.97e-04 | EMA: 0.999456 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:17:42[0m] (step=0016540) Total: 0.5600 | Diff: 0.1168 | Canny: raw 0.1464 x 0.50 = 0.0732 | Skel: raw 0.3700 x 1.00 = 0.3700 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 45.1298 | LR: 1.97e-04 | EMA: 0.999456 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:17:54[0m] (step=0016560) Total: 0.5324 | Diff: 0.1019 | Canny: raw 0.1365 x 0.50 = 0.0682 | Skel: raw 0.3623 x 1.00 = 0.3623 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 62.0683 | LR: 1.97e-04 | EMA: 0.999457 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:18:07[0m] (step=0016580) Total: 0.5575 | Diff: 0.1252 | Canny: raw 0.1356 x 0.50 = 0.0678 | Skel: raw 0.3645 x 1.00 = 0.3645 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 50.8622 | LR: 1.97e-04 | EMA: 0.999457 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:18:19[0m] (step=0016600) Total: 0.5387 | Diff: 0.1206 | Canny: raw 0.1333 x 0.50 = 0.0666 | Skel: raw 0.3515 x 1.00 = 0.3515 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 51.8247 | LR: 1.97e-04 | EMA: 0.999458 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:18:32[0m] (step=0016620) Total: 0.5373 | Diff: 0.1089 | Canny: raw 0.1357 x 0.50 = 0.0678 | Skel: raw 0.3606 x 1.00 = 0.3606 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 52.5117 | LR: 1.97e-04 | EMA: 0.999459 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:18:45[0m] (step=0016640) Total: 0.5683 | Diff: 0.1165 | Canny: raw 0.1453 x 0.50 = 0.0726 | Skel: raw 0.3792 x 1.00 = 0.3792 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 52.5855 | LR: 1.97e-04 | EMA: 0.999459 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:18:57[0m] (step=0016660) Total: 0.5576 | Diff: 0.1080 | Canny: raw 0.1418 x 0.50 = 0.0709 | Skel: raw 0.3788 x 1.00 = 0.3788 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 38.4452 | LR: 1.97e-04 | EMA: 0.999460 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:19:10[0m] (step=0016680) Total: 0.5573 | Diff: 0.1082 | Canny: raw 0.1422 x 0.50 = 0.0711 | Skel: raw 0.3780 x 1.00 = 0.3780 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 49.5933 | LR: 1.97e-04 | EMA: 0.999461 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:19:22[0m] (step=0016700) Total: 0.5592 | Diff: 0.1158 | Canny: raw 0.1394 x 0.50 = 0.0697 | Skel: raw 0.3737 x 1.00 = 0.3737 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 56.2914 | LR: 1.97e-04 | EMA: 0.999461 | Steps/Sec: 1.60 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:19:35[0m] (step=0016720) Total: 0.5544 | Diff: 0.1215 | Canny: raw 0.1378 x 0.50 = 0.0689 | Skel: raw 0.3640 x 1.00 = 0.3640 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 56.1522 | LR: 1.97e-04 | EMA: 0.999462 | Steps/Sec: 1.60 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:19:37[0m] Beginning epoch 74...
[[34m2026-08-20 03:19:48[0m] (step=0016740) Total: 0.5484 | Diff: 0.1120 | Canny: raw 0.1375 x 0.50 = 0.0687 | Skel: raw 0.3676 x 1.00 = 0.3676 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 54.1088 | LR: 1.97e-04 | EMA: 0.999463 | Steps/Sec: 1.56 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:20:00[0m] (step=0016760) Total: 0.6059 | Diff: 0.1228 | Canny: raw 0.1539 x 0.50 = 0.0770 | Skel: raw 0.4062 x 1.00 = 0.4062 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 57.5456 | LR: 1.97e-04 | EMA: 0.999463 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:20:13[0m] (step=0016780) Total: 0.5687 | Diff: 0.1158 | Canny: raw 0.1417 x 0.50 = 0.0708 | Skel: raw 0.3821 x 1.00 = 0.3821 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 61.7526 | LR: 1.97e-04 | EMA: 0.999464 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:20:25[0m] (step=0016800) Total: 0.5517 | Diff: 0.1238 | Canny: raw 0.1370 x 0.50 = 0.0685 | Skel: raw 0.3594 x 1.00 = 0.3594 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 60.5804 | LR: 1.97e-04 | EMA: 0.999465 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:20:38[0m] (step=0016820) Total: 0.5596 | Diff: 0.1152 | Canny: raw 0.1369 x 0.50 = 0.0685 | Skel: raw 0.3760 x 1.00 = 0.3760 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 46.2677 | LR: 1.97e-04 | EMA: 0.999465 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:20:50[0m] (step=0016840) Total: 0.5556 | Diff: 0.1188 | Canny: raw 0.1435 x 0.50 = 0.0717 | Skel: raw 0.3650 x 1.00 = 0.3650 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 54.5196 | LR: 1.97e-04 | EMA: 0.999466 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:21:03[0m] (step=0016860) Total: 0.5367 | Diff: 0.1189 | Canny: raw 0.1369 x 0.50 = 0.0685 | Skel: raw 0.3493 x 1.00 = 0.3493 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 53.1798 | LR: 1.97e-04 | EMA: 0.999466 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:21:15[0m] (step=0016880) Total: 0.5303 | Diff: 0.1102 | Canny: raw 0.1381 x 0.50 = 0.0690 | Skel: raw 0.3511 x 1.00 = 0.3511 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 50.2660 | LR: 1.97e-04 | EMA: 0.999467 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:21:28[0m] (step=0016900) Total: 0.5523 | Diff: 0.1112 | Canny: raw 0.1421 x 0.50 = 0.0710 | Skel: raw 0.3700 x 1.00 = 0.3700 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 49.5383 | LR: 1.97e-04 | EMA: 0.999468 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:21:41[0m] (step=0016920) Total: 0.5503 | Diff: 0.1197 | Canny: raw 0.1371 x 0.50 = 0.0686 | Skel: raw 0.3620 x 1.00 = 0.3620 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 59.9315 | LR: 1.97e-04 | EMA: 0.999468 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:21:53[0m] (step=0016940) Total: 0.5295 | Diff: 0.1130 | Canny: raw 0.1371 x 0.50 = 0.0685 | Skel: raw 0.3480 x 1.00 = 0.3480 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 56.2210 | LR: 1.97e-04 | EMA: 0.999469 | Steps/Sec: 1.60 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:21:59[0m] Beginning epoch 75...
[[34m2026-08-20 03:22:06[0m] (step=0016960) Total: 0.5469 | Diff: 0.1127 | Canny: raw 0.1429 x 0.50 = 0.0715 | Skel: raw 0.3628 x 1.00 = 0.3628 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 54.0809 | LR: 1.97e-04 | EMA: 0.999470 | Steps/Sec: 1.57 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:22:18[0m] (step=0016980) Total: 0.5254 | Diff: 0.1189 | Canny: raw 0.1310 x 0.50 = 0.0655 | Skel: raw 0.3410 x 1.00 = 0.3410 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 44.6579 | LR: 1.97e-04 | EMA: 0.999470 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:22:31[0m] (step=0017000) Total: 0.5529 | Diff: 0.1124 | Canny: raw 0.1410 x 0.50 = 0.0705 | Skel: raw 0.3700 x 1.00 = 0.3700 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 64.9205 | LR: 1.97e-04 | EMA: 0.999471 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:22:43[0m] (step=0017020) Total: 0.5438 | Diff: 0.1142 | Canny: raw 0.1419 x 0.50 = 0.0709 | Skel: raw 0.3587 x 1.00 = 0.3587 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 68.7617 | LR: 1.97e-04 | EMA: 0.999471 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:22:56[0m] (step=0017040) Total: 0.5434 | Diff: 0.1112 | Canny: raw 0.1385 x 0.50 = 0.0692 | Skel: raw 0.3630 x 1.00 = 0.3630 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 56.3071 | LR: 1.97e-04 | EMA: 0.999472 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:23:09[0m] (step=0017060) Total: 0.5015 | Diff: 0.1193 | Canny: raw 0.1290 x 0.50 = 0.0645 | Skel: raw 0.3178 x 1.00 = 0.3178 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 45.7423 | LR: 1.97e-04 | EMA: 0.999473 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:23:21[0m] (step=0017080) Total: 0.5318 | Diff: 0.1008 | Canny: raw 0.1414 x 0.50 = 0.0707 | Skel: raw 0.3603 x 1.00 = 0.3603 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 56.0260 | LR: 1.97e-04 | EMA: 0.999473 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:23:34[0m] (step=0017100) Total: 0.5281 | Diff: 0.1174 | Canny: raw 0.1380 x 0.50 = 0.0690 | Skel: raw 0.3417 x 1.00 = 0.3417 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 38.6212 | LR: 1.97e-04 | EMA: 0.999474 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:23:46[0m] (step=0017120) Total: 0.5429 | Diff: 0.1203 | Canny: raw 0.1342 x 0.50 = 0.0671 | Skel: raw 0.3556 x 1.00 = 0.3556 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 46.1312 | LR: 1.97e-04 | EMA: 0.999475 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:23:59[0m] (step=0017140) Total: 0.5682 | Diff: 0.1232 | Canny: raw 0.1395 x 0.50 = 0.0698 | Skel: raw 0.3752 x 1.00 = 0.3752 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 53.8916 | LR: 1.97e-04 | EMA: 0.999475 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:24:11[0m] (step=0017160) Total: 0.5128 | Diff: 0.1080 | Canny: raw 0.1363 x 0.50 = 0.0682 | Skel: raw 0.3366 x 1.00 = 0.3366 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 50.2586 | LR: 1.97e-04 | EMA: 0.999476 | Steps/Sec: 1.60 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:24:21[0m] Beginning epoch 76...
[[34m2026-08-20 03:24:24[0m] (step=0017180) Total: 0.5273 | Diff: 0.1155 | Canny: raw 0.1306 x 0.50 = 0.0653 | Skel: raw 0.3465 x 1.00 = 0.3465 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 43.8380 | LR: 1.97e-04 | EMA: 0.999476 | Steps/Sec: 1.57 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:24:37[0m] (step=0017200) Total: 0.5456 | Diff: 0.1167 | Canny: raw 0.1388 x 0.50 = 0.0694 | Skel: raw 0.3595 x 1.00 = 0.3595 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 41.6255 | LR: 1.97e-04 | EMA: 0.999477 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:24:49[0m] (step=0017220) Total: 0.5319 | Diff: 0.1222 | Canny: raw 0.1349 x 0.50 = 0.0675 | Skel: raw 0.3422 x 1.00 = 0.3422 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 48.0898 | LR: 1.97e-04 | EMA: 0.999478 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:25:02[0m] (step=0017240) Total: 0.5836 | Diff: 0.1249 | Canny: raw 0.1379 x 0.50 = 0.0690 | Skel: raw 0.3898 x 1.00 = 0.3898 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 47.2993 | LR: 1.97e-04 | EMA: 0.999478 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:25:14[0m] (step=0017260) Total: 0.5659 | Diff: 0.1174 | Canny: raw 0.1371 x 0.50 = 0.0686 | Skel: raw 0.3799 x 1.00 = 0.3799 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 43.9148 | LR: 1.97e-04 | EMA: 0.999479 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:25:27[0m] (step=0017280) Total: 0.5180 | Diff: 0.1097 | Canny: raw 0.1353 x 0.50 = 0.0677 | Skel: raw 0.3406 x 1.00 = 0.3406 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 51.5602 | LR: 1.97e-04 | EMA: 0.999479 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
[[34m2026-08-20 03:25:40[0m] (step=0017300) Total: 0.5482 | Diff: 0.1143 | Canny: raw 0.1372 x 0.50 = 0.0686 | Skel: raw 0.3653 x 1.00 = 0.3653 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 51.9909 | LR: 1.97e-04 | EMA: 0.999480 | Steps/Sec: 1.59 | Mem: 20.68G/20.68G
