img_id,H,W,ink_ratio,n_ink,n_cc,main_frac,small_cc_n,small_cc_area_ratio,mid_cc_n,foreign_area_ratio,edge_ink_ratio,top_ratio,bot_ratio,left_ratio,right_ratio,border_bar,edge_blob_area,inverted,gray_mid_ratio,lap_var
317079,256,256,0.275497,18055,2,0.693769,0,0.0,0,0.084366,0.010459,0.003906,0.016602,0.02002,0.0,0,5529,0,0.0,7598.29
317080,256,256,0.222366,14573,7,0.352913,0,0.0,2,0.14389,0.057334,0.0,0.085449,0.0,0.136719,0,0,0,0.0,11090.84
317091,256,256,0.16362,10723,4,0.562902,0,0.0,1,0.071518,0.015247,0.018555,0.040527,0.0,0.0,0,4529,0,0.0,11763.56
317097,256,256,0.495087,32446,1,1.0,0,0.0,0,0.0,0.027596,0.0,0.0,0.056152,0.050781,0,0,0,0.0,7139.89
317099,256,256,0.289566,18977,3,0.767877,0,0.0,0,0.067215,0.014743,0.031738,0.025391,0.0,0.0,0,1393,0,0.0,8681.77
317100,256,256,0.325256,21316,2,0.781103,0,0.0,0,0.071198,0.027218,0.067871,0.037598,0.0,0.0,0,0,0,0.0,7516.93
317107,256,256,0.204514,13403,4,0.640304,0,0.0,1,0.073563,0.007056,0.0,0.027344,0.0,0.0,0,3094,0,0.0,8362.29
317113,256,256,0.139404,9136,2,0.906633,0,0.0,0,0.013016,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7114.09
317114,256,256,0.116608,7642,10,0.378304,0,0.0,6,0.072495,0.015121,0.022461,0.036133,0.0,0.0,0,1244,0,0.0,8292.83
317135,256,256,0.336334,22042,1,1.0,0,0.0,0,0.0,0.018397,0.035645,0.035645,0.0,0.0,0,0,0,0.0,6308.43
317136,256,256,0.18013,11805,1,1.0,0,0.0,0,0.0,0.017767,0.04248,0.026367,0.0,0.0,0,0,0,0.0,8495.24
317137,256,256,0.132156,8661,4,0.73144,0,0.0,2,0.035492,0.012223,0.019531,0.027832,0.0,0.0,0,1705,0,0.0,7975.33
317138,256,256,0.058914,3861,2,0.792023,0,0.0,0,0.012253,0.004914,0.01416,0.004883,0.0,0.0,0,803,0,0.0,5155.49
317139,256,256,0.23143,15167,2,0.769434,0,0.0,0,0.05336,0.03188,0.04541,0.078125,0.0,0.0,0,3497,0,0.0,6737.06
317141,256,256,0.161255,10568,3,0.4824,0,0.0,0,0.083466,0.006804,0.0,0.026367,0.0,0.0,0,4654,0,0.0,7183.55
317142,256,256,0.252472,16546,1,1.0,0,0.0,0,0.0,0.011215,0.023926,0.019531,0.0,0.0,0,0,0,0.0,7667.74
317144,256,256,0.270309,17715,1,1.0,0,0.0,0,0.0,0.018271,0.034668,0.036133,0.0,0.0,0,0,0,0.0,7445.49
317145,256,256,0.10643,6975,6,0.484444,0,0.0,3,0.054871,0.00252,0.004395,0.005371,0.0,0.0,0,731,0,0.0,7018.84
317152,256,256,0.347534,22776,2,0.657842,0,0.0,0,0.118912,0.041205,0.0,0.0,0.050293,0.109375,0,7793,0,0.0,7336.35
317171,256,256,0.259674,17018,2,0.942884,0,0.0,0,0.014832,0.033392,0.0,0.0,0.032227,0.097168,0,972,0,0.0,7782.84
317172,256,256,0.198318,12997,6,0.418712,0,0.0,0,0.11528,0.001764,0.0,0.006836,0.0,0.0,0,1973,0,0.0,9191.77
317176,256,256,0.369492,24215,3,0.981375,0,0.0,2,0.006882,0.045615,0.165527,0.005371,0.005371,0.007812,0,0,0,0.0,11315.08
317181,256,256,0.251633,16491,3,0.350979,0,0.0,0,0.163315,0.046245,0.058594,0.025879,0.013184,0.081543,0,5293,0,0.0,10092.69
317191,256,256,0.16362,10723,4,0.562902,0,0.0,1,0.071518,0.015247,0.018555,0.040527,0.0,0.0,0,4529,0,0.0,11763.56
317199,256,256,0.289566,18977,3,0.767877,0,0.0,0,0.067215,0.014743,0.031738,0.025391,0.0,0.0,0,1393,0,0.0,8681.77
317200,256,256,0.145477,9534,4,0.665723,0,0.0,1,0.04863,0.016003,0.052246,0.004883,0.004883,0.0,0,2939,0,0.0,8846.48
317208,256,256,0.252762,16565,3,0.529067,0,0.0,0,0.119034,0.032006,0.071777,0.030273,0.005371,0.016602,0,7801,0,0.0,7635.99
317219,256,256,0.369492,24215,3,0.981375,0,0.0,2,0.006882,0.045615,0.165527,0.005371,0.005371,0.007812,0,0,0,0.0,11315.08
317225,256,256,0.251633,16491,3,0.350979,0,0.0,0,0.163315,0.046245,0.058594,0.025879,0.013184,0.081543,0,5293,0,0.0,10092.69
317238,256,256,0.370377,24273,3,0.690562,0,0.0,0,0.114609,0.033518,0.043945,0.085938,0.0,0.0,0,0,0,0.0,8650.02
317251,256,256,0.272736,17874,1,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10543.15
317256,256,256,0.075043,4918,5,0.308255,0,0.0,1,0.05191,0.002142,0.0,0.008301,0.0,0.0,0,1444,0,0.0,7129.97
317257,256,256,0.20636,13524,6,0.408681,0,0.0,1,0.122025,0.033518,0.0,0.0,0.049316,0.080566,0,2611,0,0.0,9308.85
317269,256,256,0.205627,13476,4,0.473508,0,0.0,1,0.108261,0.003402,0.0,0.0,0.013184,0.0,0,0,0,0.0,7749.1
317302,256,256,0.157593,10328,4,0.720565,0,0.0,1,0.044037,0.006174,0.003418,0.020508,0.0,0.0,0,1007,0,0.0,9654.13
317306,256,256,0.21936,14376,10,0.815387,0,0.0,8,0.040497,0.002394,0.006348,0.00293,0.0,0.0,0,0,0,0.0,10922.17
317307,256,256,0.230972,15137,5,0.522164,0,0.0,3,0.110367,0.041583,0.041992,0.019531,0.015137,0.084473,0,5679,0,0.0,9154.06
317317,256,256,0.166672,10923,7,0.338002,0,0.0,2,0.110336,0.015121,0.011719,0.046875,0.0,0.0,0,2603,0,0.0,9927.98
317324,256,256,0.14032,9196,9,0.509134,0,0.0,6,0.068878,0.014239,0.03418,0.020996,0.0,0.0,0,1303,0,0.0,7552.65
317325,256,256,0.325027,21301,3,0.527956,0,0.0,0,0.153427,0.018019,0.042969,0.026855,0.0,0.0,0,6972,0,0.0,8904.03
317330,256,256,0.273102,17898,3,0.669516,0,0.0,1,0.090256,0.001764,0.0,0.0,0.006836,0.0,0,0,0,0.0,8848.46
317356,256,256,0.205826,13489,5,0.515531,0,0.0,0,0.099716,0.022807,0.043945,0.044434,0.0,0.0,0,3491,0,0.0,7572.49
317403,256,256,0.232849,15260,8,0.42097,0,0.0,3,0.134827,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5909.56
317429,256,256,0.229294,15027,1,1.0,0,0.0,0,0.0,0.000252,0.0,0.0,0.0,0.000977,0,0,0,0.0,5998.86
317431,256,256,0.219528,14387,2,0.876903,0,0.0,0,0.027023,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6675.54
317444,256,256,0.446884,29287,1,1.0,0,0.0,0,0.0,0.046497,0.0,0.0,0.116211,0.063965,0,0,0,0.0,7147.83
317446,256,256,0.272171,17837,2,0.573583,0,0.0,0,0.116058,0.009451,0.0,0.0,0.0,0.036621,0,7606,0,0.0,5568.24
317463,256,256,0.171402,11233,3,0.576961,0,0.0,0,0.07251,0.012853,0.0,0.0,0.003418,0.046387,0,2669,0,0.0,7249.03
317464,256,256,0.169662,11119,7,0.569925,0,0.0,4,0.072968,0.037298,0.0,0.0,0.117676,0.026855,0,0,0,0.0,7905.87
317473,256,256,0.199127,13050,6,0.609195,0,0.0,3,0.07782,0.005922,0.01123,0.011719,0.0,0.0,0,2895,0,0.0,8272.99
317475,256,256,0.257339,16865,4,0.796264,0,0.0,0,0.052429,0.011089,0.0,0.0,0.029297,0.013672,0,1200,0,0.0,7481.21
317479,256,256,0.207977,13630,4,0.800073,0,0.0,1,0.04158,0.000882,0.0,0.003418,0.0,0.0,0,0,0,0.0,6923.59
31748,256,256,0.242889,15918,1,1.0,0,0.0,0,0.0,0.038054,0.029297,0.118164,0.0,0.0,0,0,0,0.0,5211.05
317480,256,256,0.466354,30563,3,0.824788,0,0.0,0,0.081711,0.084677,0.011719,0.018066,0.045898,0.252441,0,4283,0,0.0,8104.31
31749,256,256,0.147598,9673,2,0.805128,0,0.0,0,0.028763,0.027722,0.019043,0.088379,0.0,0.0,0,1885,0,0.0,4707.01
317499,256,256,0.232269,15222,3,0.705952,0,0.0,0,0.068298,0.044481,0.112793,0.05957,0.0,0.0,0,2869,0,0.0,5379.72
31750,256,256,0.276138,18097,2,0.655247,0,0.0,0,0.0952,0.071951,0.083984,0.194824,0.0,0.0,0,6239,0,0.0,5838.12
317500,256,256,0.385147,25241,4,0.694307,0,0.0,0,0.117737,0.083543,0.080566,0.127441,0.049316,0.066406,0,2102,0,0.0,7264.91
317501,256,256,0.295898,19392,4,0.714418,0,0.0,0,0.084503,0.050151,0.064453,0.129883,0.0,0.0,0,4744,0,0.0,8011.04
317502,256,256,0.340149,22292,3,0.800556,0,0.0,0,0.067841,0.03314,0.060547,0.067871,0.0,0.0,0,3359,0,0.0,7104.17
317504,256,256,0.36412,23863,4,0.755521,0,0.0,0,0.08902,0.043221,0.072754,0.094727,0.0,0.0,0,2320,0,0.0,6691.42
317505,256,256,0.269333,17651,4,0.815421,0,0.0,0,0.049713,0.148185,0.07373,0.054199,0.04834,0.400879,0,1057,0,0.0,7739.18
317506,256,256,0.46814,30680,1,1.0,0,0.0,0,0.0,0.03314,0.0625,0.049316,0.004883,0.011719,0,0,0,0.0,9167.95
317509,256,256,0.482422,31616,4,0.777644,0,0.0,0,0.107269,0.055822,0.0,0.0,0.074219,0.14209,0,2442,0,0.0,8519.05
317510,256,256,0.331375,21717,4,0.799374,0,0.0,0,0.066483,0.02369,0.0,0.0,0.054199,0.037598,0,1443,0,0.0,7290.71
31753,256,256,0.092575,6067,1,1.0,0,0.0,0,0.0,0.014491,0.021484,0.034668,0.0,0.0,0,0,0,0.0,3931.11
317548,256,256,0.333771,21874,2,0.605833,0,0.0,0,0.131561,0.017515,0.0,0.0,0.024414,0.043457,0,8622,0,0.0,6278.66
317557,256,256,0.400513,26248,2,0.581911,0,0.0,0,0.16745,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5933.37
317563,256,256,0.419006,27460,2,0.84228,0,0.0,0,0.066086,0.091482,0.0,0.0,0.10791,0.246582,0,4331,0,0.0,8592.48
317571,256,256,0.179459,11761,2,0.551144,0,0.0,0,0.080551,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7340.32
31758,256,256,0.139954,9172,2,0.617532,0,0.0,0,0.053528,0.011467,0.026367,0.018066,0.0,0.0,0,0,0,0.0,6741.03
317583,256,256,0.192581,12621,9,0.403692,0,0.0,5,0.114838,0.0625,0.150391,0.062012,0.011719,0.027832,0,1946,0,0.0,12884.75
317589,256,256,0.371872,24371,1,1.0,0,0.0,0,0.0,0.015751,0.0,0.0,0.061035,0.0,0,0,0,0.0,8009.06
317600,256,256,0.447449,29324,1,1.0,0,0.0,0,0.0,0.047379,0.0,0.0,0.12793,0.055664,0,0,0,0.0,8280.92
317604,256,256,0.181503,11895,11,0.208323,0,0.0,4,0.143692,0.024446,0.0,0.0,0.094727,0.0,0,1980,0,0.0,7270.86
317609,256,256,0.333618,21864,2,0.940816,0,0.0,0,0.019745,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10815.01
317614,256,256,0.337646,22128,2,0.505152,0,0.0,0,0.167084,0.012475,0.024414,0.023926,0.0,0.0,0,10950,0,0.0,8927.84
317615,256,256,0.168503,11043,2,0.540795,0,0.0,0,0.077377,0.006174,0.0,0.023926,0.0,0.0,0,0,0,0.0,8211.47
317644,256,256,0.238647,15640,1,1.0,0,0.0,0,0.0,0.027596,0.038086,0.068848,0.0,0.0,0,0,0,0.0,10237.55
317646,256,256,0.237381,15557,4,0.44758,0,0.0,1,0.131134,0.02684,0.04834,0.055664,0.0,0.0,0,7971,0,0.0,6826.36
317648,256,256,0.22403,14682,2,0.544953,0,0.0,0,0.101944,0.011971,0.020508,0.025879,0.0,0.0,0,0,0,0.0,6451.3
317650,256,256,0.406418,26635,1,1.0,0,0.0,0,0.0,0.041583,0.093262,0.037598,0.005371,0.024902,0,0,0,0.0,7812.6
317653,256,256,0.311356,20405,1,1.0,0,0.0,0,0.0,0.023564,0.0,0.0,0.044922,0.046387,0,0,0,0.0,6387.8
317669,256,256,0.334595,21928,3,0.540086,0,0.0,1,0.153885,0.012727,0.0,0.0,0.003418,0.045898,0,9794,0,0.0,11446.05
317673,256,256,0.396027,25954,1,1.0,0,0.0,0,0.0,0.035156,0.050781,0.072754,0.008789,0.003906,0,0,0,0.0,9116.36
317679,256,256,0.194351,12737,8,0.481668,0,0.0,3,0.100739,0.019279,0.0,0.0,0.01416,0.060547,0,981,0,0.0,10445.91
317680,256,256,0.233917,15330,7,0.334638,0,0.0,3,0.15564,0.020287,0.0,0.0,0.020996,0.057617,0,8149,0,0.0,10838.82
317692,256,256,0.227127,14885,8,0.480148,0,0.0,3,0.118073,0.001134,0.0,0.0,0.0,0.004395,0,2476,0,0.0,7798.71
317700,256,256,0.117554,7704,11,0.494678,0,0.0,9,0.059402,0.007434,0.028809,0.0,0.0,0.0,0,0,0,0.0,8394.04
31771,256,256,0.176315,11555,3,0.580095,0,0.0,1,0.074036,0.025706,0.093262,0.006348,0.0,0.0,0,4460,0,0.0,6804.53
31772,256,256,0.181519,11896,3,0.691073,0,0.0,0,0.056076,0.065146,0.00293,0.249023,0.000488,0.0,0,2255,0,0.0,6473.13
317725,256,256,0.388107,25435,3,0.413957,0,0.0,0,0.227448,0.010837,0.0,0.041992,0.0,0.0,0,6515,0,0.0,8161.86
31773,256,256,0.293945,19264,2,0.593542,0,0.0,0,0.119476,0.027974,0.037109,0.071289,0.0,0.0,0,7830,0,0.0,6326.29
317738,256,256,0.218475,14318,20,0.387205,0,0.0,15,0.133881,0.010459,0.0,0.0,0.040527,0.0,0,0,0,0.0,13033.58
317755,256,256,0.488083,31987,1,1.0,0,0.0,0,0.0,0.040701,0.001465,0.005859,0.10791,0.04248,0,0,0,0.0,7489.15
317761,256,256,0.157837,10344,23,0.201663,0,0.0,18,0.126007,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,9124.3
317763,256,256,0.315094,20650,4,0.700533,0,0.0,2,0.09436,0.023816,0.0,0.0,0.041992,0.050293,0,5521,0,0.0,10114.51
317771,256,256,0.131256,8602,2,0.647291,0,0.0,0,0.046295,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5848.04
317775,256,256,0.174118,11411,5,0.764525,0,0.0,2,0.041,0.017389,0.0,0.0,0.019531,0.047852,0,0,0,0.0,5848.04
317793,256,256,0.236771,15517,1,1.0,0,0.0,0,0.0,0.034022,0.061523,0.070312,0.0,0.0,0,0,0,0.0,5578.16
317796,256,256,0.151413,9923,2,0.817898,0,0.0,0,0.027573,0.040701,0.040039,0.117676,0.0,0.0,0,1807,0,0.0,3819.98
317797,256,256,0.146957,9631,2,0.817672,0,0.0,0,0.026794,0.022429,0.025391,0.061523,0.0,0.0,0,1756,0,0.0,3921.19
317798,256,256,0.303589,19896,2,0.903146,0,0.0,0,0.029404,0.032132,0.033203,0.091309,0.0,0.0,0,1927,0,0.0,7028.76
317806,256,256,0.275299,18042,3,0.681853,0,0.0,0,0.087585,0.020539,0.0,0.0,0.041016,0.038574,0,0,0,0.0,6560.45
317812,256,256,0.123978,8125,11,0.444677,0,0.0,7,0.068848,0.002646,0.007324,0.00293,0.0,0.0,0,0,0,0.0,11519.47
317813,256,256,0.053818,3527,14,0.260561,0,0.0,13,0.039795,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7562.57
317815,256,256,0.282532,18516,1,1.0,0,0.0,0,0.0,0.014365,0.022949,0.032715,0.0,0.0,0,0,0,0.0,7929.68
317821,256,256,0.34314,22488,1,1.0,0,0.0,0,0.0,0.028478,0.055176,0.055176,0.0,0.0,0,0,0,0.0,7602.26
317822,256,256,0.161575,10589,1,1.0,0,0.0,0,0.0,0.015877,0.033691,0.027832,0.0,0.0,0,0,0,0.0,7352.22
317824,256,256,0.406418,26635,2,0.527201,0,0.0,0,0.192154,0.022681,0.048828,0.03418,0.0,0.004883,0,12593,0,0.0,7618.13
317898,256,256,0.121719,7977,1,1.0,0,0.0,0,0.0,0.000504,0.0,0.001953,0.0,0.0,0,0,0,0.0,6685.46
317899,256,256,0.151489,9928,3,0.852538,0,0.0,1,0.022339,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6610.06
317900,256,256,0.133072,8721,3,0.881894,0,0.0,1,0.015717,0.017641,0.005859,0.000977,0.01123,0.050293,0,822,0,0.0,7278.8
317901,256,256,0.180435,11825,3,0.889556,0,0.0,1,0.019928,0.002772,0.007324,0.003418,0.0,0.0,0,0,0,0.0,7431.6
317902,256,256,0.26088,17097,2,0.949874,0,0.0,0,0.013077,0.036038,0.020508,0.119141,0.0,0.0,0,857,0,0.0,6562.43
317927,256,256,0.317795,20827,1,1.0,0,0.0,0,0.0,0.088206,0.161133,0.180664,0.0,0.0,0,0,0,0.0,7268.88
317930,256,256,0.153946,10089,1,1.0,0,0.0,0,0.0,0.005418,0.0,0.020996,0.0,0.0,0,0,0,0.0,6608.07
317932,256,256,0.12326,8078,3,0.719237,0,0.0,0,0.034607,0.025454,0.022949,0.075684,0.0,0.0,0,2268,0,0.0,6637.84
317933,256,256,0.095001,6226,3,0.752971,0,0.0,0,0.023468,0.008821,0.03418,0.0,0.0,0.0,0,735,0,0.0,5734.93
317934,256,256,0.260513,17073,1,1.0,0,0.0,0,0.0,0.030368,0.057129,0.060547,0.0,0.0,0,0,0,0.0,5933.37
317935,256,256,0.131882,8643,2,0.931621,0,0.0,1,0.009018,0.011719,0.0,0.0,0.021973,0.023438,0,0,0,0.0,5772.64
317937,256,256,0.279037,18287,1,1.0,0,0.0,0,0.0,0.027848,0.044434,0.063477,0.0,0.0,0,0,0,0.0,5558.32
317947,256,256,0.457153,29960,1,1.0,0,0.0,0,0.0,0.024194,0.019531,0.028809,0.03418,0.020996,0,0,0,0.0,8798.85
317948,256,256,0.250427,16412,1,1.0,0,0.0,0,0.0,0.000882,0.003418,0.0,0.0,0.0,0,0,0,0.0,5590.07
317949,256,256,0.288635,18916,2,0.66457,0,0.0,0,0.096817,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7606.23
317955,256,256,0.291214,19085,3,0.627456,0,0.0,0,0.10849,0.022933,0.0,0.0,0.051758,0.037109,0,4580,0,0.0,7905.87
317971,256,256,0.353088,23140,1,1.0,0,0.0,0,0.0,0.065146,0.0,0.0,0.180664,0.071777,0,0,0,0.0,7558.6
317972,256,256,0.38031,24924,1,1.0,0,0.0,0,0.0,0.071573,0.028809,0.021973,0.184082,0.04248,0,0,0,0.0,9078.66
317973,256,256,0.335938,22016,1,1.0,0,0.0,0,0.0,0.052041,0.121582,0.080078,0.0,0.0,0,0,0,0.0,7264.91
317975,256,256,0.355515,23299,1,1.0,0,0.0,0,0.0,0.03566,0.079102,0.059082,0.0,0.0,0,0,0,0.0,7866.18
317977,256,256,0.265305,17387,3,0.457066,0,0.0,0,0.144043,0.024824,0.0,0.0,0.030273,0.065918,0,7822,0,0.0,7540.74
317978,256,256,0.442474,28998,1,1.0,0,0.0,0,0.0,0.062878,0.082031,0.161621,0.0,0.0,0,0,0,0.0,7784.82
317979,256,256,0.379105,24845,1,1.0,0,0.0,0,0.0,0.054435,0.141113,0.069824,0.0,0.0,0,0,0,0.0,7768.95
317983,256,256,0.100616,6594,9,0.287989,0,0.0,5,0.07164,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6173.49
317985,256,256,0.147629,9675,7,0.468217,0,0.0,3,0.078506,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5889.72
317987,256,256,0.454681,29798,1,1.0,0,0.0,0,0.0,0.001134,0.004395,0.0,0.0,0.0,0,0,0,0.0,10027.2
317994,256,256,0.182785,11979,3,0.607062,0,0.0,1,0.071823,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7451.44
317995,256,256,0.323837,21223,3,0.532111,0,0.0,1,0.15152,0.079763,0.168457,0.140625,0.0,0.0,0,9367,0,0.0,8497.22
317996,256,256,0.232162,15215,2,0.912258,0,0.0,0,0.02037,0.057334,0.099121,0.123047,0.0,0.0,0,0,0,0.0,8525.01
31800,256,256,0.214722,14072,1,1.0,0,0.0,0,0.0,0.061618,0.018555,0.220215,0.0,0.0,0,0,0,0.0,4484.76
318006,256,256,0.330429,21655,1,1.0,0,0.0,0,0.0,0.025202,0.055176,0.04248,0.0,0.0,0,0,0,0.0,7780.85
318011,256,256,0.212448,13923,2,0.809883,0,0.0,0,0.04039,0.052545,0.099121,0.104492,0.0,0.0,0,2647,0,0.0,6564.41
318012,256,256,0.293839,19257,1,1.0,0,0.0,0,0.0,0.055696,0.071289,0.144531,0.0,0.0,0,0,0,0.0,5365.83
31802,256,256,0.214264,14042,1,1.0,0,0.0,0,0.0,0.028226,0.033691,0.075684,0.0,0.0,0,0,0,0.0,5982.98
318043,256,256,0.144333,9459,4,0.512739,0,0.0,2,0.070328,0.00252,0.0,0.0,0.002441,0.007324,0,0,0,0.0,6862.07
318044,256,256,0.164948,10810,8,0.310361,0,0.0,4,0.113754,0.004536,0.0,0.0,0.003418,0.01416,0,1948,0,0.0,7165.69
318045,256,256,0.189011,12387,2,0.959312,0,0.0,1,0.00769,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6036.56
318046,256,256,0.137894,9037,4,0.499945,0,0.0,1,0.068954,0.006048,0.0,0.0,0.023438,0.0,0,1611,0,0.0,5717.07
318048,256,256,0.267975,17562,3,0.528414,0,0.0,0,0.126373,0.008821,0.0,0.0,0.011719,0.022461,0,7429,0,0.0,7481.21
318049,256,256,0.256134,16786,3,0.517395,0,0.0,1,0.123611,0.048009,0.030273,0.100098,0.023926,0.031738,0,7478,0,0.0,6744.99
318085,256,256,0.09288,6087,5,0.829966,0,0.0,4,0.015793,0.089718,0.004883,0.342773,0.0,0.0,0,0,0,0.0,7866.18
318093,256,256,0.328461,21526,6,0.94797,0,0.0,5,0.01709,0.042969,0.099609,0.066895,0.0,0.0,0,0,0,0.0,14424.64
318095,256,256,0.198257,12993,1,1.0,0,0.0,0,0.0,0.05935,0.03125,0.19873,0.0,0.0,0,0,0,0.0,4671.29
318096,256,256,0.152054,9965,4,0.65991,0,0.0,1,0.051712,0.001638,0.003906,0.002441,0.0,0.0,0,2054,0,0.0,7475.26
318097,256,256,0.193985,12713,3,0.641233,0,0.0,0,0.069595,0.015373,0.0,0.0,0.018555,0.041016,0,4561,0,0.0,6096.09
318101,256,256,0.187653,12298,1,1.0,0,0.0,0,0.0,0.015877,0.0,0.0,0.046387,0.015137,0,0,0,0.0,4966.97
318102,256,256,0.08197,5372,4,0.608153,0,0.0,1,0.03212,0.002142,0.0,0.0,0.002441,0.005859,0,0,0,0.0,5965.12
318104,256,256,0.188538,12356,2,0.532939,0,0.0,0,0.088058,0.016507,0.0,0.0,0.015137,0.048828,0,5771,0,0.0,6574.34
318153,256,256,0.367203,24065,3,0.915645,0,0.0,0,0.030975,0.025328,0.0,0.0,0.047363,0.050781,0,0,0,0.0,7483.19
318154,256,256,0.286346,18766,4,0.585847,0,0.0,2,0.118591,0.059098,0.029297,0.111816,0.044434,0.043457,0,6708,0,0.0,6713.24
318158,256,256,0.182266,11945,5,0.467643,0,0.0,1,0.097031,0.000756,0.0,0.00293,0.0,0.0,0,0,0,0.0,7516.93
318159,256,256,0.325287,21318,1,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7239.11
31816,256,256,0.140762,9225,8,0.489648,0,0.0,4,0.071838,0.008443,0.0,0.0,0.0,0.032715,0,0,0,0.0,5342.02
318168,256,256,0.144394,9463,5,0.47691,0,0.0,2,0.075531,0.001512,0.0,0.005859,0.0,0.0,0,0,0,0.0,5770.65
318172,256,256,0.322662,21146,2,0.929017,0,0.0,0,0.022903,0.053175,0.0,0.0,0.026855,0.179199,0,0,0,0.0,7157.75
318174,256,256,0.179932,11792,4,0.457174,0,0.0,0,0.097672,0.02936,0.032715,0.081055,0.0,0.0,0,1646,0,0.0,5405.52
318176,256,256,0.201447,13202,2,0.593395,0,0.0,0,0.081909,0.064138,0.060059,0.056641,0.022949,0.108887,0,5368,0,0.0,7413.74
318177,256,256,0.331894,21751,4,0.828698,0,0.0,2,0.056854,0.062374,0.0,0.0,0.041992,0.199707,0,0,0,0.0,6560.44
318178,256,256,0.272491,17858,1,1.0,0,0.0,0,0.0,0.082283,0.0,0.0,0.160156,0.158691,0,0,0,0.0,7858.25
318179,256,256,0.302673,19836,2,0.763309,0,0.0,0,0.07164,0.050025,0.0,0.0,0.067383,0.126465,0,4695,0,0.0,6701.34
318202,256,256,0.193451,12678,4,0.490298,0,0.0,1,0.098602,0.026462,0.0,0.0,0.020996,0.081543,0,4281,0,0.0,5806.37
318203,256,256,0.262436,17199,2,0.547125,0,0.0,0,0.118851,0.019909,0.041992,0.035156,0.0,0.0,0,7789,0,0.0,7538.76
318204,256,256,0.22142,14511,8,0.265247,0,0.0,3,0.162689,0.06754,0.0,0.020996,0.0,0.240723,0,0,0,0.0,9336.63
318207,256,256,0.37085,24304,2,0.509093,0,0.0,0,0.182053,0.067036,0.004395,0.024414,0.071289,0.159668,0,11931,0,0.0,7042.66
318209,256,256,0.239197,15676,3,0.500319,0,0.0,0,0.119522,0.084047,0.0,0.0,0.044434,0.28125,0,5608,0,0.0,8169.8
318222,256,256,0.173935,11399,5,0.532854,0,0.0,3,0.081253,0.008947,0.0,0.0,0.02002,0.014648,0,4585,0,0.0,7197.44
318223,256,256,0.12233,8017,10,0.284021,0,0.0,6,0.087585,0.007434,0.0,0.0,0.023926,0.004883,0,0,0,0.0,8066.61
318229,256,256,0.151947,9958,4,0.48092,0,0.0,0,0.078873,0.075101,0.020508,0.025879,0.11377,0.130859,0,3867,0,0.0,6506.87
318233,256,256,0.29245,19166,2,0.845612,0,0.0,0,0.045151,0.025832,0.047363,0.052734,0.0,0.0,0,0,0,0.0,7501.05
318242,256,256,0.352203,23082,2,0.820943,0,0.0,0,0.063065,0.014995,0.0,0.0,0.027832,0.030273,0,4133,0,0.0,7985.25
318245,256,256,0.274078,17962,1,1.0,0,0.0,0,0.0,0.021043,0.035645,0.045898,0.0,0.0,0,0,0,0.0,6919.62
318246,256,256,0.19783,12965,4,0.405322,0,0.0,0,0.117645,0.021295,0.025879,0.056641,0.0,0.0,0,6561,0,0.0,7163.7
318247,256,256,0.474472,31095,2,0.556649,0,0.0,0,0.210358,0.045363,0.01123,0.022949,0.066406,0.075195,0,13786,0,0.0,7096.23
31825,256,256,0.197739,12959,1,1.0,0,0.0,0,0.0,0.030116,0.034668,0.082031,0.0,0.0,0,0,0,0.0,6135.78
318263,256,256,0.394608,25861,1,1.0,0,0.0,0,0.0,0.02495,0.0,0.0,0.05957,0.037109,0,0,0,0.0,7084.33
318281,256,256,0.286377,18768,1,1.0,0,0.0,0,0.0,0.018775,0.0,0.0,0.016602,0.056152,0,0,0,0.0,7419.69
318291,256,256,0.222336,14571,3,0.922586,0,0.0,1,0.017212,0.018271,0.0,0.0,0.034668,0.036133,0,923,0,0.0,12281.49
318292,256,256,0.248291,16272,5,0.561517,0,0.0,2,0.108871,0.015625,0.0,0.0,0.018555,0.041992,0,6340,0,0.0,8356.33
318296,256,256,0.201614,13213,1,1.0,0,0.0,0,0.0,0.031754,0.058105,0.064941,0.0,0.0,0,0,0,0.0,8521.04
318298,256,256,0.415802,27250,3,0.482165,0,0.0,0,0.215317,0.075983,0.030273,0.094238,0.110352,0.05957,0,14111,0,0.0,7753.07
