img_id,scheme,inverted,cropped,changed,orig_ink,clean_ink,ink_change,main_keep,n_cc_before,n_cc_after,small_cc_left
193722,B,0,0,1,10533,10526,-0.000665,1.0,7,4,0
193725,B,0,0,0,20951,20951,0.0,1.0,2,2,0
193726,B,0,0,0,13423,13423,0.0,1.0,1,1,0
193730,B,0,0,1,17001,16997,-0.000235,1.0,3,2,0
193731,B,0,0,1,19709,19706,-0.000152,1.0,3,2,0
193732,B,0,0,1,8524,8523,-0.000117,1.0,10,9,0
193733,B,0,0,1,18679,18661,-0.000964,1.0,6,3,0
313546,B,0,0,0,17595,17595,0.0,1.0,3,3,0
313547,B,0,0,1,12191,12166,-0.002051,1.0,9,6,0
193734,B,0,0,0,19893,19893,0.0,1.0,1,1,0
313549,B,0,0,0,21787,21787,0.0,1.0,2,2,0
193736,B,0,0,1,6601,6573,-0.004242,1.0,11,6,0
193765,B,0,0,1,4401,4368,-0.007498,1.0,17,15,0
193781,B,0,0,1,25233,25199,-0.001347,1.0,10,4,0
193793,B,0,0,1,3057,2997,-0.019627,1.0,18,14,0
193794,B,0,0,1,19161,19138,-0.0012,1.0,4,2,0
193796,B,0,0,0,13634,13634,0.0,1.0,4,4,0
193803,B,0,0,1,16886,16875,-0.000651,1.0,7,6,0
193812,B,0,0,1,20132,20106,-0.001291,1.0,4,3,0
193818,B,0,0,1,5592,5570,-0.003934,1.0,10,9,0
193819,B,0,0,0,14023,14023,0.0,1.0,3,3,0
193823,B,0,0,0,11377,11377,0.0,1.0,4,4,0
193830,B,0,0,1,11562,11561,-8.6e-05,1.0,11,10,0
193831,B,0,0,0,21451,21451,0.0,1.0,5,5,0
193837,B,0,0,0,10677,10677,0.0,1.0,6,6,0
193838,B,0,0,1,6680,6660,-0.002994,1.0,14,12,0
313599,B,0,0,0,18556,18556,0.0,1.0,3,3,0
193840,B,0,0,0,15731,15731,0.0,1.0,3,3,0
193842,B,0,0,0,20892,20892,0.0,1.0,5,5,0
193843,B,0,0,1,22631,22070,-0.024789,1.0,70,15,0
193860,B,0,0,0,23774,23774,0.0,1.0,3,3,0
193862,B,0,0,1,4672,4471,-0.043022,1.0,23,11,0
194634,B,0,0,0,11593,11593,0.0,1.0,1,1,0
194637,B,0,0,0,16854,16854,0.0,1.0,1,1,0
194643,B,0,0,1,5785,5774,-0.001901,1.0,2,1,0
313866,B,0,0,0,6547,6547,0.0,1.0,1,1,0
194645,B,0,0,1,8858,8826,-0.003613,1.0,4,2,0
194647,B,0,0,0,14626,14626,0.0,1.0,3,3,0
194651,B,0,0,0,10417,10417,0.0,1.0,1,1,0
313910,B,0,0,0,10984,10984,0.0,1.0,1,1,0
194652,B,0,0,0,17433,17433,0.0,1.0,1,1,0
194692,B,0,0,1,12486,12475,-0.000881,1.0,5,3,0
194693,B,0,0,1,8793,8775,-0.002047,1.0,7,6,0
313925,B,0,0,1,8321,8313,-0.000961,1.0,11,8,0
194695,B,0,0,1,9515,9492,-0.002417,1.0,9,7,0
194701,B,0,0,1,10413,10291,-0.011716,1.0,37,3,0
194702,B,0,0,1,12870,12857,-0.00101,1.0,7,4,0
194725,B,0,0,1,15793,15790,-0.00019,1.0,2,1,0
194764,B,0,0,1,10778,9302,-0.136946,1.0,202,41,0
194778,B,0,0,1,5286,5210,-0.014378,1.0,19,7,0
313948,B,0,0,1,20235,19939,-0.014628,1.0,51,8,0
313958,B,0,0,1,3062,2959,-0.033638,1.0,20,8,0
194726,B,0,0,1,15700,15665,-0.002229,1.0,11,5,0
194729,B,0,0,0,9644,9644,0.0,1.0,3,3,0
313954,B,0,0,0,7532,7532,0.0,1.0,1,1,0
194730,B,0,0,1,14619,14592,-0.001847,1.0,3,2,0
194774,B,0,0,0,14052,14052,0.0,1.0,1,1,0
313934,B,0,0,0,14168,14168,0.0,1.0,2,2,0
194731,B,0,0,0,21145,21145,0.0,1.0,1,1,0
194733,B,0,0,0,17033,17033,0.0,1.0,1,1,0
194734,B,0,0,0,15324,15324,0.0,1.0,1,1,0
194736,B,0,0,0,18468,18468,0.0,1.0,2,2,0
194777,B,0,0,0,18649,18649,0.0,1.0,1,1,0
194765,B,0,0,1,6677,6619,-0.008687,1.0,14,4,0
194432,B,0,0,0,11888,11888,0.0,1.0,1,1,0
313818,B,0,0,0,9401,9401,0.0,1.0,1,1,0
194433,B,0,0,1,12178,12161,-0.001396,1.0,6,3,0
194434,B,0,0,0,16378,16378,0.0,1.0,1,1,0
313819,B,0,0,1,8877,8857,-0.002253,1.0,7,3,0
194436,B,0,0,1,11925,11919,-0.000503,1.0,4,3,0
194437,B,0,0,1,13538,13523,-0.001108,1.0,3,2,0
194471,B,0,0,0,11684,11684,0.0,1.0,3,3,0
194480,B,0,0,0,13636,13636,0.0,1.0,3,3,0
194481,B,0,0,1,11389,11373,-0.001405,1.0,3,2,0
194482,B,0,0,0,19637,19637,0.0,1.0,3,3,0
194483,B,0,0,1,21066,21065,-4.7e-05,1.0,3,2,0
194484,B,0,0,0,28377,28377,0.0,1.0,1,1,0
194506,B,0,0,0,17702,17702,0.0,1.0,2,2,0
194499,B,0,0,1,5825,5789,-0.00618,1.0,4,1,0
194500,B,0,0,1,6760,6718,-0.006213,1.0,16,4,0
194503,B,0,0,1,21748,21668,-0.003678,1.0,18,3,0
194505,B,0,0,0,13888,13888,0.0,1.0,2,2,0
194510,B,0,0,1,24415,24399,-0.000655,1.0,3,2,0
194511,B,0,0,1,26536,26516,-0.000754,1.0,4,2,0
313853,B,0,0,1,24452,24436,-0.000654,1.0,3,2,0
194519,B,0,0,0,16175,16175,0.0,1.0,2,2,0
194531,B,0,0,1,28837,28834,-0.000104,1.0,5,4,0
194534,B,0,0,1,14486,14361,-0.008629,1.0,26,15,0
194535,B,0,0,1,14108,14099,-0.000638,1.0,11,8,0
194536,B,0,0,0,18031,18031,0.0,1.0,6,6,0
194551,B,0,0,1,6059,6035,-0.003961,1.0,5,4,0
194644,B,0,0,0,11579,11579,0.0,1.0,1,1,0
194552,B,0,0,0,18568,18568,0.0,1.0,1,1,0
194553,B,0,0,0,16375,16375,0.0,1.0,1,1,0
194648,B,0,0,0,12183,12183,0.0,1.0,1,1,0
194622,B,0,0,0,5238,5238,0.0,1.0,1,1,0
195759,B,0,0,0,12535,12535,0.0,1.0,1,1,0
195771,B,0,0,0,16848,16848,0.0,1.0,2,2,0
195876,B,0,0,0,22002,22002,0.0,1.0,8,8,0
195878,B,0,0,0,10966,10966,0.0,1.0,2,2,0
195879,B,0,0,0,7463,7463,0.0,1.0,6,6,0
195880,B,0,0,0,16424,16424,0.0,1.0,1,1,0
195883,B,0,0,0,12408,12408,0.0,1.0,1,1,0
196119,B,0,0,0,6896,6896,0.0,1.0,1,1,0
314499,B,0,0,0,6628,6628,0.0,1.0,3,3,0
196120,B,0,0,0,7418,7418,0.0,1.0,1,1,0
196132,B,0,0,0,5339,5339,0.0,1.0,7,7,0
196150,B,0,0,1,14583,14575,-0.000549,1.0,3,2,0
196151,B,0,0,0,12293,12293,0.0,1.0,1,1,0
196176,B,0,0,0,10882,10882,0.0,1.0,4,4,0
196177,B,0,0,0,14549,14549,0.0,1.0,3,3,0
196193,B,0,0,1,9352,9336,-0.001711,1.0,8,7,0
196194,B,0,0,0,12109,12109,0.0,1.0,4,4,0
196197,B,0,0,0,11341,11341,0.0,1.0,3,3,0
196248,B,0,0,1,10724,10632,-0.008579,1.0,25,5,0
196299,B,0,0,0,23388,23388,0.0,1.0,2,2,0
196321,B,0,0,1,13246,12116,-0.085309,1.0,6,5,0
196353,B,0,0,1,21067,20889,-0.008449,1.0,29,8,0
196356,B,0,0,1,14223,14214,-0.000633,1.0,6,4,0
196359,B,0,0,0,6638,6638,0.0,1.0,3,3,0
196363,B,0,0,0,13889,13889,0.0,1.0,1,1,0
196413,B,0,0,0,11845,11845,0.0,1.0,5,5,0
196364,B,0,0,0,7875,7875,0.0,1.0,7,7,0
196400,B,0,0,1,6409,6400,-0.001404,1.0,9,7,0
196406,B,0,0,1,14128,14063,-0.004601,1.0,10,5,0
196407,B,0,0,0,21303,21303,0.0,1.0,2,2,0
196408,B,0,0,1,22129,22128,-4.5e-05,1.0,2,1,0
196409,B,0,1,1,29951,23120,-0.228073,0.336981,10,8,0
195167,B,0,0,1,10197,10147,-0.004903,1.0,13,8,0
195163,B,0,0,0,21308,21308,0.0,1.0,1,1,0
195169,B,0,0,0,20775,20775,0.0,1.0,1,1,0
195170,B,0,0,1,11073,11069,-0.000361,1.0,5,4,0
195189,B,0,0,0,14090,14090,0.0,1.0,6,6,0
195190,B,0,0,0,15726,15726,0.0,1.0,6,6,0
195191,B,0,0,0,14793,14793,0.0,1.0,3,3,0
195221,B,0,0,1,11660,11651,-0.000772,1.0,6,5,0
314123,B,0,0,1,12568,12552,-0.001273,1.0,9,8,0
195193,B,0,0,0,10077,10077,0.0,1.0,6,6,0
195205,B,0,0,1,9727,9645,-0.00843,1.0,25,8,0
195211,B,0,0,0,24925,24925,0.0,1.0,2,2,0
314133,B,0,0,0,14466,14466,0.0,1.0,3,3,0
195212,B,0,0,0,17737,17737,0.0,1.0,3,3,0
195213,B,0,0,0,22005,22005,0.0,1.0,2,2,0
195217,B,0,0,1,6945,6915,-0.00432,1.0,17,9,0
195218,B,0,0,1,9614,9612,-0.000208,1.0,9,7,0
195220,B,0,0,0,23056,23056,0.0,1.0,2,2,0
195222,B,0,0,1,11354,11303,-0.004492,1.0,10,7,0
195223,B,0,1,1,26671,23318,-0.125717,0.744257,5,5,0
195224,B,0,0,0,9627,9627,0.0,1.0,3,3,0
314135,B,0,0,0,17693,17693,0.0,1.0,1,1,0
195225,B,0,0,0,27331,27331,0.0,1.0,1,1,0
195246,B,0,0,1,15541,14784,-0.04871,1.0,15,10,0
195252,B,0,0,1,10171,10162,-0.000885,1.0,5,4,0
195253,B,0,0,1,15021,14779,-0.016111,1.0,31,8,0
195256,B,0,0,0,15577,15577,0.0,1.0,5,5,0
195265,B,0,0,1,16617,16560,-0.00343,1.0,20,6,0
195266,B,0,0,0,15436,15436,0.0,1.0,5,5,0
195267,B,0,0,1,12130,12111,-0.001566,1.0,14,6,0
195272,B,0,0,0,27507,27507,0.0,1.0,1,1,0
195273,B,0,0,0,17908,17908,0.0,1.0,2,2,0
196536,B,0,0,0,10476,10476,0.0,1.0,3,3,0
196543,B,0,0,1,5174,4992,-0.035176,1.0,27,11,0
196544,B,0,0,0,16591,16591,0.0,1.0,3,3,0
196545,B,0,0,0,19084,19084,0.0,1.0,4,4,0
196546,B,0,0,1,16639,16607,-0.001923,1.0,5,4,0
196618,B,0,0,1,20451,20449,-9.8e-05,1.0,3,2,0
196600,B,0,0,1,6390,6373,-0.00266,1.0,4,3,0
196610,B,0,0,0,14398,14398,0.0,1.0,2,2,0
314668,B,0,0,1,9146,9136,-0.001093,1.0,3,2,0
196614,B,0,0,1,15825,15805,-0.001264,1.0,3,2,0
196615,B,0,0,0,12845,12845,0.0,1.0,2,2,0
196616,B,0,0,1,12035,12001,-0.002825,1.0,8,1,0
196620,B,0,0,1,6738,6710,-0.004156,1.0,7,6,0
196622,B,0,0,0,14827,14827,0.0,1.0,1,1,0
196623,B,0,0,0,18493,18493,0.0,1.0,1,1,0
196624,B,0,0,0,14170,14170,0.0,1.0,3,3,0
196627,B,0,0,1,20355,20312,-0.002113,1.0,4,1,0
314707,B,0,0,1,22480,22463,-0.000756,1.0,3,1,0
314708,B,0,0,1,20355,20312,-0.002113,1.0,4,1,0
196681,B,0,0,0,6593,6593,0.0,1.0,1,1,0
196733,B,0,0,0,9539,9539,0.0,1.0,2,2,0
196682,B,0,0,0,11479,11479,0.0,1.0,1,1,0
196696,B,0,0,0,8765,8765,0.0,1.0,6,6,0
196735,B,0,0,1,5657,5632,-0.004419,1.0,7,2,0
196684,B,0,0,0,6864,6864,0.0,1.0,2,2,0
196685,B,0,0,0,15528,15528,0.0,1.0,2,2,0
196687,B,0,0,0,8058,8058,0.0,1.0,4,4,0
196722,B,0,0,0,7409,7409,0.0,1.0,5,5,0
196734,B,0,0,0,6313,6313,0.0,1.0,4,4,0
196736,B,0,0,0,8663,8663,0.0,1.0,1,1,0
314740,B,0,0,0,11053,11053,0.0,1.0,2,2,0
196737,B,0,0,0,13447,13447,0.0,1.0,2,2,0
194771,B,0,0,0,14799,14799,0.0,1.0,1,1,0
194772,B,0,0,0,6356,6356,0.0,1.0,1,1,0
194773,B,0,0,1,3413,3393,-0.00586,1.0,7,3,0
194775,B,0,0,1,5555,5364,-0.034383,1.0,36,5,0
194785,B,0,0,1,13398,13156,-0.018062,1.0,29,8,0
194781,B,0,0,1,7790,7718,-0.009243,1.0,11,3,0
194782,B,0,0,0,11469,11469,0.0,1.0,1,1,0
313933,B,0,0,0,14310,14310,0.0,1.0,2,2,0
194784,B,0,0,0,15355,15355,0.0,1.0,1,1,0
313959,B,0,0,1,4816,4725,-0.018895,1.0,19,10,0
194786,B,0,0,1,7818,7796,-0.002814,1.0,4,2,0
194787,B,0,0,1,3100,2979,-0.039032,1.0,21,7,0
313956,B,0,0,1,8965,8906,-0.006581,1.0,14,3,0
313961,B,0,0,0,13854,13854,0.0,1.0,1,1,0
194815,B,0,0,0,6737,6737,0.0,1.0,4,4,0
194816,B,0,0,1,16280,16060,-0.013514,1.0,37,10,0
194818,B,0,0,1,11694,11661,-0.002822,1.0,8,6,0
194839,B,0,0,1,8733,8730,-0.000344,1.0,4,3,0
194840,B,0,0,1,12918,12911,-0.000542,1.0,3,1,0
194847,B,0,0,0,10985,10985,0.0,1.0,1,1,0
194848,B,0,0,0,16873,16873,0.0,1.0,1,1,0
194845,B,0,0,0,13569,13569,0.0,1.0,2,2,0
194849,B,0,0,0,22853,22853,0.0,1.0,2,2,0
194855,B,0,0,1,12314,12312,-0.000162,1.0,3,2,0
194857,B,0,0,1,23361,23284,-0.003296,1.0,2,2,0
194858,B,0,0,1,22762,22608,-0.006766,1.0,2,2,0
194872,B,0,0,1,17979,17699,-0.015574,1.0,36,12,0
194873,B,0,0,1,8547,8444,-0.012051,1.0,26,13,0
194874,B,0,0,0,20892,20892,0.0,1.0,4,4,0
194882,B,0,0,0,16998,16998,0.0,1.0,2,2,0
194902,B,0,0,1,22896,22447,-0.01961,1.0,57,21,0
194903,B,0,0,0,19686,19686,0.0,1.0,1,1,0
195024,B,0,0,0,23768,23768,0.0,1.0,2,2,0
195025,B,0,0,1,3353,3309,-0.013123,1.0,13,10,0
195065,B,0,0,0,20584,20584,0.0,1.0,1,1,0
195054,B,0,0,1,11394,11393,-8.8e-05,1.0,2,1,0
195057,B,0,0,1,13125,12685,-0.033524,1.0,109,6,0
195059,B,0,0,0,10765,10765,0.0,1.0,3,3,0
195061,B,0,0,0,17892,17892,0.0,1.0,2,2,0
195069,B,0,0,1,26556,26542,-0.000527,1.0,3,2,0
195070,B,0,0,0,19444,19444,0.0,1.0,2,2,0
314077,B,0,0,0,20816,20816,0.0,1.0,2,2,0
195071,B,0,0,1,15645,15644,-6.4e-05,1.0,5,4,0
195072,B,0,0,0,18849,18849,0.0,1.0,1,1,0
314078,B,0,0,1,11644,11600,-0.003779,1.0,11,5,0
195074,B,0,0,1,13783,13780,-0.000218,1.0,5,3,0
195075,B,0,0,1,10940,10870,-0.006399,1.0,20,6,0
195076,B,0,0,1,9167,9146,-0.002291,1.0,9,5,0
195077,B,0,0,0,24864,24864,0.0,1.0,1,1,0
314073,B,0,0,0,13694,13694,0.0,1.0,2,2,0
195078,B,0,0,0,21423,21423,0.0,1.0,2,2,0
195099,B,0,0,0,24625,24625,0.0,1.0,1,1,0
195106,B,0,0,1,5732,5674,-0.010119,1.0,16,12,0
195108,B,0,0,0,19507,19507,0.0,1.0,1,1,0
195124,B,0,0,0,24963,24963,0.0,1.0,1,1,0
195130,B,0,0,0,18525,18525,0.0,1.0,2,2,0
195132,B,0,0,1,14401,14346,-0.003819,1.0,8,5,0
195133,B,0,0,0,15939,15939,0.0,1.0,2,2,0
195135,B,0,0,1,7193,7189,-0.000556,1.0,10,9,0
195140,B,0,0,1,24494,24485,-0.000367,1.0,4,3,0
195152,B,0,0,0,14305,14305,0.0,1.0,3,3,0
195153,B,0,0,1,18223,18125,-0.005378,1.0,20,8,0
195168,B,0,0,0,13861,13861,0.0,1.0,5,5,0
195154,B,0,0,1,11721,11694,-0.002304,1.0,6,3,0
196415,B,0,0,1,13429,13372,-0.004245,1.0,15,10,0
196416,B,0,0,0,30508,30508,0.0,1.0,1,1,0
314596,B,0,1,1,20795,6429,-0.690839,0.164132,17,9,0
196421,B,0,0,0,13064,13064,0.0,1.0,3,3,0
196422,B,0,0,1,21864,21847,-0.000778,1.0,3,2,0
196440,B,0,0,0,17049,17049,0.0,1.0,5,5,0
196441,B,0,0,1,14188,14187,-7e-05,1.0,10,9,0
196442,B,0,0,1,6231,6229,-0.000321,1.0,12,11,0
196477,B,0,0,0,14599,14599,0.0,1.0,1,1,0
196443,B,0,0,0,10378,10378,0.0,1.0,12,12,0
196470,B,0,0,0,11907,11907,0.0,1.0,1,1,0
196444,B,0,0,0,14242,14242,0.0,1.0,7,7,0
196447,B,0,0,1,9105,9087,-0.001977,1.0,10,7,0
196485,B,0,0,1,6236,6230,-0.000962,1.0,7,6,0
196465,B,0,0,1,15174,14701,-0.031172,1.0,87,10,0
196466,B,0,0,0,13096,13096,0.0,1.0,3,3,0
196468,B,0,0,1,9210,9167,-0.004669,1.0,8,4,0
196482,B,0,0,0,19466,19466,0.0,1.0,4,4,0
314646,B,0,0,0,18385,18385,0.0,1.0,2,2,0
196469,B,0,0,0,16850,16850,0.0,1.0,3,3,0
196471,B,0,0,1,8949,8948,-0.000112,1.0,4,3,0
196472,B,0,0,0,13356,13356,0.0,1.0,3,3,0
314647,B,0,0,0,24606,24606,0.0,1.0,2,2,0
196475,B,0,0,0,13555,13555,0.0,1.0,2,2,0
314630,B,0,0,0,21291,21291,0.0,1.0,8,8,0
196476,B,0,0,0,20275,20275,0.0,1.0,2,2,0
196484,B,0,0,1,27615,27599,-0.000579,1.0,5,4,0
196504,B,0,0,0,20278,20278,0.0,1.0,9,9,0
196514,B,0,0,1,11489,11482,-0.000609,1.0,15,12,0
196516,B,0,0,0,16948,16948,0.0,1.0,9,9,0
196517,B,0,0,0,22976,22976,0.0,1.0,4,4,0
196531,B,0,0,0,14787,14787,0.0,1.0,7,7,0
196941,B,0,0,1,12031,12023,-0.000665,1.0,5,4,0
196942,B,0,0,0,12554,12554,0.0,1.0,4,4,0
196981,B,0,0,0,17069,17069,0.0,1.0,2,2,0
196957,B,0,0,0,13320,13320,0.0,1.0,4,4,0
196958,B,0,0,1,13220,13206,-0.001059,1.0,7,5,0
196976,B,0,0,0,17079,17079,0.0,1.0,2,2,0
196959,B,0,0,0,13979,13979,0.0,1.0,5,5,0
196975,B,0,0,1,14973,14782,-0.012756,1.0,33,11,0
196991,B,0,0,0,14123,14123,0.0,1.0,4,4,0
314871,B,0,0,0,18522,18522,0.0,1.0,3,3,0
196993,B,0,0,0,12447,12447,0.0,1.0,3,3,0
196994,B,0,0,0,18430,18430,0.0,1.0,2,2,0
197003,B,0,0,1,6212,6186,-0.004185,1.0,7,4,0
197004,B,0,0,0,15218,15218,0.0,1.0,3,3,0
197005,B,0,0,0,15494,15494,0.0,1.0,3,3,0
314877,B,0,0,0,30692,30692,0.0,1.0,1,1,0
197029,B,0,0,1,6389,6384,-0.000783,1.0,8,5,0
197031,B,0,0,0,19971,19971,0.0,1.0,4,4,0
197035,B,0,0,1,17787,17578,-0.01175,1.0,33,6,0
197036,B,0,0,1,9809,9802,-0.000714,1.0,8,6,0
197037,B,0,0,0,7370,7370,0.0,1.0,2,2,0
197038,B,0,0,0,13656,13656,0.0,1.0,1,1,0
197040,B,0,0,1,9117,9089,-0.003071,1.0,8,2,0
197041,B,0,0,1,8444,8323,-0.01433,1.0,11,3,0
314879,B,0,0,0,21125,21125,0.0,1.0,2,2,0
197042,B,0,0,1,8552,8271,-0.032858,1.0,37,8,0
197044,B,0,0,0,10844,10844,0.0,1.0,1,1,0
197045,B,0,0,0,12739,12739,0.0,1.0,2,2,0
197046,B,0,0,1,12481,11978,-0.040301,1.0,80,20,0
197057,B,0,0,0,8345,8345,0.0,1.0,5,5,0
314882,B,0,0,0,5564,5564,0.0,1.0,3,3,0
197047,B,0,0,0,23408,23408,0.0,1.0,1,1,0
197048,B,0,0,0,13542,13542,0.0,1.0,2,2,0
197058,B,0,0,1,8747,8742,-0.000572,1.0,5,4,0
197059,B,0,0,0,19495,19495,0.0,1.0,3,3,0
197060,B,0,0,0,6223,6223,0.0,1.0,7,7,0
314876,B,0,0,0,24790,24790,0.0,1.0,1,1,0
314883,B,0,0,1,6744,6734,-0.001483,1.0,7,5,0
197051,B,0,0,1,6162,6146,-0.002597,1.0,9,8,0
197054,B,0,0,1,12702,12695,-0.000551,1.0,6,4,0
197055,B,0,0,0,17739,17739,0.0,1.0,2,2,0
197056,B,0,0,0,19822,19822,0.0,1.0,2,2,0
197062,B,0,0,0,15918,15918,0.0,1.0,4,4,0
197063,B,0,0,0,17396,17396,0.0,1.0,1,1,0
197078,B,0,0,0,5451,5451,0.0,1.0,1,1,0
314892,B,0,1,1,13138,6482,-0.506622,0.692909,11,11,0
197087,B,0,0,1,9825,9745,-0.008142,1.0,21,6,0
197101,B,0,0,0,20256,20256,0.0,1.0,2,2,0
314891,B,0,0,0,11053,11053,0.0,1.0,3,3,0
197103,B,0,0,0,15380,15380,0.0,1.0,2,2,0
197147,B,0,0,1,5506,5498,-0.001453,1.0,2,1,0
197148,B,0,0,0,12047,12047,0.0,1.0,4,4,0
197164,B,0,0,0,8301,8301,0.0,1.0,5,5,0
197175,B,0,0,1,12047,11952,-0.007886,1.0,14,7,0
197177,B,0,0,0,9803,9803,0.0,1.0,3,3,0
197178,B,0,0,0,28778,28778,0.0,1.0,2,2,0
197195,B,0,0,1,14217,14119,-0.006893,1.0,27,13,0
197196,B,0,0,1,16543,16522,-0.001269,1.0,3,2,0
197198,B,0,0,0,7422,7422,0.0,1.0,5,5,0
197199,B,0,0,0,8175,8175,0.0,1.0,4,4,0
314936,B,0,0,0,12778,12778,0.0,1.0,2,2,0
197200,B,0,0,0,12396,12396,0.0,1.0,6,6,0
197228,B,0,0,1,7867,7848,-0.002415,1.0,7,5,0
197202,B,0,0,0,15429,15429,0.0,1.0,4,4,0
195294,B,0,0,1,12681,12643,-0.002997,1.0,11,7,0
195295,B,0,0,1,7038,7023,-0.002131,1.0,8,6,0
195297,B,0,0,0,15193,15193,0.0,1.0,1,1,0
195302,B,0,0,1,5820,5811,-0.001546,1.0,5,4,0
195310,B,0,0,0,15697,15697,0.0,1.0,1,1,0
195311,B,0,0,0,14558,14558,0.0,1.0,2,2,0
195312,B,0,0,1,7609,7602,-0.00092,1.0,6,4,0
195316,B,0,0,0,11742,11742,0.0,1.0,2,2,0
314166,B,0,0,0,15585,15585,0.0,1.0,2,2,0
195327,B,0,0,1,19275,18897,-0.019611,1.0,15,3,0
195336,B,0,0,0,15369,15369,0.0,1.0,3,3,0
195338,B,0,0,1,3217,3193,-0.00746,1.0,13,7,0
195340,B,0,0,1,7337,7336,-0.000136,1.0,6,5,0
195342,B,0,0,1,7023,6970,-0.007547,1.0,12,4,0
195343,B,0,0,1,4493,4457,-0.008012,1.0,11,7,0
314178,B,0,0,1,5719,5607,-0.019584,1.0,19,11,0
195344,B,0,0,1,14448,14404,-0.003045,1.0,12,5,0
195351,B,0,0,0,15362,15362,0.0,1.0,6,6,0
195373,B,0,0,1,14878,14838,-0.002689,1.0,6,2,0
195352,B,0,0,1,7642,7595,-0.00615,1.0,9,6,0
195353,B,0,0,0,15251,15251,0.0,1.0,6,6,0
195355,B,0,0,0,11184,11184,0.0,1.0,3,3,0
195368,B,0,0,1,13949,13938,-0.000789,1.0,8,7,0
195370,B,0,0,1,15865,15850,-0.000945,1.0,4,3,0
195371,B,0,0,0,9612,9612,0.0,1.0,4,4,0
195376,B,0,0,0,20700,20700,0.0,1.0,2,2,0
195377,B,0,0,1,16971,16926,-0.002652,1.0,11,5,0
195390,B,0,0,0,25231,25231,0.0,1.0,2,2,0
195391,B,0,0,0,23620,23620,0.0,1.0,1,1,0
195393,B,0,0,0,19298,19298,0.0,1.0,4,4,0
195402,B,0,0,0,11256,11256,0.0,1.0,5,5,0
195403,B,0,0,0,25999,25999,0.0,1.0,2,2,0
315039,B,0,0,1,17338,17065,-0.015746,1.0,45,13,0
197378,B,0,0,0,7923,7923,0.0,1.0,4,4,0
197379,B,0,0,0,11315,11315,0.0,1.0,5,5,0
315032,B,0,0,0,19759,19759,0.0,1.0,7,7,0
197383,B,0,0,0,11481,11481,0.0,1.0,8,8,0
197443,B,0,0,0,20718,20718,0.0,1.0,1,1,0
197444,B,0,0,1,10350,10343,-0.000676,1.0,9,5,0
197485,B,0,0,0,14956,14956,0.0,1.0,3,3,0
197490,B,0,0,0,21974,21974,0.0,1.0,2,2,0
197486,B,0,0,0,17976,17976,0.0,1.0,2,2,0
197493,B,0,0,0,28588,28588,0.0,1.0,2,2,0
197489,B,0,0,0,21769,21769,0.0,1.0,3,3,0
197496,B,0,0,1,15563,15481,-0.005269,1.0,7,3,0
315058,B,0,0,0,23531,23531,0.0,1.0,1,1,0
197497,B,0,0,0,17393,17393,0.0,1.0,3,3,0
197498,B,0,0,0,21204,21204,0.0,1.0,3,3,0
197500,B,0,0,0,14487,14487,0.0,1.0,6,6,0
197501,B,0,0,0,31722,31722,0.0,1.0,1,1,0
197515,B,0,0,0,10493,10493,0.0,1.0,4,4,0
197526,B,0,0,1,8806,8582,-0.025437,1.0,45,18,0
197527,B,0,0,0,13713,13713,0.0,1.0,4,4,0
197539,B,0,0,0,12669,12669,0.0,1.0,2,2,0
197541,B,0,0,0,19167,19167,0.0,1.0,2,2,0
197547,B,0,0,1,13616,13529,-0.00639,1.0,14,3,0
197548,B,0,0,0,17411,17411,0.0,1.0,4,4,0
197579,B,0,0,1,13883,13676,-0.01491,1.0,35,13,0
197581,B,0,0,1,16552,16505,-0.00284,1.0,15,7,0
315096,B,0,0,1,13930,13883,-0.003374,1.0,16,7,0
197598,B,0,0,1,13631,13604,-0.001981,1.0,4,3,0
197600,B,0,0,0,12069,12069,0.0,1.0,3,3,0
197601,B,0,0,1,5779,5755,-0.004153,1.0,5,3,0
197603,B,0,0,0,19393,19393,0.0,1.0,3,3,0
196738,B,0,0,0,9629,9629,0.0,1.0,2,2,0
196740,B,0,0,0,22760,22760,0.0,1.0,2,2,0
314743,B,0,0,0,18601,18601,0.0,1.0,2,2,0
196742,B,0,0,0,19058,19058,0.0,1.0,1,1,0
196753,B,0,0,1,26960,26002,-0.035534,1.0,127,31,0
196783,B,0,0,1,10939,10937,-0.000183,1.0,5,4,0
196755,B,0,0,0,26338,26338,0.0,1.0,1,1,0
196794,B,0,1,1,27793,21779,-0.216385,0.358986,32,19,0
196795,B,0,0,0,29434,29434,0.0,1.0,2,2,0
196796,B,0,0,0,32568,32568,0.0,1.0,2,2,0
314762,B,0,0,0,25216,25216,0.0,1.0,1,1,0
196757,B,0,0,0,15126,15126,0.0,1.0,2,2,0
314777,B,0,0,1,5495,5455,-0.007279,1.0,13,9,0
196771,B,0,0,0,7170,7170,0.0,1.0,7,7,0
196777,B,0,0,0,22204,22204,0.0,1.0,1,1,0
196778,B,0,0,0,18530,18530,0.0,1.0,1,1,0
196779,B,0,0,0,13683,13683,0.0,1.0,1,1,0
196780,B,0,0,0,16294,16294,0.0,1.0,1,1,0
196782,B,0,0,1,6515,6510,-0.000767,1.0,7,5,0
196793,B,0,0,0,26151,26151,0.0,1.0,2,2,0
196798,B,0,0,0,20395,20395,0.0,1.0,3,3,0
