img_id,H,W,ink_ratio,n_ink,n_cc,main_frac,small_cc_n,small_cc_area_ratio,mid_cc_n,foreign_area_ratio,edge_ink_ratio,border_bar,edge_blob_area,inverted
4224,256,256,0.300552,19697,2,0.999645,1,0.000107,0,0.000107,0.047001,0,0,0
4203,256,256,0.196686,12890,2,0.671606,0,0.0,0,0.06459,0.049269,0,4233,0
4227,256,256,0.242142,15869,1,1.0,0,0.0,0,0.0,0.02558,0,0,0
4204,256,256,0.152695,10007,3,0.377736,0,0.0,0,0.095016,0.033518,0,3404,0
4205,256,256,0.182571,11965,3,0.406352,0,0.0,0,0.108383,0.036038,0,2343,0
4206,256,256,0.099945,6550,3,0.401069,0,0.0,0,0.05986,0.041583,0,1697,0
4207,256,256,0.130859,8576,3,0.393424,0,0.0,0,0.079376,0.049899,0,5202,0
4228,256,256,0.146805,9621,2,0.866542,0,0.0,0,0.019592,0.021043,0,0,0
4229,256,256,0.106262,6964,3,0.953619,1,0.000275,1,0.004929,0.038432,0,0,0
235940,256,256,0.180023,11798,1,1.0,0,0.0,0,0.0,0.03251,0,0,0
235941,256,256,0.177933,11661,1,1.0,0,0.0,0,0.0,0.02558,0,0,0
4209,256,256,0.163925,10743,4,0.349809,1,9.2e-05,0,0.106583,0.053301,0,3352,0
4230,256,256,0.17424,11419,1,1.0,0,0.0,0,0.0,0.028982,0,0,0
4210,256,256,0.13739,9004,3,0.453021,0,0.0,0,0.07515,0.046875,0,4925,0
4231,256,256,0.397247,26034,1,1.0,0,0.0,0,0.0,0.067414,0,0,0
4211,256,256,0.277069,18158,1,1.0,0,0.0,0,0.0,0.077873,0,0,0
4212,256,256,0.105591,6920,3,0.413584,0,0.0,0,0.06192,0.042087,0,1995,0
4213,256,256,0.170593,11180,3,0.817174,1,0.000305,0,0.031189,0.061996,0,0,0
4232,256,256,0.18895,12383,3,0.962045,1,7.6e-05,1,0.007172,0.059224,0,0,0
10559,256,256,0.144562,9474,4,0.913342,0,0.0,3,0.012527,0.105091,0,0,0
10789,256,256,0.064713,4241,3,0.534544,0,0.0,1,0.030121,0.029486,0,0,0
10790,256,256,0.072083,4724,17,0.469517,14,0.001038,0,0.038239,0.083039,0,1105,0
238721,256,256,0.12468,8171,16,0.50875,10,0.001831,4,0.061249,0.049521,0,0,0
238722,256,256,0.133072,8721,3,0.659443,0,0.0,1,0.045319,0.031502,0,0,0
10568,256,256,0.234131,15344,2,0.518965,0,0.0,0,0.112625,0.009073,0,0,0
10885,256,256,0.258484,16940,4,0.532527,2,0.00029,0,0.120834,0.034904,0,7900,0
10586,256,256,0.146454,9598,4,0.634611,1,9.2e-05,1,0.053513,0.018271,0,0,0
10587,256,256,0.169388,11101,2,0.673183,0,0.0,0,0.055359,0.0,0,0,0
10588,256,256,0.134644,8824,4,0.643926,1,0.000137,1,0.047943,0.016129,0,0,0
10589,256,256,0.073868,4841,3,0.596571,0,0.0,0,0.0298,0.022429,0,702,0
10590,256,256,0.147751,9683,3,0.641124,1,1.5e-05,0,0.053024,0.035408,0,0,0
10591,256,256,0.044952,2946,3,0.581466,0,0.0,1,0.018814,0.015877,0,0,0
10592,256,256,0.076996,5046,3,0.545581,0,0.0,1,0.034988,0.026462,0,0,0
10826,256,256,0.312515,20481,2,0.644304,0,0.0,0,0.11116,0.03755,0,0,0
238735,256,256,0.096436,6320,4,0.647468,1,6.1e-05,1,0.033997,0.032258,0,0,0
10593,256,256,0.175552,11505,2,0.697697,0,0.0,0,0.05307,0.033518,0,0,0
10830,256,256,0.39949,26181,75,0.497957,54,0.010223,17,0.200562,0.052419,0,10282,0
10803,256,256,0.233582,15308,2,0.518226,0,0.0,0,0.112534,0.030242,0,7375,0
10884,256,256,0.259476,17005,2,0.543311,0,0.0,0,0.1185,0.054309,0,7766,0
238730,256,256,0.196777,12896,2,0.824674,0,0.0,0,0.0345,0.165071,0,2261,0
10804,256,256,0.087646,5744,3,0.481024,0,0.0,1,0.045486,0.06376,0,0,0
10808,256,256,0.402145,26355,2,0.524341,0,0.0,0,0.191284,0.089718,0,12536,0
10812,256,256,0.087357,5725,3,0.537991,0,0.0,1,0.040359,0.015751,0,0,0
10813,256,256,0.196472,12876,2,0.706042,0,0.0,0,0.057755,0.022681,0,0,0
10814,256,256,0.380386,24929,2,0.556741,0,0.0,0,0.16861,0.06124,0,11050,0
10816,256,256,0.187317,12276,40,0.615428,30,0.00322,7,0.072037,0.05872,0,939,0
10817,256,256,0.23172,15186,2,0.540498,0,0.0,0,0.106476,0.035912,0,0,0
10818,256,256,0.18721,12269,11,0.678295,8,0.000336,1,0.060226,0.024446,0,3863,0
10827,256,256,0.098984,6487,5,0.777555,2,0.000229,1,0.022018,0.017893,0,0,0
10828,256,256,0.137619,9019,9,0.451602,5,0.001053,1,0.07547,0.055696,0,840,0
10829,256,256,0.087082,5707,4,0.607324,1,0.000229,1,0.034195,0.021421,0,0,0
2259,256,256,0.128952,8451,30,0.512129,14,0.001938,14,0.062912,0.064138,0,0,0
2260,256,256,0.15535,10181,9,0.564385,0,0.0,4,0.067673,0.023311,0,0,0
2263,256,256,0.243713,15972,6,0.268094,0,0.0,0,0.178375,0.026336,0,6530,0
2264,256,256,0.275726,18070,5,0.437189,0,0.0,0,0.155182,0.024572,0,2257,0
2267,256,256,0.343964,22542,3,0.76475,0,0.0,0,0.080917,0.042591,0,5303,0
235132,256,256,0.268631,17605,6,0.448111,1,9.2e-05,2,0.148254,0.019783,0,2754,0
2269,256,256,0.08197,5372,22,0.221333,7,0.000641,12,0.063828,0.106225,0,1484,0
2272,256,256,0.20813,13640,5,0.519868,0,0.0,2,0.09993,0.037928,0,1599,0
2745,256,256,0.111099,7281,1,1.0,0,0.0,0,0.0,0.0,0,0,0
3073,256,256,0.073792,4836,7,0.914806,3,0.000565,3,0.006287,0.02432,0,0,0
2749,256,256,0.067856,4447,1,1.0,0,0.0,0,0.0,0.000252,0,0,0
2753,256,256,0.11998,7863,2,0.994023,0,0.0,1,0.000717,0.002268,0,0,0
3124,256,256,0.198349,12999,3,0.996769,2,0.000641,0,0.000641,0.054561,0,0,0
2772,256,256,0.111038,7277,1,1.0,0,0.0,0,0.0,0.0,0,0,0
3048,256,256,0.109848,7199,1,1.0,0,0.0,0,0.0,0.000882,0,0,0
3090,256,256,0.186707,12236,1,1.0,0,0.0,0,0.0,0.034274,0,0,0
3038,256,256,0.05809,3807,6,0.874967,4,0.000336,1,0.007263,0.023942,0,0,0
235324,256,256,0.056183,3682,6,0.863661,4,0.00029,1,0.00766,0.026714,0,0,0
3059,256,256,0.074585,4888,2,0.999182,1,6.1e-05,0,6.1e-05,0.0,0,0,0
3060,256,256,0.142578,9344,1,1.0,0,0.0,0,0.0,0.031376,0,0,0
3063,256,256,0.046066,3019,2,0.994038,1,0.000275,0,0.000275,0.0,0,0,0
235452,256,256,0.043488,2850,1,1.0,0,0.0,0,0.0,0.0,0,0,0
3066,256,256,0.06897,4520,2,0.981858,0,0.0,1,0.001251,0.010333,0,0,0
3067,256,256,0.175415,11496,3,0.988692,1,1.5e-05,1,0.001984,0.016255,0,0,0
3084,256,256,0.036697,2405,5,0.92973,3,0.000626,1,0.002579,0.021295,0,0,0
3085,256,256,0.231766,15189,1,1.0,0,0.0,0,0.0,0.040827,0,0,0
3086,256,256,0.04837,3170,2,0.981388,0,0.0,1,0.0009,0.007434,0,0,0
3087,256,256,0.065125,4268,3,0.981724,1,0.000259,1,0.00119,0.009829,0,0,0
3088,256,256,0.09935,6511,5,0.92935,2,0.00029,2,0.007019,0.021169,0,0,0
235453,256,256,0.067734,4439,2,0.965533,0,0.0,1,0.002335,0.019279,0,0,0
235458,256,256,0.268677,17608,1,1.0,0,0.0,0,0.0,0.095136,0,0,0
3074,256,256,0.166336,10901,1,1.0,0,0.0,0,0.0,0.025328,0,0,0
7080,256,256,0.257294,16862,4,0.756316,1,7.6e-05,1,0.062698,0.019783,0,4057,0
7083,256,256,0.299774,19646,4,0.979741,2,6.1e-05,1,0.006073,0.063634,0,0,0
7084,256,256,0.144928,9498,4,0.786481,1,3.1e-05,1,0.030945,0.026084,0,0,0
7228,256,256,0.191864,12574,3,0.744711,0,0.0,1,0.048981,0.042339,0,0,0
7229,256,256,0.237411,15559,5,0.934186,3,0.000763,0,0.015625,0.058216,0,974,0
237202,256,256,0.231049,15142,12,0.906749,8,0.000702,2,0.021545,0.166835,0,1250,0
237203,256,256,0.236481,15498,3,0.999097,2,0.000214,0,0.000214,0.046371,0,0,0
7085,256,256,0.162064,10621,7,0.724602,4,0.000198,0,0.044632,0.096774,0,755,0
7086,256,256,0.161011,10552,2,0.745356,0,0.0,0,0.041,0.02936,0,0,0
7087,256,256,0.246918,16182,3,0.41299,0,0.0,0,0.144943,0.03125,0,4849,0
7088,256,256,0.250381,16409,3,0.983607,1,0.000198,1,0.004105,0.044985,0,0,0
7089,256,256,0.214462,14055,1,1.0,0,0.0,0,0.0,0.032132,0,0,0
7092,256,256,0.319641,20948,1,1.0,0,0.0,0,0.0,0.043599,0,0,0
7238,256,256,0.171967,11270,2,0.985093,0,0.0,1,0.002563,0.046875,0,0,0
237199,256,256,0.314178,20590,1,1.0,0,0.0,0,0.0,0.060358,0,0,0
237208,256,256,0.305359,20012,1,1.0,0,0.0,0,0.0,0.061114,0,0,0
7183,256,256,0.110062,7213,21,0.342576,17,0.001358,0,0.072357,0.071951,0,4653,0
7214,256,256,0.187195,12268,3,0.768911,0,0.0,1,0.043259,0.068296,0,0,0
7215,256,256,0.172379,11297,6,0.575905,2,0.00029,2,0.073105,0.020917,0,0,0
7216,256,256,0.165878,10871,6,0.572624,2,0.000473,2,0.070892,0.010333,0,0,0
7225,256,256,0.2565,16810,3,0.727246,1,7.6e-05,0,0.069962,0.062248,0,4580,0
237187,256,256,0.241302,15814,1,1.0,0,0.0,0,0.0,0.045111,0,0,0
237200,256,256,0.19194,12579,3,0.996741,1,0.000122,1,0.000626,0.025202,0,0,0
7217,256,256,0.156693,10269,11,0.54202,8,0.000534,0,0.071762,0.044985,0,815,0
7218,256,256,0.187195,12268,2,0.76614,0,0.0,0,0.043777,0.064768,0,0,0
7219,256,256,0.138031,9046,2,0.77935,0,0.0,0,0.030457,0.065146,0,0,0
7220,256,256,0.17804,11668,1,1.0,0,0.0,0,0.0,0.025328,0,0,0
237192,256,256,0.170883,11199,1,1.0,0,0.0,0,0.0,0.023564,0,0,0
7222,256,256,0.105042,6884,11,0.686229,5,0.000275,4,0.032959,0.021673,0,0,0
7235,256,256,0.141068,9245,2,0.999892,1,1.5e-05,0,1.5e-05,0.030998,0,0,0
237196,256,256,0.224411,14707,1,1.0,0,0.0,0,0.0,0.039441,0,0,0
237206,256,256,0.121246,7946,3,0.591115,0,0.0,0,0.049576,0.017263,0,1122,0
235661,256,256,0.147766,9684,3,0.364725,0,0.0,0,0.093872,0.0,0,0,0
3805,256,256,0.267853,17554,3,0.42036,0,0.0,0,0.155258,0.026462,0,0,0
235665,256,256,0.347992,22806,3,0.355301,0,0.0,0,0.22435,0.005418,0,7891,0
3810,256,256,0.362015,23725,4,0.410917,1,0.000473,0,0.213257,0.649698,1,13945,0
3922,256,256,0.092209,6043,4,0.975509,2,0.000107,1,0.002258,0.072833,0,0,0
235804,256,256,0.04744,3109,3,0.933419,0,0.0,2,0.003159,0.145413,0,0,0
3816,256,256,0.101456,6649,1,1.0,0,0.0,0,0.0,0.011467,0,0,0
4052,256,256,0.217194,14234,1,1.0,0,0.0,0,0.0,0.020413,0,0,0
3833,256,256,0.128036,8391,1,1.0,0,0.0,0,0.0,0.02558,0,0,0
3948,256,256,0.245071,16061,6,0.822863,2,0.0009,1,0.043411,0.035156,0,0,0
3963,256,256,0.15451,10126,3,0.526763,1,9.2e-05,0,0.07312,0.096018,0,4786,0
235822,256,256,0.176468,11565,1,1.0,0,0.0,0,0.0,0.044733,0,0,0
3834,256,256,0.164413,10775,1,1.0,0,0.0,0,0.0,0.022177,0,0,0
3835,256,256,0.130875,8577,2,0.978198,0,0.0,1,0.002853,0.029486,0,0,0
3967,256,256,0.056183,3682,4,0.473927,1,3.1e-05,1,0.029556,0.0,0,0,0
3836,256,256,0.189865,12443,2,0.979024,0,0.0,1,0.003983,0.028226,0,0,0
3837,256,256,0.104202,6829,3,0.9158,1,0.000122,1,0.008774,0.019027,0,0,0
235768,256,256,0.20401,13370,1,1.0,0,0.0,0,0.0,0.030998,0,0,0
235769,256,256,0.211365,13852,1,1.0,0,0.0,0,0.0,0.036416,0,0,0
3838,256,256,0.198212,12990,1,1.0,0,0.0,0,0.0,0.035156,0,0,0
235770,256,256,0.202286,13257,6,0.949989,3,0.000397,2,0.010117,0.103075,0,0,0
235828,256,256,0.059341,3889,2,0.949344,0,0.0,1,0.003006,0.024824,0,0,0
3839,256,256,0.220581,14456,1,1.0,0,0.0,0,0.0,0.025454,0,0,0
3840,256,256,0.069763,4572,1,1.0,0,0.0,0,0.0,0.013609,0,0,0
3841,256,256,0.147034,9636,4,0.62692,0,0.0,1,0.054855,0.023564,0,2064,0
3958,256,256,0.415771,27248,4,0.588814,2,0.000259,0,0.170959,0.108871,0,11187,0
3985,256,256,0.191391,12543,5,0.563661,2,0.000168,0,0.083511,0.043221,0,3087,0
3986,256,256,0.397934,26079,2,0.589516,0,0.0,0,0.163345,0.129536,0,10705,0
3941,256,256,0.084549,5541,21,0.937376,17,0.001602,3,0.005295,0.02684,0,0,0
3947,256,256,0.337021,22087,1,1.0,0,0.0,0,0.0,0.065776,0,0,0
3962,256,256,0.349228,22887,1,1.0,0,0.0,0,0.0,0.067666,0,0,0
3949,256,256,0.19957,13079,5,0.415246,2,7.6e-05,0,0.116699,0.085811,0,5053,0
4950,256,256,0.109573,7181,17,0.287425,11,0.00116,2,0.078079,0.036794,0,1991,0
4951,256,256,0.100754,6603,17,0.455248,10,0.002029,3,0.054886,0.03062,0,0,0
4984,256,256,0.229416,15035,1,1.0,0,0.0,0,0.0,0.03377,0,0,0
4952,256,256,0.186798,12242,4,0.370364,0,0.0,0,0.117615,0.043599,0,2242,0
4953,256,256,0.17659,11573,4,0.563985,1,0.000366,0,0.076996,0.035282,0,3009,0
4954,256,256,0.10614,6956,5,0.31958,1,0.000153,0,0.07222,0.03188,0,3493,0
4955,256,256,0.160858,10542,3,0.5738,0,0.0,0,0.068558,0.041961,0,3149,0
4956,256,256,0.203995,13369,2,0.999776,1,4.6e-05,0,4.6e-05,0.033266,0,0,0
4957,256,256,0.176895,11593,4,0.406193,0,0.0,0,0.105042,0.044355,0,4689,0
4958,256,256,0.203415,13331,3,0.574451,0,0.0,0,0.086563,0.05998,0,4359,0
4986,256,256,0.15004,9833,3,0.750534,0,0.0,0,0.03743,0.037928,0,749,0
4987,256,256,0.320572,21009,1,1.0,0,0.0,0,0.0,0.027848,0,0,0
4988,256,256,0.124359,8150,4,0.590552,0,0.0,1,0.050919,0.054183,0,1309,0
4989,256,256,0.280945,18412,4,0.839941,0,0.0,2,0.044968,0.039441,0,2755,0
4990,256,256,0.210114,13770,2,0.815251,0,0.0,0,0.038818,0.026588,0,2544,0
4991,256,256,0.160553,10522,7,0.729899,3,0.000198,1,0.043365,0.06943,0,955,0
4992,256,256,0.176422,11562,10,0.818371,7,0.000656,1,0.032043,0.028226,0,0,0
4993,256,256,0.277328,18175,2,0.877744,0,0.0,0,0.033905,0.045489,0,2222,0
4994,256,256,0.153534,10062,4,0.78871,1,9.2e-05,0,0.03244,0.03377,0,750,0
236243,256,256,0.0784,5138,6,0.673998,2,4.6e-05,2,0.025558,0.024446,0,0,0
236244,256,256,0.129669,8498,3,0.55413,0,0.0,0,0.057816,0.038936,0,2889,0
236245,256,256,0.195724,12827,3,0.581664,0,0.0,0,0.081879,0.052545,0,3729,0
236246,256,256,0.098663,6466,11,0.532323,5,0.00061,2,0.046143,0.084551,0,1012,0
236247,256,256,0.129883,8512,3,0.528783,0,0.0,0,0.061203,0.014491,0,2190,0
236261,256,256,0.253006,16581,2,0.820578,0,0.0,0,0.045395,0.037172,0,2975,0
236262,256,256,0.115311,7557,4,0.658198,1,7.6e-05,0,0.039413,0.113281,0,2578,0
236263,256,256,0.27153,17795,2,0.909975,0,0.0,0,0.024445,0.036542,0,0,0
4966,256,256,0.266464,17463,19,0.779706,13,0.001038,3,0.058701,0.170867,0,1780,0
236252,256,256,0.174362,11427,15,0.649777,6,0.000946,5,0.061066,0.117061,0,841,0
236253,256,256,0.065903,4319,11,0.260708,3,0.000122,6,0.048721,0.007182,0,0,0
4967,256,256,0.228088,14948,7,0.734881,4,0.000381,0,0.060471,0.047001,0,3938,0
236034,256,256,0.224487,14712,3,0.81267,0,0.0,0,0.042053,0.046623,0,737,0
8488,256,256,0.137054,8982,8,0.693832,3,0.000595,2,0.041962,0.062626,0,928,0
237739,256,256,0.160614,10526,3,0.833935,0,0.0,0,0.026672,0.011971,0,1011,0
8489,256,256,0.233002,15270,2,0.940537,0,0.0,0,0.013855,0.056704,0,0,0
8490,256,256,0.175797,11521,4,0.647253,0,0.0,0,0.062012,0.019909,0,0,0
8492,256,256,0.092072,6034,14,0.469009,7,0.000595,4,0.048889,0.060736,0,824,0
8493,256,256,0.232941,15266,2,0.928272,0,0.0,0,0.016708,0.045615,0,0,0
8495,256,256,0.086472,5667,2,0.864302,0,0.0,0,0.011734,0.012349,0,0,0
8534,256,256,0.281235,18431,1,1.0,0,0.0,0,0.0,0.105469,0,0,0
8524,256,256,0.057037,3738,2,0.573836,0,0.0,0,0.024307,0.009451,0,1593,0
8530,256,256,0.202286,13257,1,1.0,0,0.0,0,0.0,0.038306,0,0,0
8538,256,256,0.168213,11024,4,0.996916,3,0.000519,0,0.000519,0.039062,0,0,0
8531,256,256,0.132767,8701,3,0.719343,0,0.0,0,0.037262,0.059476,0,2442,0
8539,256,256,0.111053,7278,3,0.708299,0,0.0,0,0.032394,0.021295,0,1001,0
8535,256,256,0.171921,11267,2,0.859501,0,0.0,0,0.024155,0.022681,0,1583,0
237760,256,256,0.248917,16313,2,0.895911,0,0.0,0,0.025909,0.047631,0,1698,0
8537,256,256,0.280731,18398,1,1.0,0,0.0,0,0.0,0.030494,0,0,0
237761,256,256,0.241486,15826,1,1.0,0,0.0,0,0.0,0.031124,0,0,0
237762,256,256,0.143951,9434,4,0.928874,1,0.000229,2,0.010239,0.0562,0,0,0
8540,256,256,0.120056,7868,12,0.833376,7,0.000244,3,0.020004,0.042843,0,0,0
237757,256,256,0.128815,8442,8,0.74769,3,0.000351,2,0.032501,0.047757,0,722,0
8544,256,256,0.2258,14798,1,1.0,0,0.0,0,0.0,0.018901,0,0,0
8545,256,256,0.373291,24464,2,0.999918,1,3.1e-05,0,3.1e-05,0.044733,0,0,0
8546,256,256,0.220093,14424,1,1.0,0,0.0,0,0.0,0.027218,0,0,0
8547,256,256,0.265503,17400,1,1.0,0,0.0,0,0.0,0.039315,0,0,0
8548,256,256,0.152908,10021,1,1.0,0,0.0,0,0.0,0.019279,0,0,0
237742,256,256,0.238098,15604,3,0.976929,1,4.6e-05,1,0.005493,0.051159,0,0,0
8616,256,256,0.167969,11008,3,0.760356,0,0.0,0,0.040253,0.0,0,0,0
8617,256,256,0.224091,14686,1,1.0,0,0.0,0,0.0,0.0,0,0,0
8619,256,256,0.160858,10542,1,1.0,0,0.0,0,0.0,0.005418,0,0,0
8647,256,256,0.153915,10087,88,0.601666,78,0.012939,8,0.06131,0.113911,0,0,0
8620,256,256,0.136856,8969,4,0.383543,0,0.0,0,0.084366,0.0,0,0,0
8625,256,256,0.163254,10699,2,0.776054,0,0.0,0,0.03656,0.000882,0,0,0
238737,256,256,0.111481,7306,5,0.706132,1,4.6e-05,2,0.032761,0.037676,0,0,0
10821,256,256,0.239731,15711,2,0.71956,0,0.0,0,0.06723,0.055318,0,4406,0
10825,256,256,0.451111,29564,2,0.513801,0,0.0,0,0.21933,0.038558,0,14374,0
10887,256,256,0.222,14549,6,0.79868,3,0.000305,1,0.044693,0.186366,0,0,0
10892,256,256,0.470123,30810,11,0.401623,5,0.000702,3,0.281311,0.705771,1,18059,0
11007,256,256,0.057617,3776,10,0.769597,6,0.000488,3,0.013275,0.06754,0,0,0
10900,256,256,0.136002,8913,1,1.0,0,0.0,0,0.0,0.008065,0,0,0
11088,256,256,0.370651,24291,1,1.0,0,0.0,0,0.0,0.041205,0,0,0
11089,256,256,0.309998,20316,6,0.996751,4,0.000381,1,0.001007,0.040575,0,0,0
10912,256,256,0.178162,11676,27,0.753083,21,0.002762,3,0.043991,0.035912,0,2440,0
10914,256,256,0.135468,8878,3,0.819441,0,0.0,1,0.02446,0.056956,0,0,0
10915,256,256,0.256241,16793,2,0.78366,0,0.0,0,0.055435,0.055192,0,3633,0
11058,256,256,0.336868,22077,1,1.0,0,0.0,0,0.0,0.066028,0,0,0
10917,256,256,0.192017,12584,4,0.982517,2,0.000275,1,0.003357,0.026714,0,0,0
11010,256,256,0.266525,17467,193,0.262896,125,0.020126,65,0.196457,0.153856,0,5600,0
11018,256,256,0.16478,10799,1,1.0,0,0.0,0,0.0,0.067792,0,0,0
238759,256,256,0.119904,7858,1,1.0,0,0.0,0,0.0,0.001134,0,0,0
11053,256,256,0.076233,4996,2,0.919135,0,0.0,1,0.006165,0.036416,0,0,0
11060,256,256,0.201218,13187,2,0.846971,0,0.0,0,0.030792,0.046119,0,2018,0
11061,256,256,0.276093,18094,13,0.801426,4,0.000763,7,0.054825,0.056956,0,1272,0
11087,256,256,0.407806,26726,1,1.0,0,0.0,0,0.0,0.043599,0,0,0
11091,256,256,0.263565,17273,1,1.0,0,0.0,0,0.0,0.030368,0,0,0
238843,256,256,0.388855,25484,1,1.0,0,0.0,0,0.0,0.053301,0,0,0
11171,256,256,0.291595,19110,5,0.679801,2,6.1e-05,0,0.093369,0.020287,0,3045,0
11172,256,256,0.234268,15353,4,0.468833,0,0.0,1,0.124435,0.029108,0,0,0
11173,256,256,0.272964,17889,3,0.858349,1,0.000137,0,0.038666,0.018523,0,0,0
11175,256,256,0.333817,21877,2,0.831375,0,0.0,0,0.05629,0.014365,0,0,0
11239,256,256,0.334442,21918,2,0.843006,0,0.0,0,0.052505,0.079259,0,3441,0
11248,256,256,0.350235,22953,2,0.841589,0,0.0,0,0.055481,0.081275,0,3636,0
11216,256,256,0.099625,6529,10,0.764282,6,0.001251,2,0.023483,0.014617,0,1107,0
11228,256,256,0.20134,13195,2,0.894354,0,0.0,0,0.021271,0.076865,0,1394,0
11240,256,256,0.219818,14406,2,0.88366,0,0.0,0,0.025574,0.061618,0,1676,0
3075,256,256,0.071396,4679,1,1.0,0,0.0,0,0.0,0.0,0,0,0
3076,256,256,0.233887,15328,1,1.0,0,0.0,0,0.0,0.03188,0,0,0
3107,256,256,0.037613,2465,2,0.976876,0,0.0,1,0.00087,0.007182,0,0,0
235454,256,256,0.222992,14614,1,1.0,0,0.0,0,0.0,0.030368,0,0,0
235455,256,256,0.065109,4267,1,1.0,0,0.0,0,0.0,0.0,0,0,0
3077,256,256,0.029938,1962,4,0.649337,1,9.2e-05,2,0.010498,0.007434,0,0,0
3078,256,256,0.052704,3454,3,0.976549,1,0.000244,1,0.001236,0.008191,0,0,0
3079,256,256,0.089798,5885,9,0.965845,7,0.001205,1,0.003067,0.015373,0,0,0
3080,256,256,0.302155,19802,1,1.0,0,0.0,0,0.0,0.02432,0,0,0
3081,256,256,0.217926,14282,1,1.0,0,0.0,0,0.0,0.022681,0,0,0
3082,256,256,0.216019,14157,1,1.0,0,0.0,0,0.0,0.034022,0,0,0
3083,256,256,0.115952,7599,1,1.0,0,0.0,0,0.0,0.02936,0,0,0
235456,256,256,0.237778,15583,1,1.0,0,0.0,0,0.0,0.009829,0,0,0
235457,256,256,0.252655,16558,1,1.0,0,0.0,0,0.0,0.017515,0,0,0
3089,256,256,0.196701,12891,1,1.0,0,0.0,0,0.0,0.038558,0,0,0
235459,256,256,0.257599,16882,1,1.0,0,0.0,0,0.0,0.020539,0,0,0
235460,256,256,0.325516,21333,1,1.0,0,0.0,0,0.0,0.062752,0,0,0
3123,256,256,0.059723,3914,2,0.568728,0,0.0,0,0.025757,0.025076,0,1688,0
3126,256,256,0.14093,9236,1,1.0,0,0.0,0,0.0,0.033266,0,0,0
3211,256,256,0.041565,2724,3,0.403818,0,0.0,0,0.02478,0.010837,0,897,0
3217,256,256,0.162598,10656,1,1.0,0,0.0,0,0.0,0.02936,0,0,0
235476,256,256,0.473083,31004,1,1.0,0,0.0,0,0.0,0.0,0,0,0
235513,256,256,0.316772,20760,1,1.0,0,0.0,0,0.0,0.032888,0,0,0
3223,256,256,0.236557,15503,2,0.699929,0,0.0,0,0.070984,0.02621,0,0,0
3229,256,256,0.028641,1877,6,0.651572,3,0.000336,2,0.009979,0.015499,0,0,0
3230,256,256,0.222031,14551,5,0.697203,3,0.00029,0,0.06723,0.021169,0,0,0
3224,256,256,0.154282,10111,2,0.995253,0,0.0,1,0.000732,0.03629,0,0,0
3225,256,256,0.140671,9219,4,0.6402,2,0.000275,0,0.050613,0.033014,0,3299,0
3226,256,256,0.077286,5065,3,0.613623,0,0.0,1,0.029861,0.025076,0,0,0
3228,256,256,0.313004,20513,1,1.0,0,0.0,0,0.0,0.044733,0,0,0
3231,256,256,0.289642,18982,1,1.0,0,0.0,0,0.0,0.084173,0,0,0
3232,256,256,0.16478,10799,2,0.607278,0,0.0,0,0.064713,0.03755,0,0,0
7368,256,256,0.146057,9572,4,0.663602,1,0.000183,1,0.049133,0.037424,0,0,0
237257,256,256,0.11795,7730,4,0.940621,2,4.6e-05,1,0.007004,0.051663,0,0,0
237258,256,256,0.099823,6542,4,0.686946,1,0.000488,1,0.03125,0.060358,0,1644,0
237263,256,256,0.132278,8669,3,0.716922,0,0.0,1,0.037445,0.048009,0,2198,0
237264,256,256,0.132675,8695,12,0.66222,8,0.001038,1,0.044815,0.058216,0,697,0
7300,256,256,0.186234,12205,1,1.0,0,0.0,0,0.0,0.000378,0,0,0
7301,256,256,0.140823,9229,1,1.0,0,0.0,0,0.0,0.004284,0,0,0
7304,256,256,0.160507,10519,1,1.0,0,0.0,0,0.0,0.005418,0,0,0
237251,256,256,0.131485,8617,1,1.0,0,0.0,0,0.0,0.016633,0,0,0
7305,256,256,0.132553,8687,2,0.822378,0,0.0,0,0.023544,0.00189,0,0,0
7382,256,256,0.181274,11880,1,1.0,0,0.0,0,0.0,0.013987,0,0,0
7317,256,256,0.115631,7578,2,0.975983,0,0.0,1,0.002777,0.022933,0,0,0
7350,256,256,0.115845,7592,61,0.599052,53,0.006851,6,0.046448,0.08808,0,2128,0
237253,256,256,0.120224,7879,39,0.772814,31,0.002808,6,0.027313,0.017641,0,1170,0
7352,256,256,0.088257,5784,6,0.794779,3,0.000504,1,0.018112,0.037676,0,924,0
237260,256,256,0.102127,6693,4,0.781413,1,1.5e-05,1,0.022324,0.024698,0,0,0
7353,256,256,0.166107,10886,18,0.874701,11,0.001724,5,0.020813,0.120716,0,711,0
7369,256,256,0.230408,15100,1,1.0,0,0.0,0,0.0,0.042465,0,0,0
7426,256,256,0.583405,38234,1,1.0,0,0.0,0,0.0,0.331401,0,0,1
8076,256,256,0.159622,10461,37,0.813785,27,0.004501,8,0.029724,0.093246,0,1099,0
8077,256,256,0.1306,8559,28,0.88515,20,0.002502,7,0.014999,0.067162,0,0,0
237582,256,256,0.167679,10989,4,0.930931,2,0.000351,0,0.011581,0.054814,0,736,0
7445,256,256,0.150208,9844,71,0.461499,57,0.008865,11,0.080887,0.070439,0,0,0
7446,256,256,0.135498,8880,5,0.554842,1,0.000183,0,0.060318,0.015751,0,0,0
237613,256,256,0.141525,9275,69,0.758167,61,0.007751,7,0.034225,0.045867,0,0,0
