img_id,class,has_frame,is_inverted,glyph_ratio,glyph_main_frac,n_small,t,b,l,r,touch
140599,crop_safe,1,0,0.2707783157276995,0.5880799187267186,0,0,0,21,22,0
140677,char_touch,1,0,0.4231770833333333,0.41243243243243244,3,0,0,14,20,1
140679,char_touch,1,0,0.3208950109649123,0.7253603844100374,10,15,13,0,0,1
140853,crop_safe,1,0,0.10574776785714286,0.3413588390501319,0,16,16,0,0,0
140897,noise_cleanable,0,0,0.1698150634765625,0.4107287267499326,56,0,0,0,0,1
141054,noise_cleanable,0,0,0.2874755859375,0.8237261146496815,46,0,0,0,0,0
141106,char_touch,1,0,0.38183191872427985,0.586999536900602,2,0,0,0,13,1
141276,char_touch,1,0,0.34546810165975106,0.6172937975039879,2,0,0,0,15,1
141494,noise_cleanable,0,0,0.3394927978515625,0.27996763899501104,35,0,0,0,0,1
141532,noise_cleanable,0,0,0.252960205078125,0.6271564724333454,48,0,0,0,0,0
141533,noise_cleanable,0,0,0.294921875,0.36615273178807944,63,0,0,0,0,0
141571,crop_safe,1,0,0.23036411830357142,1.0,0,16,16,0,0,0
141664,crop_safe,1,0,0.1423780487804878,0.5468415417558886,1,25,26,0,0,0
141669,crop_safe,1,0,0.20058776285046728,0.40476840476840475,3,21,21,0,0,0
141757,crop_safe,1,0,0.1346446349557522,0.5150192554557125,0,15,15,0,0,0
292536,char_touch,1,0,0.25661705280172414,0.8221901450036087,17,12,12,0,0,1
141828,char_touch,1,0,0.46849385245901637,0.7852651722252597,1,0,0,12,0,1
142264,crop_safe,1,0,0.1558103354978355,0.4261992619926199,0,12,13,0,0,0
142280,noise_cleanable,0,0,0.1541900634765625,0.24235526966848095,42,0,0,0,0,0
142500,clean_noop,0,0,0.4902496337890625,0.9548694325998319,1,0,0,0,0,1
142861,noise_cleanable,0,0,0.1261749267578125,0.1596323618333535,36,0,0,0,0,0
142955,char_touch,1,0,0.4002604166666667,0.6885708089351551,3,0,0,15,16,1
143355,noise_cleanable,0,0,0.2115325927734375,0.6990550385919354,45,0,0,0,0,1
143540,noise_cleanable,0,0,0.2882080078125,0.8614993646759848,36,0,0,0,0,1
144077,noise_cleanable,0,0,0.241424560546875,0.8791556061180634,41,0,0,0,0,1
144241,crop_safe,1,0,0.17461362092391305,0.5506382978723404,3,36,36,0,0,0
147652,crop_safe,1,0,0.22876961883408073,0.31255742725880553,9,0,0,16,17,0
147654,char_touch,1,0,0.28775460379464285,0.5796618386764438,0,0,0,16,16,1
147837,char_touch,1,0,0.151130850456621,0.6971556709547976,0,18,19,0,0,1
148609,noise_cleanable,0,0,0.4075164794921875,0.6126109259744636,32,0,0,0,0,1
148728,crop_safe,1,0,0.2330983231707317,0.4666067195291425,3,25,26,0,0,0
148929,crop_safe,1,0,0.24621975806451613,0.35750840766193887,4,19,20,0,0,0
148931,crop_safe,1,0,0.18534128289473684,0.5867997781475319,0,14,14,0,0,0
148963,noise_cleanable,0,0,0.3559112548828125,0.5746195069667739,65,0,0,0,0,1
148960,noise_cleanable,0,0,0.4157562255859375,0.25984512056373177,342,0,0,0,0,1
148399,char_touch,1,0,0.4082486551105798,0.803892860218758,3,0,17,18,0,1
148458,char_touch,1,0,0.1727456701807229,0.5507424056668029,6,0,0,45,45,1
148547,noise_cleanable,0,0,0.26373291015625,0.8473732932191622,37,0,0,0,0,1
149089,noise_cleanable,0,0,0.50146484375,0.46071689386562803,56,0,0,0,0,1
149124,char_touch,1,0,0.329736328125,0.7722493706500815,8,16,0,0,0,1
149481,clean_noop,0,0,0.469696044921875,0.9774543564420766,0,0,0,0,0,1
149491,crop_safe,1,0,0.14280427631578949,0.44298877051540453,7,0,0,33,33,0
149799,noise_cleanable,0,0,0.129974365234375,0.35900446114111295,49,0,0,0,0,0
149940,noise_cleanable,0,0,0.1561279296875,0.21647771696638,59,0,0,0,0,0
150012,noise_cleanable,0,0,0.3668212890625,0.539018302828619,48,0,0,0,0,0
150404,noise_cleanable,0,0,0.1586761474609375,0.8039234541782864,50,0,0,0,0,0
296120,noise_cleanable,0,0,0.247802734375,0.5122536945812808,88,0,0,0,0,0
150531,char_touch,1,0,0.17618413677130046,0.5690992244979121,0,0,0,16,17,1
150800,crop_safe,1,0,0.2501065340909091,0.34424251029390884,6,0,0,18,18,0
296225,char_touch,1,0,0.23487103174603174,0.591957057374164,4,0,0,33,34,1
296224,clean_noop,0,0,0.506256103515625,1.0,0,0,0,0,0,1
151104,char_touch,1,0,0.34837962962962965,0.574906561461794,7,21,19,0,0,1
151754,char_touch,1,0,0.11766493055555556,0.5971966064182959,0,38,38,0,0,1
151985,noise_cleanable,0,0,0.2971649169921875,0.3764826700898588,103,0,0,0,0,0
152194,crop_safe,1,0,0.28614161036036034,0.376275980814168,6,17,17,0,0,0
152318,noise_cleanable,0,0,0.176544189453125,0.3083837510803803,51,0,0,0,0,0
296863,crop_safe,1,0,0.2303440824468085,0.5497023272596067,0,34,34,0,0,0
153655,crop_safe,1,0,0.26641977813852813,0.507077118375119,0,12,13,0,0,0
153675,noise_cleanable,0,0,0.28753662109375,0.5446826576098492,38,0,0,0,0,0
153393,noise_cleanable,0,0,0.205474853515625,0.2925144809148968,62,0,0,0,0,0
153419,noise_cleanable,0,0,0.3043365478515625,0.5269992479318125,93,0,0,0,0,1
153458,char_touch,1,0,0.3118583937198068,0.5567590463512042,5,23,26,0,0,1
153534,noise_cleanable,0,0,0.18487548828125,0.17580059425552988,40,0,0,0,0,0
152613,char_touch,1,0,0.2988013698630137,0.4890162368672397,5,18,19,0,0,1
152683,crop_safe,1,0,0.16159539473684212,0.32659033078880406,7,0,0,33,33,0
153113,char_touch,1,0,0.17255731441048036,1.0,0,13,14,0,0,1
153168,noise_cleanable,0,0,0.4564666748046875,0.37028246698980444,32,0,0,0,0,0
153218,noise_cleanable,0,0,0.2376556396484375,0.42529695024077047,83,0,0,0,0,0
154205,char_touch,1,0,0.3861164647577093,0.4642570639094393,3,14,15,0,0,1
154233,noise_cleanable,0,0,0.1640167236328125,0.34505535398641735,32,0,0,0,0,1
154408,char_touch,1,0,0.16706569220430106,0.9801382778126965,2,0,0,35,35,1
154006,crop_safe,1,0,0.2141533430232558,0.3781284465937049,0,20,21,0,0,0
154090,crop_safe,1,0,0.2175327034883721,0.5065564186085358,0,20,21,0,0,0
297744,char_touch,1,0,0.14900255503144655,0.604451772464963,7,0,0,48,49,1
154814,crop_safe,1,0,0.12015704719387756,0.6266379167357771,16,0,0,30,30,0
154882,clean_noop,0,0,0.4804229736328125,0.9186914403684294,0,0,0,0,0,1
297926,char_touch,1,0,0.4398274739583333,0.9430115087147986,1,0,0,0,16,1
297940,crop_safe,1,0,0.3207065515350877,0.3003899780971206,2,14,14,0,0,0
297965,char_touch,1,0,0.2806074134199134,0.71803061347475,6,12,13,0,0,1
155637,noise_cleanable,0,0,0.43304443359375,0.9836504580690627,35,0,0,0,0,1
298198,char_touch,1,0,0.21317300451807228,0.41163483828237113,6,0,0,45,45,1
155700,char_touch,1,0,0.26713423295454547,0.6957793286806248,0,0,0,18,18,1
155877,char_touch,1,0,0.20258928571428572,0.3312031732040546,4,0,0,40,41,1
155878,char_touch,1,0,0.21050547235023043,0.6087737301180093,4,0,0,19,20,1
155882,crop_safe,1,0,0.20980282738095238,0.4238850961964713,1,0,0,23,23,0
156189,noise_cleanable,0,0,0.2357177734375,0.6989901605385811,31,0,0,0,0,0
156530,char_touch,1,0,0.21104964114832536,0.41108749557208646,0,0,0,23,24,1
156633,char_touch,1,0,0.15870875634517767,0.5572213893053474,0,0,0,29,30,1
156891,noise_cleanable,0,0,0.10638427734375,0.18373493975903615,38,0,0,0,0,0
156912,char_touch,1,0,0.1665807423857868,0.3153196048089513,0,0,0,29,30,1
130193,noise_cleanable,0,0,0.426910400390625,0.8865537207806133,72,0,0,0,0,1
130230,noise_cleanable,0,0,0.42999267578125,0.9729240596167494,74,0,0,0,0,1
287893,noise_cleanable,0,0,0.2197265625,0.9227083333333334,85,0,0,0,0,1
130425,noise_cleanable,0,0,0.4000701904296875,0.9832564171021015,33,0,0,0,0,1
130636,noise_cleanable,0,0,0.2750244140625,0.32151575676875277,78,0,0,0,0,0
130674,crop_safe,1,0,0.2584688780737705,0.27376896872096623,1,0,0,0,12,0
288006,crop_safe,1,0,0.2261962890625,0.4702027600030838,1,16,16,0,0,0
130757,noise_cleanable,0,0,0.2481842041015625,0.8833077159545035,36,0,0,0,0,0
130984,noise_cleanable,0,0,0.2750244140625,0.32151575676875277,78,0,0,0,0,0
131083,noise_cleanable,0,0,0.1451568603515625,0.19741406496373384,31,0,0,0,0,0
132259,noise_cleanable,0,0,0.2274322509765625,0.6706474337470647,62,0,0,0,0,0
132619,noise_cleanable,0,0,0.2207489013671875,0.9184350591000208,63,0,0,0,0,1
132626,noise_cleanable,0,0,0.31744384765625,0.8175350894058835,66,0,0,0,0,1
132802,crop_safe,1,0,0.12810496794871795,0.9906176700547302,1,0,0,30,31,0
133096,noise_cleanable,0,0,0.110443115234375,0.6505940867642995,63,0,0,0,0,1
131519,char_touch,1,0,0.24504193604752753,0.2707906230501827,12,20,0,32,30,1
131656,crop_safe,1,0,0.2146390556768559,0.17801796074068188,0,0,0,13,14,0
133347,clean_noop,0,0,0.4788665771484375,0.8753465251887965,0,0,0,0,0,1
133378,crop_safe,1,0,0.19575727103960397,0.9996048602193026,1,0,0,27,27,0
131910,char_touch,1,0,0.30566534914361,0.5526819923371648,6,30,19,25,0,1
132104,noise_cleanable,0,0,0.17596435546875,0.5822927506070066,33,0,0,0,0,0
133892,noise_cleanable,0,0,0.1833953857421875,0.49155503785672683,60,0,0,0,0,0
133983,char_touch,1,0,0.2745974344978166,0.7175425518697975,4,0,0,13,14,1
134338,char_touch,1,0,0.1947969543147208,0.5055985342019544,2,29,30,0,0,1
134616,crop_safe,1,0,0.13753072331460675,0.24589117600127652,4,39,39,0,0,0
289630,noise_cleanable,0,0,0.1806640625,0.4179898648648649,61,0,0,0,0,0
135014,noise_cleanable,0,0,0.202789306640625,0.35688487584650114,54,0,0,0,0,1
135151,noise_cleanable,0,0,0.2423095703125,0.3227329974811083,60,0,0,0,0,0
135180,noise_cleanable,0,0,0.4366455078125,0.8593094772155437,58,0,0,0,0,1
135286,char_touch,1,0,0.1844677511415525,0.4068845484432412,3,0,0,18,19,1
290028,noise_cleanable,0,0,0.2176666259765625,0.7237995092884683,48,0,0,0,0,0
290042,crop_safe,1,0,0.1588416466346154,0.8977299598013715,0,24,24,0,0,0
293259,char_touch,1,0,0.43333441390041494,0.3998129792406957,0,0,0,0,15,1
143568,char_touch,1,0,0.40497737556561086,0.5220844972067039,1,0,0,18,17,1
143618,char_touch,1,0,0.23214824879227053,0.9884571614371647,6,0,0,24,25,1
143719,char_touch,1,0,0.45390625,0.4789873780837636,1,0,0,16,0,1
144540,char_touch,1,0,0.22518382352941177,0.3573469387755102,13,0,0,43,43,1
144835,clean_noop,0,0,0.5024566650390625,0.6766376142609858,24,0,0,0,0,1
145261,noise_cleanable,0,0,0.435028076171875,0.6599789547527184,51,0,0,0,0,1
145283,noise_cleanable,0,0,0.365478515625,0.5872995991983968,37,0,0,0,0,1
145321,char_touch,1,0,0.3824200913242009,0.6782649253731343,2,0,0,20,17,1
145404,noise_cleanable,0,0,0.351287841796875,0.29962644427069757,94,0,0,0,0,0
145517,crop_safe,1,0,0.28752940188172044,1.0,0,0,0,35,35,0
145600,crop_safe,1,0,0.34303356986899564,0.28746892093485826,4,0,0,14,13,0
145622,crop_safe,1,0,0.2526041666666667,0.4994351080355882,1,18,19,0,0,0
294119,char_touch,1,0,0.19469467474489796,0.5074214351520114,3,0,0,30,30,1
145746,noise_cleanable,0,0,0.3679656982421875,0.986688782915198,48,0,0,0,0,1
294213,char_touch,1,0,0.46825371413934425,0.8303531744675031,0,0,12,0,0,1
145871,noise_cleanable,0,0,0.28240966796875,0.575372811757078,47,0,0,0,0,1
146027,char_touch,1,0,0.3473498774509804,0.4133958103638368,5,23,29,0,0,1
146587,clean_noop,0,0,0.4796295166015625,0.7707186714599307,0,0,0,0,0,1
146690,clean_noop,0,0,0.4796295166015625,0.7707186714599307,0,0,0,0,0,1
146992,noise_cleanable,0,0,0.1988525390625,0.3494475138121547,33,0,0,0,0,0
147054,noise_cleanable,0,0,0.2722625732421875,0.2600459563974668,238,0,0,0,0,1
294676,noise_cleanable,0,0,0.2339019775390625,0.3775197338378237,90,0,0,0,0,0
147196,clean_noop,0,0,0.491851806640625,0.9615313023515543,2,0,0,0,0,1
148007,char_touch,1,0,0.17326626712328766,0.5402511838583488,0,0,0,18,19,1
295116,noise_cleanable,0,0,0.2776031494140625,0.9527290716209531,36,0,0,0,0,1
148163,crop_safe,1,0,0.21102781791907516,0.3719238176760111,0,41,42,0,0,0
294807,crop_safe,1,0,0.1196608040201005,0.4251968503937008,1,28,29,0,0,0
147398,crop_safe,1,0,0.23892647879464285,0.9894168308882564,0,16,16,0,0,0
294836,crop_safe,1,0,0.2511864778037383,0.5261245549015333,0,21,21,0,0,0
147439,crop_safe,1,0,0.13739708083832336,0.964930200885257,1,0,0,44,45,0
148247,noise_cleanable,0,0,0.2131805419921875,0.8918473981819484,68,0,0,0,0,1
171414,noise_cleanable,0,0,0.2214508056640625,0.6500378970578102,79,0,0,0,0,1
172195,noise_cleanable,0,0,0.1388702392578125,0.2899681353697396,49,0,0,0,0,0
172286,noise_cleanable,0,0,0.1161346435546875,0.7778215740375772,98,0,0,0,0,0
172387,noise_cleanable,0,0,0.32965087890625,0.974356600629513,35,0,0,0,0,1
172475,noise_cleanable,0,0,0.2649078369140625,0.3809688382005645,52,0,0,0,0,0
171944,char_touch,1,0,0.14459585371535058,0.35951134380453753,10,29,15,13,0,1
173069,char_touch,1,0,0.26087468592964824,0.46629044394281416,9,29,28,0,0,1
173082,noise_cleanable,0,0,0.3605194091796875,0.9471790747873196,33,0,0,0,0,0
173875,char_touch,1,0,0.19760077662721892,0.3789916949350801,9,0,0,43,44,1
173979,noise_cleanable,0,0,0.2051239013671875,0.9699471844082422,35,0,0,0,0,1
173980,noise_cleanable,0,0,0.2774810791015625,0.5031069562826506,46,0,0,0,0,1
305838,crop_safe,1,0,0.1521532012195122,0.6599874765184721,0,0,0,46,46,0
305912,noise_cleanable,0,0,0.2239227294921875,0.14378194207836456,54,0,0,0,0,0
174866,noise_cleanable,0,0,0.109283447265625,0.22814856185423066,46,0,0,0,0,0
174917,clean_noop,0,0,0.4630889892578125,0.983096642393489,1,0,0,0,0,1
174935,crop_safe,1,0,0.191203853626943,0.5816661373981158,5,0,0,31,32,0
175078,crop_safe,1,0,0.17829114819004524,0.3830673143650243,2,0,0,17,18,0
174472,noise_cleanable,0,0,0.139068603515625,0.6624972569673031,32,0,0,0,0,0
175343,char_touch,1,0,0.1944796954314721,0.4179241435562806,17,0,0,29,30,1
175361,noise_cleanable,0,0,0.239593505859375,0.6618265189147879,51,0,0,0,0,0
175379,noise_cleanable,0,0,0.20294189453125,0.22669172932330828,287,0,0,0,0,0
306308,noise_cleanable,0,0,0.3685455322265625,0.7149422431996025,99,0,0,0,0,1
175668,char_touch,1,0,0.3486328125,0.5091536614645858,3,17,15,0,0,1
175843,crop_safe,1,0,0.2774254707112971,0.8402851419818546,8,0,17,0,0,0
175939,crop_safe,1,0,0.19161896658415842,0.5294177010798264,10,24,30,0,0,0
176061,noise_cleanable,0,0,0.214813232421875,0.4551072595539139,36,0,0,0,0,1
306507,char_touch,1,0,0.4217777489626556,0.9636077165475367,2,0,0,0,15,1
176132,char_touch,1,0,0.42294497282608695,0.4769304903023732,0,14,12,0,0,1
306838,noise_cleanable,0,0,0.120849609375,0.3031565656565657,75,0,0,0,0,0
176936,noise_cleanable,0,0,0.20684814453125,0.8020802596636176,31,0,0,0,0,1
177108,crop_safe,1,0,0.20272253787878788,0.16594651407217098,34,0,0,45,46,0
177122,noise_cleanable,0,0,0.410919189453125,0.8060527292981805,105,0,0,0,0,1
192246,noise_cleanable,0,0,0.2558135986328125,0.35442886966895315,44,0,0,0,0,0
192263,char_touch,1,0,0.36830998726578135,0.42872666205670257,1,14,12,17,0,1
192398,crop_safe,1,0,0.16046736725663716,0.33067643257216717,12,15,15,0,0,0
193046,noise_cleanable,0,0,0.3183135986328125,0.8686544269210489,39,0,0,0,0,1
193931,noise_cleanable,0,0,0.254547119140625,0.24841146145546097,36,0,0,0,0,0
193962,noise_cleanable,0,0,0.209381103515625,0.5166885293688966,40,0,0,0,0,0
193495,noise_cleanable,0,0,0.295623779296875,0.7087333539795603,31,0,0,0,0,1
193843,noise_cleanable,0,0,0.3453216552734375,0.5105828288630639,55,0,0,0,0,1
194259,noise_cleanable,0,0,0.213623046875,0.3695,49,0,0,0,0,0
194701,noise_cleanable,0,0,0.1588897705078125,0.6410256410256411,34,0,0,0,0,1
194764,noise_cleanable,0,0,0.164459228515625,0.3681573575802561,161,0,0,0,0,0
313948,noise_cleanable,0,0,0.3087615966796875,0.9584383493946133,43,0,0,0,0,1
194775,noise_cleanable,0,0,0.0847625732421875,0.6043204320432043,31,0,0,0,0,0
194902,noise_cleanable,0,0,0.349365234375,0.4812631027253669,36,0,0,0,0,1
195057,noise_cleanable,0,0,0.2002716064453125,0.4886857142857143,103,0,0,0,0,0
195553,char_touch,1,0,0.2909564393939394,0.22755627881746676,5,33,25,0,0,1
314596,crop_safe,1,0,0.1474657012195122,0.32071327044837833,3,24,27,0,0,0
196465,noise_cleanable,0,0,0.231536865234375,0.6132858837485172,77,0,0,0,0,1
196753,noise_cleanable,0,0,0.411376953125,0.4512240356083086,96,0,0,0,0,1
196867,crop_safe,1,0,0.09231418918918918,0.43526989935956084,12,35,36,0,0,0
314825,char_touch,1,0,0.35297581658291455,0.3490156823490157,73,29,28,0,0,1
197046,noise_cleanable,0,0,0.1904449462890625,0.526560371765083,60,0,0,0,0,1
314892,crop_safe,1,0,0.1100883152173913,0.35575439679111387,0,13,13,0,0,0
197305,char_touch,1,0,0.16989567809239942,0.6525784157363105,3,40,33,14,0,1
315039,noise_cleanable,0,0,0.264556884765625,0.822643903564425,32,0,0,0,0,0
197630,noise_cleanable,0,0,0.3138275146484375,0.2697525161666748,63,0,0,0,0,0
197707,noise_cleanable,0,0,0.2346954345703125,0.7383785189519537,32,0,0,0,0,1
197734,noise_cleanable,0,0,0.214447021484375,0.41048811726198947,82,0,0,0,0,0
197865,crop_safe,1,0,0.11902361751152074,0.29325468844525104,7,19,20,0,0,0
197909,noise_cleanable,0,0,0.191741943359375,0.43800732134330733,36,0,0,0,0,0
197980,crop_safe,1,0,0.0872451740934512,0.34718775847808103,7,13,13,15,0,0
198090,crop_safe,1,0,0.15751591435185186,0.4436280137772675,8,25,15,0,0,0
156942,noise_cleanable,0,0,0.125,0.75341796875,56,0,0,0,0,0
298719,noise_cleanable,0,0,0.3227386474609375,0.4135501867523994,112,0,0,0,0,1
156962,char_touch,1,0,0.2520731494413408,0.7285949268461605,7,0,0,38,39,1
157150,noise_cleanable,0,0,0.2098846435546875,0.6644129407488186,38,0,0,0,0,0
157399,noise_cleanable,0,0,0.2615966796875,0.4010732617825478,36,0,0,0,0,1
157396,noise_cleanable,0,0,0.348114013671875,0.8357149118962041,34,0,0,0,0,1
157729,crop_safe,1,0,0.18981995558375633,0.3378251331870887,0,29,30,0,0,0
158479,noise_cleanable,0,0,0.1270294189453125,0.513033033033033,38,0,0,0,0,0
158544,noise_cleanable,0,0,0.0963592529296875,0.5542359461599367,57,0,0,0,0,0
157781,char_touch,1,0,0.3459120639534884,0.6792373549030937,98,0,0,21,20,1
158311,char_touch,1,0,0.44873046875,0.8561117156329343,3,16,0,0,0,1
158886,crop_safe,1,0,0.10797601744186046,0.5184250378596669,0,20,21,0,0,0
158892,char_touch,1,0,0.21844059405940594,0.7907223796033994,0,0,0,27,27,1
158922,noise_cleanable,0,0,0.153900146484375,0.7304184017449931,66,0,0,0,0,0
159206,crop_safe,1,0,0.16877629206730768,0.5177478580171359,5,0,0,26,22,0
159255,crop_safe,1,0,0.14930555555555555,0.40370639534883723,13,0,0,20,20,0
300023,noise_cleanable,0,0,0.3208160400390625,0.40214030915576693,240,0,0,0,0,1
300033,char_touch,1,0,0.4480031032854348,0.912848699318601,1,12,0,0,13,1
160366,noise_cleanable,0,0,0.33349609375,0.7852306002928258,31,0,0,0,0,0
160712,clean_noop,0,0,0.4948272705078125,0.8780720959634895,3,0,0,0,0,1
160979,noise_cleanable,0,0,0.23187255859375,0.603908923400895,30,0,0,0,0,0
161299,crop_safe,1,0,0.16428571428571428,0.7002717391304348,1,0,0,40,41,0
161473,crop_safe,1,0,0.2471701388888889,0.33897590784575404,15,18,13,0,0,0
161490,noise_cleanable,0,0,0.2382049560546875,0.4596758695791429,33,0,0,0,0,1
161491,noise_cleanable,0,0,0.3775177001953125,0.4072592053676084,67,0,0,0,0,0
161692,noise_cleanable,0,0,0.32666015625,0.6143497757847534,120,0,0,0,0,1
161773,noise_cleanable,0,0,0.1509246826171875,0.16368415731473057,51,0,0,0,0,1
161775,noise_cleanable,0,0,0.26849365234375,0.2875085246646965,30,0,0,0,0,0
161816,noise_cleanable,0,0,0.3372802734375,0.7898117987694535,104,0,0,0,0,1
161875,noise_cleanable,0,0,0.222930908203125,0.46269678302532513,34,0,0,0,0,0
161892,char_touch,1,0,0.4323770491803279,0.6537322274881516,5,12,0,0,0,1
161903,clean_noop,0,0,0.4746856689453125,0.9374779002860908,0,0,0,0,0,1
161900,clean_noop,0,0,0.49017333984375,0.941943718092392,1,0,0,0,0,1
162461,noise_cleanable,0,0,0.1771392822265625,0.47178912912395554,37,0,0,0,0,0
163109,noise_cleanable,0,0,0.169403076171875,0.2600432354530715,60,0,0,0,0,0
163193,noise_cleanable,0,0,0.18634033203125,0.373157549950868,53,0,0,0,0,0
163222,noise_cleanable,0,0,0.3516693115234375,0.9494945112162103,36,0,0,0,0,1
300958,crop_safe,1,0,0.22176308539944903,0.32786749482401656,4,14,0,15,16,0
162777,noise_cleanable,0,0,0.1599273681640625,0.34948955252361413,38,0,0,0,0,0
162930,noise_cleanable,0,0,0.217803955078125,0.41859324646209894,49,0,0,0,0,0
162956,char_touch,1,0,0.37266735781990523,0.32036761053154494,5,0,0,23,22,1
301644,crop_safe,1,0,0.22766166125541126,0.4748570155240288,3,25,0,0,0,0
163691,noise_cleanable,0,0,0.2209625244140625,0.8730060078723845,69,0,0,0,0,1
163758,char_touch,1,0,0.41437224669603523,0.44148671096345515,1,0,0,15,14,1
163855,crop_safe,1,0,0.11721222310126582,0.5813119595022147,8,0,0,49,49,0
163809,noise_cleanable,0,0,0.112579345703125,0.37205204662510166,47,0,0,0,0,0
164625,crop_safe,1,0,0.28670203877005346,0.4977049180327869,19,0,0,34,35,0
164647,char_touch,1,0,0.31434755067567566,0.4165687097677022,4,17,17,0,0,1
164741,noise_cleanable,0,0,0.1837005615234375,0.5570230085555279,67,0,0,0,0,1
164743,noise_cleanable,0,0,0.45477294921875,0.8261307207086297,51,0,0,0,0,1
164026,char_touch,1,0,0.3208800747863248,0.323327437311414,2,0,0,22,0,1
164091,char_touch,1,0,0.4594463174273859,0.9700839624638397,0,0,0,15,0,1
164122,noise_cleanable,0,0,0.3623504638671875,0.6798332420937382,79,0,0,0,0,1
164144,clean_noop,0,0,0.5062103271484375,0.9909871891484552,0,0,0,0,0,1
164242,noise_cleanable,0,0,0.2136688232421875,0.3693494251231879,90,0,0,0,0,0
164883,char_touch,1,0,0.16947115384615385,0.7069402228976697,11,0,0,37,37,1
166540,noise_cleanable,0,0,0.2137603759765625,0.4857591548290385,53,0,0,0,0,0
302599,noise_cleanable,0,0,0.17034912109375,0.6580078824793981,100,0,0,0,0,0
302279,crop_safe,1,0,0.14494004360465115,0.4423378251331871,24,0,0,42,42,0
166313,crop_safe,1,0,0.21237117686170212,0.48713433127873984,11,0,0,34,34,0
166764,clean_noop,0,0,0.4849090576171875,0.9697599043393436,1,0,0,0,0,1
166952,char_touch,1,0,0.4358982740585774,0.9630296212973378,4,0,0,0,17,1
302765,clean_noop,0,0,0.4763946533203125,0.9615002722526504,0,0,0,0,0,1
167171,noise_cleanable,0,0,0.2811431884765625,0.6662686567164179,47,0,0,0,0,1
186083,noise_cleanable,0,0,0.32550048828125,0.4895462216388524,95,0,0,0,0,0
186084,noise_cleanable,0,0,0.341796875,0.1392857142857143,103,0,0,0,0,0
186360,noise_cleanable,0,0,0.3507232666015625,0.5386991516206221,41,0,0,0,0,1
186870,noise_cleanable,0,0,0.3300933837890625,0.7929089816484075,43,0,0,0,0,0
186908,char_touch,1,0,0.4471764782157676,0.837725180325492,1,0,0,0,15,1
187622,noise_cleanable,0,0,0.4768218994140625,0.8317066146116676,133,0,0,0,0,1
187734,noise_cleanable,0,0,0.09381103515625,0.5421275211450879,30,0,0,0,0,0
187787,noise_cleanable,0,0,0.2382965087890625,0.3503873983479541,35,0,0,0,0,1
187803,noise_cleanable,0,0,0.4768218994140625,0.8317066146116676,133,0,0,0,0,1
187823,noise_cleanable,0,0,0.20050048828125,0.5599695585996955,42,0,0,0,0,0
187853,noise_cleanable,0,0,0.19171142578125,0.22938554600445718,65,0,0,0,0,0
187876,char_touch,1,0,0.29524576005025127,0.517851206701682,6,29,28,0,0,1
311220,noise_cleanable,0,0,0.2588348388671875,0.6242999469433473,52,0,0,0,0,0
188252,clean_noop,0,0,0.4975433349609375,0.9472505903640323,1,0,0,0,0,1
188249,char_touch,1,0,0.455572484439834,0.8971786387732593,2,15,0,0,0,1
188475,char_touch,1,0,0.2904315128504673,0.7214505687888881,2,19,23,0,0,1
188860,char_touch,1,0,0.3513368055555556,0.9321539753916094,6,31,0,0,0,1
311786,char_touch,1,0,0.15716552734375,0.33812297734627833,4,44,20,0,0,1
311846,crop_safe,1,0,0.15754616477272726,0.23577144145159473,29,18,18,0,0,0
189622,noise_cleanable,0,0,0.4308013916015625,0.8971062232139695,53,0,0,0,0,1
189650,char_touch,1,0,0.37810682178741406,0.374975024975025,4,12,0,20,19,1
189731,crop_safe,1,0,0.14441568047337278,0.34266965428937257,6,0,0,43,44,0
189739,char_touch,1,0,0.46163446576763484,0.6031740458551315,7,0,0,0,15,1
189799,noise_cleanable,0,0,0.4642181396484375,0.5862012293330704,59,0,0,0,0,1
190932,noise_cleanable,0,0,0.18536376953125,0.3954560421468554,53,0,0,0,0,0
190994,noise_cleanable,0,0,0.1199493408203125,0.5172369927490141,42,0,0,0,0,1
312099,crop_safe,1,0,0.15757502753303965,0.5368570492519384,0,14,15,0,0,0
312103,noise_cleanable,0,0,0.222930908203125,0.6620123203285421,48,0,0,0,0,0
190446,clean_noop,0,0,0.48834228515625,0.8249593800774904,0,0,0,0,0,1
190773,noise_cleanable,0,0,0.1423492431640625,0.6473362632650873,46,0,0,0,0,1
190810,noise_cleanable,0,0,0.2414093017578125,0.8182162947980532,38,0,0,0,0,0
191419,clean_noop,0,0,0.480133056640625,0.8758342337761393,0,0,0,0,0,1
182511,noise_cleanable,0,0,0.2437896728515625,0.5430306064968392,41,0,0,0,0,0
182737,char_touch,1,0,0.4165558510638298,0.5583399840383081,10,0,0,21,0,1
182757,crop_safe,1,0,0.1566775497512438,0.36566608781939963,21,0,0,29,26,0
182764,noise_cleanable,0,0,0.2306060791015625,0.5713624032290081,47,0,0,0,0,1
182765,noise_cleanable,0,0,0.2799072265625,0.7992804186655037,66,0,0,0,0,1
182851,noise_cleanable,0,0,0.4886474609375,0.8188858356232825,47,0,0,0,0,1
309183,crop_safe,1,0,0.1855126096491228,0.48051348356113777,5,14,14,0,0,0
182872,noise_cleanable,0,0,0.2437896728515625,0.5430306064968392,41,0,0,0,0,0
182902,crop_safe,1,0,0.11966329225352113,0.41563218390804596,1,21,22,0,0,0
