img_id,ink_ratio,small_blobs,edge_ink,main_frac
78008,0.1647,7,0.0012,0.7353
78009,0.0869,10,0.0093,0.8018
7801,0.1686,0,0.0000,1.0000
78010,0.0763,4,0.0059,0.6587
78011,0.1194,1,0.0000,0.7131
78012,0.1186,3,0.0132,0.7288
78013,0.0992,8,0.0100,0.8028
78014,0.1491,0,0.0000,0.9735
78015,0.1873,6,0.0007,0.8225
78016,0.1012,7,0.0133,0.8409
78017,0.1175,11,0.0061,0.7618
78018,0.1730,32,0.0752,0.7444
78019,0.0800,17,0.0662,0.4678
7802,0.1363,0,0.0000,1.0000
78020,0.1749,30,0.0120,0.8969
78021,0.1302,49,0.0145,0.4399
78022,0.1285,23,0.0813,0.5784
78023,0.1452,12,0.0110,0.6706
78024,0.1035,10,0.0205,0.9350
78025,0.0860,6,0.0042,0.8835
78026,0.1674,0,0.0035,0.9589
78027,0.1169,0,0.0006,0.6807
78028,0.0623,2,0.0005,0.5605
78029,0.1814,8,0.0115,0.9606
7803,0.1609,0,0.0000,1.0000
78030,0.1369,23,0.0344,0.8200
78031,0.1232,3,0.0173,0.6873
78032,0.1528,10,0.0112,0.8773
78033,0.2032,81,0.0481,0.7627
78034,0.1772,42,0.0323,0.6575
78035,0.1183,25,0.0060,0.4941
78036,0.1787,8,0.0090,0.5142
78037,0.1346,2,0.0089,0.8974
78038,0.1436,74,0.0208,0.4786
78039,0.1646,8,0.0186,0.7890
7804,0.1626,0,0.0000,1.0000
78040,0.1604,9,0.0220,0.8341
78041,0.1249,66,0.0253,0.5187
78042,0.0663,5,0.0035,0.5643
78043,0.1329,3,0.0013,0.6933
78044,0.1771,18,0.0437,0.6545
78045,0.1778,3,0.0000,0.9634
78046,0.1160,15,0.0051,0.6761
78047,0.1088,3,0.0035,0.9257
78048,0.0935,9,0.0044,0.6478
78049,0.1295,17,0.0227,0.9037
7805,0.1721,0,0.0000,1.0000
78050,0.1421,3,0.0214,0.8554
78051,0.1499,24,0.0184,0.6157
78052,0.0996,14,0.0105,0.9335
78053,0.1332,26,0.0101,0.6651
78054,0.1569,8,0.0372,0.6157
78055,0.1491,28,0.0245,0.5537
78056,0.1222,20,0.0023,0.2899
78057,0.1288,11,0.0066,0.9487
78058,0.1555,3,0.0256,0.8531
78059,0.1785,0,0.0178,0.9777
7806,0.1642,0,0.0000,1.0000
78060,0.1577,16,0.0311,0.8836
78061,0.2832,47,0.0608,0.7871
78062,0.1432,35,0.0411,0.6237
78063,0.1783,35,0.0844,0.7271
78064,0.1212,1,0.0107,0.6447
78065,0.1233,46,0.0159,0.5772
78066,0.2280,62,0.0455,0.8380
78067,0.1293,92,0.0439,0.6624
78068,0.1286,99,0.0402,0.6600
78069,0.1521,34,0.0219,0.5899
7807,0.1539,0,0.0000,1.0000
78070,0.1384,7,0.0027,0.7733
78071,0.1618,4,0.0110,0.6903
78072,0.1853,33,0.0240,0.7910
78073,0.1648,21,0.1251,0.8711
78074,0.1834,68,0.1073,0.4210
78075,0.1007,32,0.0248,0.6441
78076,0.1534,48,0.0066,0.8975
78077,0.2036,26,0.0234,0.5515
78078,0.1610,8,0.0070,0.9223
78079,0.1959,13,0.0245,0.8229
7808,0.1262,0,0.0000,1.0000
78080,0.1361,23,0.0248,0.6915
78081,0.2010,18,0.0239,0.8020
78082,0.1679,25,0.0389,0.4867
78083,0.1087,63,0.0197,0.5661
78084,0.1412,6,0.0150,0.7528
78085,0.1526,30,0.0199,0.7624
78086,0.2075,21,0.0692,0.8186
78087,0.1968,26,0.0554,0.6735
78088,0.1449,25,0.0021,0.4648
78089,0.1846,80,0.1089,0.3127
7809,0.1631,0,0.0000,1.0000
78090,0.1529,9,0.0494,0.6051
78091,0.1711,7,0.0018,0.6347
78092,0.3120,49,0.0686,0.8499
78093,0.1358,0,0.0000,0.6529
78094,0.1361,4,0.0292,0.7049
78095,0.1131,3,0.0254,0.4728
78096,0.1425,106,0.0754,0.5745
78097,0.1667,0,0.0149,0.6596
78098,0.1419,0,0.0057,0.6676
78099,0.1658,5,0.0432,0.4194
781,0.1765,0,0.0000,1.0000
7810,0.1663,0,0.0000,1.0000
78100,0.1439,1,0.0000,0.5458
78101,0.1694,0,0.0000,0.6668
78102,0.2867,48,0.1632,0.6175
78103,0.1904,75,0.0819,0.7567
78104,0.2009,3,0.0017,0.6723
78105,0.1286,29,0.0219,0.8986
78106,0.1248,3,0.0061,0.5155
78107,0.1181,6,0.0087,0.7469
78108,0.2635,26,0.0894,0.9559
78109,0.1638,87,0.0690,0.4755
7811,0.1650,0,0.0000,1.0000
78110,0.2081,78,0.0415,0.8819
78111,0.2459,63,0.0167,0.9031
78112,0.1290,10,0.0210,0.4881
78113,0.1507,3,0.0000,0.6439
78114,0.1815,8,0.0109,0.9586
78115,0.2133,102,0.0862,0.8526
78116,0.1876,9,0.0754,0.6345
78117,0.0866,10,0.0072,0.6270
78118,0.2909,88,0.1121,0.6347
78119,0.2397,53,0.0454,0.9549
7812,0.1478,0,0.0000,0.6353
78120,0.2223,0,0.0000,1.0000
78121,0.1217,75,0.0383,0.5377
78122,0.1044,13,0.0150,0.6242
78123,0.2064,165,0.0266,0.8692
78124,0.1774,9,0.0248,0.7353
78125,0.1059,9,0.0018,0.3257
78126,0.1779,18,0.0063,0.5767
78127,0.1533,17,0.0892,0.6754
78128,0.2458,38,0.1454,0.9655
78129,0.1509,7,0.0072,0.6650
7813,0.1425,0,0.0000,1.0000
78130,0.1718,0,0.0000,0.6774
78131,0.1729,56,0.0369,0.5017
78132,0.2155,11,0.0415,0.3827
78133,0.2239,17,0.0433,0.3175
78134,0.2372,75,0.1136,0.5708
78135,0.2192,75,0.0122,0.6231
78136,0.2730,57,0.0505,0.6196
78137,0.1862,85,0.0352,0.6181
78138,0.1274,4,0.1250,0.8609
78139,0.1506,41,0.0245,0.8538
7814,0.1588,0,0.0000,1.0000
78140,0.0911,7,0.0171,0.6957
78141,0.1396,3,0.0098,0.9683
78142,0.1158,13,0.0143,0.7402
78143,0.1658,25,0.0142,0.8428
78144,0.0983,4,0.0123,0.9645
78145,0.0973,7,0.0060,0.5399
78146,0.1844,22,0.0630,0.5960
78147,0.0956,36,0.0278,0.3440
78148,0.1319,4,0.0043,0.9490
78149,0.1086,21,0.0447,0.6499
7815,0.1521,0,0.0000,1.0000
78150,0.1306,41,0.0289,0.8283
78151,0.0905,3,0.0000,0.8638
78152,0.1874,11,0.0261,0.8069
78153,0.1387,4,0.0365,0.9038
78154,0.1313,83,0.0082,0.9088
78155,0.1158,36,0.0186,0.8167
78156,0.1281,20,0.0060,0.8534
78157,0.1498,16,0.0370,0.9484
78158,0.1407,8,0.0093,0.6012
78159,0.1110,16,0.0021,0.6308
7816,0.1373,0,0.0000,1.0000
78160,0.1738,6,0.0020,0.7181
78161,0.1422,6,0.0015,0.5620
78162,0.1638,26,0.0476,0.3846
78163,0.1005,10,0.0409,0.8174
78164,0.0724,4,0.0000,0.8041
78165,0.0896,22,0.0164,0.4875
78166,0.0651,11,0.0063,0.2132
78167,0.0947,18,0.0121,0.3361
78168,0.1515,21,0.0441,0.5064
78169,0.3101,40,0.1790,0.8883
7817,0.1644,0,0.0000,1.0000
78170,0.1477,10,0.0372,0.4964
78171,0.1138,45,0.0164,0.4859
78172,0.0510,10,0.0020,0.1974
78173,0.1682,6,0.0254,0.6427
78174,0.2153,4,0.1575,0.9179
78175,0.1731,0,0.0171,0.5039
78176,0.4915,2,0.9655,0.9134
78177,0.2143,3,0.0126,0.7680
78178,0.2105,23,0.0369,0.9451
78179,0.1826,0,0.0421,0.9499
78237,0.2384,25,0.0120,0.6418
78238,0.2122,25,0.0024,0.9235
78239,0.1743,71,0.0129,0.5398
7824,0.1614,0,0.0000,1.0000
78240,0.1729,3,0.0088,0.5794
78241,0.3211,35,0.0691,0.7339
78242,0.2789,6,0.0005,0.7863
78243,0.2778,28,0.0259,0.6196
78244,0.3430,28,0.0912,0.7620
78245,0.2098,39,0.0830,0.4803
78246,0.1376,39,0.0084,0.6663
78247,0.2003,6,0.0250,0.9096
78248,0.3691,23,0.0658,0.9328
78249,0.2190,2,0.0037,0.7322
7825,0.1630,0,0.0000,1.0000
78250,0.2181,14,0.0059,0.6826
78251,0.2843,33,0.0684,0.9210
78252,0.1119,0,0.0001,0.6503
78253,0.1738,43,0.0636,0.8589
78254,0.1982,30,0.0718,0.8250
78255,0.1786,5,0.0011,0.6990
78256,0.1577,2,0.0081,0.6279
78257,0.2329,4,0.0106,0.9730
78258,0.1799,102,0.0396,0.7461
78259,0.1992,46,0.0389,0.8445
7826,0.1726,0,0.0000,1.0000
78260,0.2791,49,0.1381,0.7680
78261,0.3764,72,0.1666,0.4826
78262,0.1030,12,0.0000,0.9373
78263,0.2401,28,0.0195,0.8416
78264,0.2340,21,0.0625,0.6385
78265,0.3089,15,0.1320,0.8475
78266,0.1428,5,0.0009,0.9533
78267,0.0826,12,0.0013,0.5411
78268,0.1915,65,0.0372,0.9057
78269,0.1660,3,0.0154,0.8962
7827,0.1374,0,0.0000,1.0000
78270,0.1866,98,0.0995,0.5504
78271,0.1477,9,0.0081,0.9734
78272,0.1059,14,0.0024,0.4223
78273,0.1456,48,0.0233,0.8787
78274,0.0853,14,0.0001,0.9033
78275,0.1078,4,0.0009,0.7398
78276,0.1473,104,0.0280,0.3032
78277,0.2025,112,0.0374,0.7081
78278,0.3160,54,0.1023,0.7987
78279,0.0580,1,0.0122,0.4037
7828,0.1757,0,0.0000,1.0000
78280,0.1203,2,0.0042,0.9112
78281,0.2077,67,0.0325,0.3676
78282,0.1232,29,0.0159,0.8257
78283,0.1437,8,0.0020,0.9652
78284,0.1061,7,0.0002,0.6398
78285,0.1732,53,0.0729,0.5093
78286,0.1824,27,0.0681,0.3055
78287,0.0811,4,0.0001,0.9514
78288,0.2018,52,0.1488,0.8364
78289,0.2612,91,0.1052,0.8192
7829,0.1475,0,0.0000,1.0000
78290,0.2640,136,0.1178,0.7810
78291,0.1010,31,0.0135,0.8681
78292,0.1266,6,0.0085,0.8320
78293,0.1193,22,0.0007,0.6644
78294,0.1470,48,0.0444,0.4805
7818,0.1483,0,0.0000,1.0000
78180,0.5054,30,0.1820,0.3928
78181,0.1209,0,0.0000,1.0000
78182,0.1245,0,0.0000,1.0000
78183,0.0902,0,0.0016,0.8103
78184,0.1738,0,0.0016,1.0000
78185,0.0667,0,0.0005,1.0000
78186,0.0522,1,0.0001,0.5650
78187,0.1342,0,0.0000,0.8765
78188,0.1269,0,0.0000,1.0000
78189,0.0706,0,0.0000,1.0000
7819,0.1519,0,0.0000,1.0000
78190,0.1134,0,0.0000,0.7378
78191,0.1214,0,0.0007,0.7240
78192,0.0760,3,0.0000,0.5741
78193,0.1152,1,0.0005,0.9999
78194,0.1379,0,0.0000,0.7926
78195,0.0870,3,0.0000,0.3290
78196,0.0689,0,0.0000,0.1678
78197,0.1177,1,0.0000,0.2819
78198,0.1037,2,0.0000,0.4030
78199,0.0736,3,0.0000,0.1936
782,0.1893,0,0.0000,1.0000
7820,0.1163,0,0.0000,1.0000
78200,0.1173,0,0.0000,0.1818
78201,0.1479,1,0.0000,0.3463
78202,0.0952,0,0.0000,0.6206
78203,0.0720,2,0.0000,0.5407
78204,0.0572,1,0.0000,0.3471
78205,0.0829,3,0.0000,0.8449
78206,0.0589,1,0.0000,0.6839
78207,0.0641,3,0.0000,0.7036
78208,0.1906,22,0.0950,0.5749
78209,0.1366,1,0.0242,0.8897
7821,0.1545,0,0.0000,1.0000
78210,0.2213,0,0.0223,0.4651
78211,0.2668,0,0.0236,0.9738
78212,0.2275,1,0.0206,0.6516
78213,0.2131,4,0.0454,0.9295
78214,0.1964,146,0.0431,0.7942
78215,0.2169,70,0.0514,0.7555
78216,0.2259,206,0.0739,0.7190
78217,0.1148,18,0.0249,0.5977
78218,0.1326,22,0.0259,0.3827
78219,0.1833,11,0.0247,0.5374
7822,0.1738,0,0.0000,0.8592
78220,0.1676,26,0.0454,0.6534
78221,0.2282,42,0.0110,0.8728
78222,0.2140,48,0.0530,0.4493
78223,0.1555,5,0.0270,0.9470
78224,0.3035,125,0.2064,0.4164
78225,0.1448,0,0.0000,0.6777
78226,0.1443,5,0.0336,0.5309
78227,0.2868,29,0.0966,0.4077
78228,0.1215,13,0.0238,0.5069
78229,0.2138,1,0.0536,0.9236
7823,0.1318,0,0.0000,1.0000
78230,0.1961,0,0.0040,0.9353
78231,0.1089,1,0.0027,0.3393
78232,0.1852,0,0.0031,0.6901
78233,0.2016,5,0.0042,0.7001
78234,0.0937,2,0.0004,0.6305
78235,0.0974,31,0.0673,0.3331
78236,0.1263,9,0.0021,0.6745
78295,0.1540,19,0.0106,0.4748
78296,0.1894,6,0.0382,0.6254
78297,0.1489,3,0.0104,0.9676
78298,0.1310,7,0.0016,0.8263
78299,0.1674,26,0.0334,0.3778
783,0.1715,0,0.0000,1.0000
7830,0.1579,0,0.0000,1.0000
78300,0.1270,20,0.0035,0.8180
78301,0.1966,32,0.0322,0.5489
78302,0.1597,4,0.0221,0.9501
78303,0.2670,52,0.1169,0.8101
78304,0.1389,18,0.0055,0.7886
78305,0.0940,15,0.0043,0.3539
78306,0.1469,11,0.0325,0.4035
78307,0.0937,28,0.0182,0.1923
78308,0.1820,6,0.0131,0.9499
78309,0.1005,6,0.0000,0.5468
7831,0.1699,0,0.0000,1.0000
78310,0.2489,24,0.0719,0.6990
78311,0.1490,34,0.0382,0.8235
78312,0.1783,6,0.0443,0.5386
78313,0.1105,12,0.0730,0.3915
78314,0.2117,25,0.0254,0.5948
78315,0.1801,19,0.0570,0.7919
78316,0.2093,86,0.0273,0.6423
78317,0.1465,33,0.0275,0.7567
78318,0.1662,7,0.0201,0.7008
78319,0.1368,36,0.0582,0.5898
7832,0.1408,0,0.0000,1.0000
78320,0.1592,12,0.0128,0.9194
78321,0.2694,71,0.0524,0.7342
78322,0.1224,2,0.0107,0.6092
78323,0.1276,1,0.0009,0.5961
78324,0.0920,0,0.0000,1.0000
78325,0.1370,6,0.0010,0.5711
78326,0.1086,54,0.0494,0.8005
78327,0.1332,4,0.0010,0.9360
78328,0.1188,62,0.0359,0.7531
78329,0.1709,13,0.0226,0.5652
7833,0.1807,0,0.0000,1.0000
78330,0.0585,22,0.0072,0.5081
78331,0.1584,18,0.0150,0.8934
78332,0.1865,34,0.0244,0.5884
78333,0.1398,13,0.0000,0.7882
78334,0.2105,138,0.0847,0.5297
78335,0.1841,236,0.0369,0.7398
78336,0.1390,11,0.0281,0.9071
78337,0.1940,62,0.1168,0.5395
78338,0.1352,13,0.0177,0.4916
78339,0.1337,11,0.0103,0.6264
7834,0.1528,0,0.0000,1.0000
78340,0.1478,139,0.0291,0.5953
78341,0.1131,51,0.0282,0.8257
78342,0.2112,164,0.0526,0.6842
78343,0.1183,8,0.0165,0.9104
78344,0.1180,15,0.0496,0.5883
78345,0.1296,4,0.0022,0.9180
78346,0.2446,32,0.0186,0.8247
78347,0.2796,66,0.0769,0.8762
78348,0.2353,32,0.1283,0.4656
78349,0.2019,6,0.0067,0.9482
7835,0.1678,0,0.0000,0.8368
78350,0.0850,24,0.0033,0.5869
78351,0.0864,6,0.0017,0.7035
78352,0.0885,5,0.0009,0.4793
78353,0.1904,0,0.0012,0.9637
78354,0.1566,70,0.0486,0.7833
78355,0.1516,6,0.0002,0.9653
78356,0.0880,3,0.0289,0.4043
78357,0.1051,13,0.0000,0.9887
78358,0.1011,6,0.0000,0.6742
78359,0.1693,41,0.0167,0.9075
7836,0.1728,0,0.0000,1.0000
78360,0.1295,28,0.0348,0.8128
78361,0.1440,1,0.0032,0.5771
78362,0.1600,89,0.0463,0.7616
78363,0.0960,0,0.0009,1.0000
78364,0.1133,6,0.0000,0.9611
78365,0.1309,46,0.0341,0.8257
78366,0.1928,1,0.0215,0.9151
78367,0.1185,2,0.0015,0.4149
78368,0.2254,56,0.0314,0.5417
78369,0.1031,3,0.0068,0.3727
7837,0.1566,0,0.0000,1.0000
78370,0.1655,1,0.0116,0.6242
78371,0.1024,4,0.0022,0.8585
78372,0.2545,77,0.0414,0.8476
78373,0.0861,15,0.0001,0.1731
78374,0.1841,10,0.0137,0.7526
78375,0.1125,2,0.0078,0.9852
78376,0.1105,14,0.0072,0.7440
78377,0.1987,142,0.0359,0.6231
78378,0.0774,1,0.0010,0.9892
78379,0.1564,33,0.0148,0.7102
7838,0.1717,0,0.0000,1.0000
78380,0.2045,67,0.1144,0.5589
78381,0.0565,15,0.0000,0.4352
78382,0.1301,42,0.0265,0.5269
78383,0.1255,32,0.0404,0.8671
78384,0.1223,5,0.0099,0.6120
78385,0.2040,3,0.0044,0.9286
78386,0.1770,67,0.0293,0.5804
78387,0.1612,8,0.0038,0.7389
78388,0.1297,13,0.0038,0.6122
78389,0.1641,67,0.0610,0.8546
7839,0.1474,0,0.0000,1.0000
78390,0.1307,144,0.0417,0.7960
78391,0.1355,37,0.0366,0.4689
78392,0.1767,105,0.0122,0.7987
78393,0.1765,64,0.0520,0.6547
78394,0.0841,60,0.0092,0.5502
78395,0.1298,0,0.0015,0.8565
78396,0.0795,12,0.0000,0.6822
78397,0.1038,3,0.0000,0.6326
78398,0.1647,7,0.0012,0.7353
78399,0.0869,10,0.0093,0.8018
784,0.2503,0,0.0000,1.0000
7840,0.1396,0,0.0000,1.0000
78400,0.0763,4,0.0059,0.6587
78401,0.1194,1,0.0000,0.7131
78402,0.1186,3,0.0132,0.7288
78403,0.0992,8,0.0100,0.8028
78404,0.1491,0,0.0000,0.9735
78405,0.1873,6,0.0007,0.8225
78406,0.1012,7,0.0133,0.8409
78407,0.1175,11,0.0061,0.7618
78408,0.1730,32,0.0752,0.7444
78409,0.0800,17,0.0662,0.4678
7841,0.1619,0,0.0000,1.0000
78410,0.1749,30,0.0120,0.8969
78411,0.1302,49,0.0145,0.4399
78412,0.1285,23,0.0813,0.5784
78413,0.1452,12,0.0110,0.6706
78414,0.1035,10,0.0205,0.9350
78415,0.0860,6,0.0042,0.8835
78416,0.1674,0,0.0035,0.9589
78417,0.1169,0,0.0006,0.6807
78418,0.0623,2,0.0005,0.5605
78419,0.1814,8,0.0115,0.9606
7842,0.2686,0,0.0000,1.0000
78420,0.1369,23,0.0344,0.8200
78421,0.1232,3,0.0173,0.6873
78422,0.1528,10,0.0112,0.8773
78423,0.2032,81,0.0481,0.7627
78424,0.1772,42,0.0323,0.6575
78425,0.1183,25,0.0060,0.4941
78426,0.1787,8,0.0090,0.5142
78427,0.1346,2,0.0089,0.8974
78428,0.1436,74,0.0208,0.4786
78429,0.1646,8,0.0186,0.7890
7843,0.2452,0,0.0000,1.0000
78430,0.1604,9,0.0220,0.8341
78431,0.1249,66,0.0253,0.5187
78432,0.0663,5,0.0035,0.5643
78433,0.1329,3,0.0013,0.6933
78434,0.1771,18,0.0437,0.6545
78435,0.1778,3,0.0000,0.9634
78436,0.1160,15,0.0051,0.6761
78437,0.1088,3,0.0035,0.9257
78438,0.0935,9,0.0044,0.6478
78439,0.1295,17,0.0227,0.9037
7844,0.3072,0,0.0000,1.0000
78440,0.1421,3,0.0214,0.8554
78441,0.1499,24,0.0184,0.6157
78442,0.0996,14,0.0105,0.9335
78443,0.1332,26,0.0101,0.6651
78444,0.1569,8,0.0372,0.6157
78445,0.1491,28,0.0245,0.5537
78446,0.1222,20,0.0023,0.2899
78447,0.1288,11,0.0066,0.9487
78448,0.1555,3,0.0256,0.8531
78449,0.1785,0,0.0178,0.9777
7845,0.2284,0,0.0000,1.0000
78450,0.1577,16,0.0311,0.8836
78451,0.2832,47,0.0608,0.7871
78452,0.1432,35,0.0411,0.6237
78453,0.1783,35,0.0844,0.7271
78454,0.1212,1,0.0107,0.6447
78455,0.1233,46,0.0159,0.5772
78456,0.2280,62,0.0455,0.8380
78457,0.1293,92,0.0439,0.6624
78458,0.1286,99,0.0402,0.6600
78459,0.1521,34,0.0219,0.5899
7846,0.1627,0,0.0000,1.0000
78460,0.1384,7,0.0027,0.7733
78461,0.1618,4,0.0110,0.6903
78462,0.1853,33,0.0240,0.7910
78463,0.1648,21,0.1251,0.8711
78464,0.1834,68,0.1073,0.4210
78465,0.1007,32,0.0248,0.6441
78466,0.1534,48,0.0066,0.8975
78467,0.2036,26,0.0234,0.5515
78468,0.1610,8,0.0070,0.9223
78469,0.1959,13,0.0245,0.8229
7847,0.1575,0,0.0000,1.0000
78470,0.1361,23,0.0248,0.6915
78471,0.2010,18,0.0239,0.8020
78472,0.1679,25,0.0389,0.4867
78473,0.1087,63,0.0197,0.5661
78474,0.1412,6,0.0150,0.7528
78475,0.1526,30,0.0199,0.7624
78476,0.2075,21,0.0692,0.8186
78477,0.1968,26,0.0554,0.6735
78478,0.1449,25,0.0021,0.4648
78479,0.1846,80,0.1089,0.3127
7848,0.1130,0,0.0022,1.0000
78480,0.1529,9,0.0494,0.6051
78481,0.1711,7,0.0018,0.6347
78482,0.3120,49,0.0686,0.8499
78483,0.1358,0,0.0000,0.6529
78484,0.1361,4,0.0292,0.7049
78485,0.1131,3,0.0254,0.4728
78486,0.1425,106,0.0754,0.5745
78487,0.1667,0,0.0149,0.6596
78488,0.1419,0,0.0057,0.6676
78489,0.1658,5,0.0432,0.4194
7849,0.2199,0,0.0000,1.0000
78490,0.1439,1,0.0000,0.5458
78491,0.1694,0,0.0000,0.6668
78492,0.2867,48,0.1632,0.6175
78493,0.1904,75,0.0819,0.7567
78494,0.2009,3,0.0017,0.6723
78495,0.1286,29,0.0219,0.8986
78496,0.1248,3,0.0061,0.5155
78497,0.1181,6,0.0087,0.7469
78498,0.2635,26,0.0894,0.9559
78499,0.1638,87,0.0690,0.4755
785,0.1307,0,0.0000,1.0000
7850,0.1892,0,0.0000,1.0000
78500,0.2081,78,0.0415,0.8819
78501,0.2459,63,0.0167,0.9031
78502,0.1290,10,0.0210,0.4881
78503,0.1507,3,0.0000,0.6439
78504,0.1815,8,0.0109,0.9586
78505,0.2133,102,0.0862,0.8526
78506,0.1876,9,0.0754,0.6345
78507,0.0866,10,0.0072,0.6270
78508,0.2909,88,0.1121,0.6347
78509,0.2397,53,0.0454,0.9549
7851,0.2143,0,0.0000,1.0000
78510,0.2072,9,0.0135,0.8587
78511,0.1005,6,0.0013,0.6163
78512,0.1304,1,0.0127,0.4632
78513,0.1427,10,0.0247,0.8115
78514,0.1517,3,0.0105,0.6211
78515,0.2223,0,0.0000,1.0000
78516,0.1217,75,0.0383,0.5377
78517,0.1044,13,0.0150,0.6242
78518,0.2064,165,0.0266,0.8692
78519,0.1774,9,0.0248,0.7353
7852,0.1605,0,0.0000,0.9067
78520,0.1059,9,0.0018,0.3257
78521,0.1779,18,0.0063,0.5767
78522,0.1533,17,0.0892,0.6754
78523,0.2458,38,0.1454,0.9655
78524,0.1509,7,0.0072,0.6650
78525,0.1718,0,0.0000,0.6774
78526,0.1729,56,0.0369,0.5017
78527,0.2155,11,0.0415,0.3827
78528,0.2239,17,0.0433,0.3175
78529,0.2372,75,0.1136,0.5708
7853,0.2122,0,0.0000,1.0000
78530,0.2192,75,0.0122,0.6231
78531,0.2730,57,0.0505,0.6196
78532,0.1862,85,0.0352,0.6181
78533,0.1274,4,0.1250,0.8609
78534,0.1506,41,0.0245,0.8538
78535,0.0911,7,0.0171,0.6957
78536,0.1396,3,0.0098,0.9683
78537,0.1158,13,0.0143,0.7402
78538,0.1658,25,0.0142,0.8428
78539,0.0983,4,0.0123,0.9645
7854,0.1777,0,0.0000,0.5918
78540,0.0973,7,0.0060,0.5399
78541,0.1844,22,0.0630,0.5960
78542,0.0956,36,0.0278,0.3440
78543,0.1319,4,0.0043,0.9490
78544,0.1086,21,0.0447,0.6499
78545,0.1306,41,0.0289,0.8283
78546,0.0905,3,0.0000,0.8638
78547,0.1874,11,0.0261,0.8069
78548,0.1387,4,0.0365,0.9038
78549,0.1313,83,0.0082,0.9088
7855,0.1983,0,0.0000,0.8386
78550,0.1158,36,0.0186,0.8167
78551,0.1281,20,0.0060,0.8534
78552,0.1498,16,0.0370,0.9484
78553,0.1407,8,0.0093,0.6012
78554,0.1110,16,0.0021,0.6308
78555,0.1738,6,0.0020,0.7181
78556,0.1422,6,0.0015,0.5620
78557,0.1419,29,0.0482,0.5974
78558,0.0990,11,0.0056,0.7755
78559,0.0958,11,0.0133,0.7275
7856,0.1827,0,0.0000,1.0000
78560,0.1638,26,0.0476,0.3846
78561,0.1005,10,0.0409,0.8174
78562,0.0651,11,0.0063,0.2132
78563,0.1515,21,0.0441,0.5064
78564,0.1477,10,0.0372,0.4964
78565,0.2402,5,0.0144,0.9144
78566,0.1682,6,0.0254,0.6427
78567,0.2153,4,0.1575,0.9179
78568,0.5085,0,0.0345,1.0000
78569,0.3326,7,0.0917,0.7430
7857,0.1486,0,0.0000,1.0000
78570,0.2419,5,0.0605,0.7319
78571,0.2379,6,0.0426,0.5608
78572,0.1957,4,0.0312,0.5595
78573,0.2888,52,0.0508,0.3112
78574,0.2779,168,0.0225,0.4431
78575,0.3801,0,0.0000,0.7730
78576,0.0972,6,0.0067,0.4536
78577,0.1023,1,0.0216,0.3982
78578,0.1289,20,0.0167,0.3915
78579,0.1134,1,0.0000,0.3268
7858,0.1486,0,0.0000,1.0000
78580,0.0459,0,0.0007,0.3543
78581,0.1105,0,0.0018,0.3788
78582,0.1091,0,0.0011,0.3740
78583,0.0379,0,0.0000,0.4182
78584,0.0883,0,0.0000,0.3781
78585,0.0721,1,0.0029,0.3848
78586,0.1410,0,0.0017,0.2745
78587,0.0995,0,0.0000,0.3724
78588,0.1028,0,0.0000,0.3776
78589,0.0661,0,0.0000,0.3855
7859,0.2057,0,0.0000,0.5456
78590,0.1755,0,0.0000,0.3585
78591,0.1293,0,0.0000,0.2689
78592,0.1425,0,0.0000,0.3938
78593,0.1875,0,0.0010,0.3487
78594,0.0498,0,0.0021,0.3429
78595,0.0386,0,0.0021,0.2880
78596,0.0778,0,0.0000,0.2820
78597,0.0443,0,0.0006,0.2819
78598,0.0721,0,0.0017,0.3517
78599,0.1075,0,0.0000,0.3105
786,0.2062,0,0.0000,1.0000
7860,0.2172,0,0.0000,1.0000
78600,0.0992,0,0.0000,0.2685
78601,0.2306,0,0.0012,0.3686
78602,0.1070,0,0.0081,0.4243
78603,0.0457,0,0.0000,0.9245
78604,0.1114,0,0.0000,0.3556
78605,0.1763,33,0.0160,0.2975
78606,0.1577,0,0.0046,0.7542
78607,0.1640,0,0.0059,0.5271
78608,0.2703,0,0.0006,0.6960
78609,0.2738,0,0.0000,0.6380
7861,0.1703,0,0.0000,0.8349
78610,0.2038,0,0.0079,1.0000
78611,0.7366,0,0.0791,1.0000
78612,0.2424,0,0.0048,0.6117
78613,0.2977,0,0.0181,0.9076
78614,0.2446,0,0.0375,0.3591
78615,0.3018,0,0.0035,0.3819
78616,0.2534,0,0.0065,0.6091
78617,0.2858,0,0.0035,0.7096
78618,0.2551,0,0.0292,1.0000
78619,0.2685,2,0.0010,0.4224
7862,0.0954,0,0.0000,1.0000
78620,0.1864,5,0.0889,0.5765
78621,0.3062,220,0.0743,0.6709
78622,0.2280,0,0.0000,0.6405
78623,0.2399,0,0.0070,0.7336
78624,0.2747,0,0.0444,0.4602
78625,0.0976,6,0.0228,0.2384
78626,0.0503,3,0.0229,0.5070
78627,0.3628,0,0.0343,0.6890
78628,0.2699,0,0.0270,0.6505
78629,0.2869,0,0.0409,0.6983
7863,0.1774,0,0.0000,0.8542
78630,0.1156,0,0.0000,0.5803
78631,0.1037,1,0.0000,0.6267
78632,0.2104,0,0.0131,0.3286
78633,0.1741,0,0.0070,0.5733
78634,0.3054,0,0.0087,0.6625
78635,0.2889,0,0.0120,0.6234
78636,0.1646,0,0.0254,0.5985
